gene_short_name,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
CD52,OK,mutPD,-0.5039342,0.0464295,-10.8537,7.4e-26,-0.725393502876223,count,1.097198e-21
TXNDC15,OK,mutPD,3.026103,0.3545002,8.5363,5.95e-17,4.20123599897131,count,8.82147e-13
HLA-DRB5,OK,mutPD,-0.6785157,0.0982039,-6.9093,9.29e-12,-0.963465526044187,count,1.3772425e-07
RPS3A,OK,mutPD,0.2790576,0.0410189,6.8031,1.88e-11,0.401265453185865,count,2.786912e-07
CST3,OK,mutPD,0.2546737,0.0385183,6.6118,6.55e-11,0.36669108692796,count,9.709065e-07
HLA-B,OK,mutPD,0.2869662,0.04348,6.6,7.06e-11,0.41271716669822,count,1.0464332e-06
UBC,OK,mutPD,-0.4008962,0.0617679,-6.4904,1.42e-10,-0.573559276249189,count,2.104582e-06
RPS16,OK,mutPD,-0.2729678,0.043378,-6.2928,4.89e-10,-0.392140061918472,count,7.24698e-06
S100A4,OK,mutPD,-0.1851243,0.0302495,-6.1199,1.4e-09,-0.266804741129623,count,2.07466e-05
RPLP1,OK,mutPD,0.1400184,0.0309483,4.5243,6.88e-06,0.201718558039098,count,0.10194784
TPT1,OK,mutPD,0.2267788,0.0508069,4.4635,9.1e-06,0.325505939924936,count,0.1348347
TMEM176B,OK,mutPD,0.8924156,0.205517,4.3423,1.57e-05,1.21490426783206,count,0.2326112
RPS26,OK,mutPD,0.2174887,0.0504993,4.3068,1.84e-05,0.312241712752275,count,0.272596
JUN,OK,mutPD,-0.4550099,0.1061569,-4.2862,2.02e-05,-0.644499654174609,count,0.2992428
TIMP1,OK,mutPD,0.3152546,0.0751629,4.1943,3.01e-05,0.450237948569372,count,0.4458713
LILRA3,OK,mutPD,-0.8151363,0.2002595,-4.0704,5.11e-05,-1.08066254397228,count,0.7568932
ELP4,OK,mutPD,-19.273668,1573.5633666,-0.0122,0.99,-1.4747521824493,count,1
MIER3,OK,mutPD,-19.273668,1573.5633666,-0.0122,0.99,-1.4747521824493,count,1
GYS1,OK,mutPD,-19.05052,1935.3429582,-0.0098,0.992,-1.27708491803158,count,1
KIF18A,OK,mutPD,-19.05052,1935.3429582,-0.0098,0.992,-1.27708491803158,count,1
TCEANC,OK,mutPD,-19.05052,1576.4114523,-0.0121,0.99,-1.27708491803158,count,1
ZNF891,OK,mutPD,-19.05052,1935.3429582,-0.0098,0.992,-1.27708491803158,count,1
ANKRD36C,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
ARL15,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
ATRIP,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
BRCA1,OK,mutPD,-18.762843,2043.204238,-0.0092,0.993,-1.0479683058163,count,1
BTRC,OK,mutPD,-18.762843,2043.204238,-0.0092,0.993,-1.0479683058163,count,1
C19orf47,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
CBWD6,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
COX7A1,OK,mutPD,-18.762843,2043.204238,-0.0092,0.993,-1.0479683058163,count,1
DHRS9,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
HECW2,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
LAMA2,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
MSMO1,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
NEUROD2,OK,mutPD,-18.762843,2043.204238,-0.0092,0.993,-1.0479683058163,count,1
PINLYP,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
RTN4IP1,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
SNX32,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
STARD4,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
STEAP4,OK,mutPD,-18.762843,2043.204238,-0.0092,0.993,-1.0479683058163,count,1
STS,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
SYNJ2,OK,mutPD,-18.762843,2043.204238,-0.0092,0.993,-1.0479683058163,count,1
TMCO4,OK,mutPD,-18.762843,2043.204238,-0.0092,0.993,-1.0479683058163,count,1
TPRN,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
YPEL1,OK,mutPD,-18.762843,2043.204238,-0.0092,0.993,-1.0479683058163,count,1
ZFP90,OK,mutPD,-18.762843,2043.204238,-0.0092,0.993,-1.0479683058163,count,1
ZNF81,OK,mutPD,-18.762843,1579.2544051,-0.0119,0.991,-1.0479683058163,count,1
ABCA2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ABCC11,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ABCC6,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ABCC9,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ACE,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ACOT2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ACP6,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ACY1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ADAM12,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ADAT3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ADCY6,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ADRB1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
AGFG2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
AGRP,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
AJAP1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
AKAP12,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
AKR1CL1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ALDH18A1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
AMER3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
AMMECR1L,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ANGEL1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ANKHD1-EIF4EBP3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
AOC2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
AP1S3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
APOBEC3B,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
APOOL,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ARHGEF25,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ARID3C,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ARL17B,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ASIC3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ASNS,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ASPN,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ASXL3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ATL1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ATP10A,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ATP5J2-PTCD1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
AURKB,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
AXL,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
B3GNT6,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
B3GNT7,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
BAIAP3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
BANK1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
BCL2L14,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
BCL9L,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
BEND7,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
BFSP1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
BMPR1A,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
BPI,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
C10orf105,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
C10orf53,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
C11orf84,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
C12orf23,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
C12orf71,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
C16orf71,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
C17orf80,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
C21orf49,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
C22orf26,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
C2orf43,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
C9orf117,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CACNA1C,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CACNA1E,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CACNB1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CACNG8,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CADM1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CALD1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CAPN12,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CASC1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CATSPER2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CCDC11,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CCDC38,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CCDC39,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CCDC81,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CCDC85C,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CD3D,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CDC42BPA,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CDH24,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CDHR5,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CDKN2B,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CDO1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CDS1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CECR2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CEP250,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CERCAM,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CERS3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CES1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CES3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CFI,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CHL1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CIB2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CLEC1B,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CLEC4M,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CLSTN3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CNBD1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
COL11A1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
COL4A2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
COMP,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CORO7-PAM16,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CSRNP3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CTSF,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CUX2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CYP27C1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
CYP3A5,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
DAB2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
DAB2IP,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
DACH1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
DBX1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
DLEC1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
DLG3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
DPYSL3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
E2F5,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ECM2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
EFCAB5,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
EIF5A2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ELAVL3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ELAVL4,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ELMOD1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
EML5,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
EMX2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
EN1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ENKUR,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ENPEP,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
EPAS1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
EPB41L1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
EPB41L4A,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ERBB3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ETNK2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
EXD2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FAM110D,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FAM124A,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FAM131B,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FAM134B,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FAM153A,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FAM161A,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FAM212A,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FAM47E-STBD1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FAXDC2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FCRL1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FERMT1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FGF22,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FILIP1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FKBP9,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FLT4,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FRMD4A,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FXYD2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FZD2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
FZD5,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GABRA2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GALNT16,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GALNTL6,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GAMT,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GAN,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GCSAM,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GDPD3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GEMIN4,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GEMIN5,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GIN1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GINS3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GJA1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GJA5,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GK5,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GNAZ,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GNG12,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GPAM,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GPR123,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GPR146,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GPR61,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GPR84,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GPSM2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GRHL1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GRIA3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GRIN2D,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GSTO2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GZMA,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
GZMH,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
H2AFY2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
HBB,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
HDAC11,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
HERC2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
HEY1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
HIST1H2BN,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
HIST1H3D,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
HIST1H4D,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
HN1L,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
HOXB4,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
HOXC4,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
HP,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
HR,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ICA1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
INSL6,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
IPPK,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ITGA1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ITGA7,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
ITIH2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
JMJD7,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
JSRP1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
KCNIP2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
KCNJ3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
KCNMB4,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
KCNQ3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
KCTD16,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
KCTD19,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
KDELC2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
KIAA1211,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
KIAA1407,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
KIAA1456,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
KIAA1919,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
KLF1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
KLK11,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
KLK3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LBH,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LCN2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LHCGR,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LIMCH1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LMAN2L,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LNX1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LRRC2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LRRC29,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LRRC3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LRRC34,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LRRC36,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LRRC7,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LRRCC1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LRRIQ1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LRRN2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LTB4R2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LYG2,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
LYPD3,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
MAP1B,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
MAP3K9,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
MARC1,OK,mutPD,-18.66423,2613.0995582,-0.0071,0.994,-0.439220738037937,count,1
