gene_short_name,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
EPHX3,OK,dxPD,-0.9238965,0.7643094,-1.2088,0.227,-0.0791566814631236,count,1
FAM196A,OK,dxPD,-0.9238965,0.7643094,-1.2088,0.227,-0.0791566814631236,count,1
HIST1H2AK,OK,dxPD,-0.9238965,0.6673642,-1.3844,0.166,-0.0791566814631236,count,1
HIST1H4K,OK,dxPD,-0.9238965,0.63713,-1.4501,0.147,-0.0791566814631236,count,1
IL2RB,OK,dxPD,-0.9238965,0.617635,-1.4959,0.135,-0.14895047673694,count,1
PPARGC1A,OK,dxPD,-0.9238965,0.7240549,-1.276,0.202,-0.0791566814631236,count,1
SENP8,OK,dxPD,-0.9238965,0.63713,-1.4501,0.147,-0.0791566814631236,count,1
SKAP1,OK,dxPD,-0.9238965,0.8381466,-1.1023,0.27,-0.0791566814631236,count,1
SOX1,OK,dxPD,-0.9238965,0.63713,-1.4501,0.147,-0.0791566814631236,count,1
TIGD7,OK,dxPD,-0.9238965,0.7108363,-1.2997,0.194,-0.0791566814631236,count,1
WDR24,OK,dxPD,-0.9238965,0.2771523,-3.3335,0.000859,-0.362236976107723,count,1
UTP14C,OK,dxPD,-0.9174656,0.3103141,-2.9566,0.00311,-0.323105803822511,count,1
B9D1,OK,dxPD,0.9166531,0.5957009,1.5388,0.124,0.126024107669297,count,1
DFFB,OK,dxPD,0.9166531,0.4094096,2.239,0.0252,0.229092701952248,count,1
SCARF2,OK,dxPD,0.9166531,0.649677,1.4109,0.158,0.126024107669297,count,1
CDKL1,OK,dxPD,-0.9134252,0.4211885,-2.1687,0.0301,-0.219054159366432,count,1
PLA2G4C,OK,dxPD,-0.9134252,0.2816458,-3.2432,0.00118,-0.373492499527002,count,1
C4orf47,OK,dxPD,0.9098272,0.3132932,2.9041,0.00369,0.349567405167671,count,1
LRRC61,OK,dxPD,-0.908629,0.4618513,-1.9674,0.0492,-0.158083204697388,count,1
PMFBP1,OK,dxPD,-0.908629,0.443444,-2.049,0.0405,-0.158083204697388,count,1
SMYD5,OK,dxPD,-0.908629,0.487837,-1.8626,0.0625,-0.158083204697388,count,1
TTC9,OK,dxPD,0.8960337,0.463852,1.9317,0.0534,0.198594603968572,count,1
BAI3,OK,dxPD,-0.8957256,0.6385843,-1.4027,0.161,-0.0896160176559845,count,1
NFIB,OK,dxPD,-0.8957256,0.5561983,-1.6104,0.107,-0.0896160176559845,count,1
RNF165,OK,dxPD,-0.8957256,0.7876281,-1.1372,0.255,-0.0896160176559845,count,1
STEAP3,OK,dxPD,-0.8957256,0.3021031,-2.965,0.00303,-0.294336250761191,count,1
THEM5,OK,dxPD,-0.8957256,0.6385843,-1.4027,0.161,-0.0896160176559845,count,1
TMEM63C,OK,dxPD,-0.8957256,0.4279082,-2.0933,0.0363,-0.167030863825878,count,1
ZNF773,OK,dxPD,-0.8957256,0.8864662,-1.0104,0.312,-0.0896160176559845,count,1
CES4A,OK,dxPD,0.8858815,0.3685481,2.4037,0.0162,0.281458526202463,count,1
CCDC134,OK,dxPD,-0.8846758,0.4100085,-2.1577,0.031,-0.175799055136506,count,1
NAIF1,OK,dxPD,-0.8826536,0.2676591,-3.2977,0.000977,-0.364596298753172,count,1
ARHGEF25,OK,dxPD,-0.8751063,0.5173768,-1.6914,0.0908,-0.0998486404807083,count,1
C19orf18,OK,dxPD,-0.8751063,0.7493263,-1.1679,0.243,-0.0998486404807083,count,1
EPN2,OK,dxPD,-0.8751063,0.5575792,-1.5695,0.117,-0.0998486404807083,count,1
GDF15,OK,dxPD,-0.8751063,0.5173768,-1.6914,0.0908,-0.0998486404807083,count,1
INCA1,OK,dxPD,-0.8751063,0.5378537,-1.627,0.104,-0.0998486404807083,count,1
KRT18,OK,dxPD,-0.8751063,0.6303381,-1.3883,0.165,-0.0998486404807083,count,1
L2HGDH,OK,dxPD,-0.8751063,0.6022785,-1.453,0.146,-0.0998486404807083,count,1
PPARG,OK,dxPD,-0.8751063,0.6829562,-1.2814,0.2,-0.0998486404807083,count,1
ZNF367,OK,dxPD,-0.8751063,0.6199575,-1.4116,0.158,-0.0998486404807083,count,1
ZBTB16,OK,dxPD,-0.8683267,0.2865508,-3.0303,0.00245,-0.386261484910893,count,1
ALPK2,OK,dxPD,0.867863,0.5026477,1.7266,0.0843,0.142054965645532,count,1
ATL1,OK,dxPD,0.867863,0.8906752,0.9744,0.33,0.0612058762001947,count,1
BBS10,OK,dxPD,0.867863,0.5278894,1.644,0.1,0.142054965645532,count,1
C1orf115,OK,dxPD,0.867863,0.6172028,1.4061,0.16,0.116416963523961,count,1
FSIP1,OK,dxPD,0.867863,0.8252123,1.0517,0.293,0.0612058762001947,count,1
HOXB7,OK,dxPD,0.867863,0.565662,1.5342,0.125,0.116416963523961,count,1
HSD3B7,OK,dxPD,0.867863,0.774394,1.1207,0.262,0.0612058762001947,count,1
ITGA1,OK,dxPD,0.867863,0.565662,1.5342,0.125,0.116416963523961,count,1
KIF19,OK,dxPD,0.867863,0.9184518,0.9449,0.345,0.0612058762001947,count,1
MASP2,OK,dxPD,0.867863,0.6330005,1.371,0.17,0.142054965645532,count,1
MSH5,OK,dxPD,0.867863,0.774394,1.1207,0.262,0.0612058762001947,count,1
NBPF15,OK,dxPD,0.867863,0.3495149,2.483,0.013,0.273667253743633,count,1
PGAP1,OK,dxPD,0.867863,0.774394,1.1207,0.262,0.0612058762001947,count,1
PTGFR,OK,dxPD,0.867863,1.0575723,0.8206,0.412,0.0612058762001947,count,1
RBP5,OK,dxPD,0.867863,0.8730776,0.994,0.32,0.0612058762001947,count,1
SLC35F3,OK,dxPD,0.867863,0.774394,1.1207,0.262,0.0612058762001947,count,1
SNX25,OK,dxPD,0.867863,0.8730776,0.994,0.32,0.0612058762001947,count,1
TPD52,OK,dxPD,0.867863,0.9616875,0.9024,0.367,0.0612058762001947,count,1
YAP1,OK,dxPD,0.867863,0.8906752,0.9744,0.33,0.0612058762001947,count,1
ZNF74,OK,dxPD,0.867863,0.774394,1.1207,0.262,0.0612058762001947,count,1
ADAMDEC1,OK,dxPD,0.8678629,0.6869315,1.2634,0.206,0.089501620226493,count,1
ADRA2A,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
AQP10,OK,dxPD,0.8678629,1.360034,0.6381,0.523,0.0314148822492799,count,1
ARHGEF16,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
ATP2B3,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
BANK1,OK,dxPD,0.8678629,0.4877679,1.7793,0.0752,0.212186243606398,count,1
BEX1,OK,dxPD,0.8678629,0.7127398,1.2176,0.223,0.089501620226493,count,1
BLACE,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
BUB1,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
C5orf58,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
C8orf37,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
CASP16,OK,dxPD,0.8678629,1.360034,0.6381,0.523,0.0314148822492799,count,1
CCDC158,OK,dxPD,0.8678629,1.774816,0.489,0.625,0.0314148822492799,count,1
CCDC36,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
CCNE2,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
CEP70,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
COL4A2,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
CTF1,OK,dxPD,0.8678629,0.660115,1.3147,0.189,0.089501620226493,count,1
CYYR1,OK,dxPD,0.8678629,1.774816,0.489,0.625,0.0314148822492799,count,1
DDX47,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
DEPTOR,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
DIO1,OK,dxPD,0.8678629,1.474707,0.5885,0.556,0.0314148822492799,count,1
EGFR,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
ENKUR,OK,dxPD,0.8678629,1.0136708,0.8562,0.392,0.089501620226493,count,1
EPDR1,OK,dxPD,0.8678629,1.774816,0.489,0.625,0.0314148822492799,count,1
EXPH5,OK,dxPD,0.8678629,1.474707,0.5885,0.556,0.0314148822492799,count,1
FAM156B,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
FAM171A2,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
FAM47E,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
FAM57A,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
FAM57B,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
FGF9,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
FUT10,OK,dxPD,0.8678629,0.7223611,1.2014,0.23,0.089501620226493,count,1
GPR112,OK,dxPD,0.8678629,1.474707,0.5885,0.556,0.0314148822492799,count,1
GPR114,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
GPR125,OK,dxPD,0.8678629,1.774816,0.489,0.625,0.0314148822492799,count,1
GPR22,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
GREB1L,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
GSTO2,OK,dxPD,0.8678629,0.7127398,1.2176,0.223,0.089501620226493,count,1
HIST1H2AB,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
HSPA12B,OK,dxPD,0.8678629,1.774816,0.489,0.625,0.0314148822492799,count,1
IDO1,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
IL20RB,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
IRAK1BP1,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
JPH3,OK,dxPD,0.8678629,1.774816,0.489,0.625,0.0314148822492799,count,1
KIAA1671,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
LIN37,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
LSR,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
LY6G5B,OK,dxPD,0.8678629,0.660115,1.3147,0.189,0.089501620226493,count,1
MAB21L1,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
MAB21L3,OK,dxPD,0.8678629,1.474707,0.5885,0.556,0.0314148822492799,count,1
MAP1A,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
MGARP,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
MMP21,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
MSC,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
NIPA1,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
NTNG1,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
OTUD7A,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
PCDH19,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
PDE4C,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
PLAG1,OK,dxPD,0.8678629,0.6869315,1.2634,0.206,0.089501620226493,count,1
PMEPA1,OK,dxPD,0.8678629,0.7938354,1.0933,0.274,0.089501620226493,count,1
PROS1,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
PXDN,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
RAG1,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
RIMS3,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
RSPH4A,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
SHC2,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
SOX2,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
SPEF2,OK,dxPD,0.8678629,0.7127398,1.2176,0.223,0.089501620226493,count,1
SULF1,OK,dxPD,0.8678629,0.6869315,1.2634,0.206,0.089501620226493,count,1
SYNM,OK,dxPD,0.8678629,1.360034,0.6381,0.523,0.0314148822492799,count,1
TNNI3K,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
UNC13B,OK,dxPD,0.8678629,1.360034,0.6381,0.523,0.0314148822492799,count,1
VAX1,OK,dxPD,0.8678629,1.0952406,0.7924,0.428,0.0314148822492799,count,1
ZNF215,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
ZNF286B,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
ZNF354C,OK,dxPD,0.8678629,1.474707,0.5885,0.556,0.0314148822492799,count,1
ZNF433,OK,dxPD,0.8678629,1.474707,0.5885,0.556,0.0314148822492799,count,1
ZPLD1,OK,dxPD,0.8678629,1.234756,0.7029,0.482,0.0314148822492799,count,1
RDH10,OK,dxPD,0.8678628,0.4803382,1.8068,0.0708,0.189859963145954,count,1
ABCC2,OK,dxPD,-0.859358,0.5715833,-1.5035,0.133,-0.109862160043895,count,1
CASC5,OK,dxPD,-0.859358,0.6672521,-1.2879,0.198,-0.109862160043895,count,1
PSD,OK,dxPD,-0.859358,0.5715833,-1.5035,0.133,-0.109862160043895,count,1
ZNF565,OK,dxPD,-0.859358,0.5252752,-1.636,0.102,-0.109862160043895,count,1
ALKBH8,OK,dxPD,-0.8593579,0.3953756,-2.1735,0.0298,-0.201080888720373,count,1
TNRC6C,OK,dxPD,-0.8593579,0.4365181,-1.9687,0.049,-0.201080888720373,count,1
WDR35,OK,dxPD,-0.8528006,0.364435,-2.3401,0.0193,-0.209184143856566,count,1
DHODH,OK,dxPD,-0.8469355,0.3121123,-2.7136,0.00666,-0.298232078041144,count,1
GIN1,OK,dxPD,-0.8469355,0.3530671,-2.3988,0.0165,-0.217133296418412,count,1
POLH,OK,dxPD,-0.8469355,0.3578579,-2.3667,0.018,-0.217133296418412,count,1
RTEL1-TNFRSF6B,OK,dxPD,-0.8469355,0.4592647,-1.8441,0.0652,-0.119663627242794,count,1
TXK,OK,dxPD,-0.8469355,0.5891844,-1.4375,0.151,-0.119663627242794,count,1
ZNF486,OK,dxPD,-0.8469355,0.5655871,-1.4974,0.134,-0.119663627242794,count,1
ZNF682,OK,dxPD,-0.8469355,0.4738658,-1.7873,0.0739,-0.119663627242794,count,1
CAD,OK,dxPD,0.8388753,0.4833526,1.7355,0.0827,0.181072135457965,count,1
CENPBD1,OK,dxPD,-0.8368851,0.3933489,-2.1276,0.0334,-0.232587010710383,count,1
FAM86C1,OK,dxPD,-0.8368851,0.4772688,-1.7535,0.0795,-0.129260046008062,count,1
LIMCH1,OK,dxPD,-0.8368851,0.528692,-1.5829,0.113,-0.129260046008062,count,1
PPIL1,OK,dxPD,-0.8368851,0.4653865,-1.7983,0.0722,-0.129260046008062,count,1
TTC9B,OK,dxPD,-0.8368851,0.5187736,-1.6132,0.107,-0.129260046008062,count,1
BCL7A,OK,dxPD,0.8339614,0.4785337,1.7427,0.0814,0.15744420041264,count,1
CMTM8,OK,dxPD,0.8339614,0.5006306,1.6658,0.0958,0.15744420041264,count,1
FCGR2B,OK,dxPD,0.8339614,0.2310028,3.6102,0.000307,0.511738324087499,count,1
PRUNE2,OK,dxPD,0.8339614,0.4814939,1.732,0.0833,0.15744420041264,count,1
ZNF268,OK,dxPD,0.8339614,0.5163174,1.6152,0.106,0.15744420041264,count,1
MAP7,OK,dxPD,-0.8339483,0.2767241,-3.0136,0.00258,-0.323411636571016,count,1
FAM92A1,OK,dxPD,-0.8285863,0.3114036,-2.6608,0.0078,-0.247475766690467,count,1
KBTBD6,OK,dxPD,-0.8285863,0.4855049,-1.7066,0.0879,-0.138657963701741,count,1
NUMBL,OK,dxPD,-0.8285863,0.522685,-1.5852,0.113,-0.138657963701741,count,1
PKD2,OK,dxPD,-0.8267327,0.2321609,-3.561,0.00037,-0.412801846437274,count,1
ATAT1,OK,dxPD,0.8224006,0.4213189,1.952,0.051,0.21694112635684,count,1
C5orf63,OK,dxPD,-0.8216177,0.4582368,-1.793,0.073,-0.147863667609658,count,1
IL21R,OK,dxPD,-0.8216177,0.4000798,-2.0536,0.04,-0.147863667609658,count,1
RWDD2B,OK,dxPD,-0.818536,0.3184231,-2.5706,0.0102,-0.268817239290784,count,1
TK1,OK,dxPD,0.8165697,0.5877536,1.3893,0.165,0.106745485187812,count,1
SSX2IP,OK,dxPD,0.8165696,0.4360361,1.8727,0.0611,0.1950793236768,count,1
TAF1A,OK,dxPD,-0.8156829,0.4370059,-1.8665,0.062,-0.156883147411294,count,1
FBXO8,OK,dxPD,-0.8117792,0.2094382,-3.876,0.000107,-0.457179095928378,count,1
NBPF16,OK,dxPD,-0.8105678,0.4112047,-1.9712,0.0487,-0.165722213244069,count,1
NEIL1,OK,dxPD,-0.8105678,0.4254088,-1.9054,0.0567,-0.165722213244069,count,1
RWDD2A,OK,dxPD,0.8090223,0.5061642,1.5983,0.11,0.172230428388192,count,1
ZNF577,OK,dxPD,-0.8082663,0.3288713,-2.4577,0.014,-0.295567361984772,count,1
PDE8B,OK,dxPD,-0.8061134,0.4592037,-1.7555,0.0792,-0.174386351169893,count,1
ZNF624,OK,dxPD,-0.8061134,0.506053,-1.5929,0.111,-0.174386351169893,count,1
METTL1,OK,dxPD,-0.8021995,0.3610311,-2.222,0.0263,-0.182880875008448,count,1
AMPH,OK,dxPD,0.7988701,0.6947923,1.1498,0.25,0.0794946887792931,count,1
ASXL3,OK,dxPD,0.7988701,0.7747444,1.0311,0.302,0.0794946887792931,count,1
C19orf45,OK,dxPD,0.7988701,0.6947923,1.1498,0.25,0.0794946887792931,count,1
C9orf24,OK,dxPD,0.7988701,0.7224269,1.1058,0.269,0.0794946887792931,count,1
IGDCC4,OK,dxPD,0.7988701,0.7490426,1.0665,0.286,0.0794946887792931,count,1
PTGFRN,OK,dxPD,0.7988701,0.6947923,1.1498,0.25,0.0794946887792931,count,1
TTC28,OK,dxPD,0.7988701,0.6660122,1.1995,0.23,0.0794946887792931,count,1
GNG11,OK,dxPD,0.7946596,0.5433191,1.4626,0.144,0.335638528550638,count,1
TAS2R14,OK,dxPD,-0.7928682,0.3823376,-2.0737,0.0381,-0.20739648967752,count,1
TBC1D24,OK,dxPD,-0.7903651,0.2336787,-3.3823,0.00072,-0.360524415058707,count,1
STRADA,OK,dxPD,-0.788095,0.3613114,-2.1812,0.0292,-0.222979997485203,count,1
ANKRD37,OK,dxPD,0.7878203,0.348044,2.2636,0.0236,0.273093592219491,count,1
CDC42BPA,OK,dxPD,0.7844814,0.5884601,1.3331,0.183,0.123278155000284,count,1
GALR2,OK,dxPD,0.7844814,0.507434,1.546,0.122,0.123278155000284,count,1
IPP,OK,dxPD,0.7844814,0.5982341,1.3113,0.19,0.123278155000284,count,1
PTK6,OK,dxPD,0.7844814,0.5611218,1.3981,0.162,0.123278155000284,count,1
CLEC4F,OK,dxPD,-0.7841346,0.3226991,-2.4299,0.0151,-0.237994935012987,count,1
CD3E,OK,dxPD,-0.7823969,0.4011317,-1.9505,0.0511,-0.245299179262766,count,1
RAB33A,OK,dxPD,0.7819205,0.2999371,2.6069,0.00914,0.328708105419578,count,1
HES6,OK,dxPD,0.7808516,0.3763482,2.0748,0.038,0.253976886493638,count,1
GEMIN4,OK,dxPD,-0.7793153,0.2809036,-2.7743,0.00554,-0.259519676874059,count,1
MYO1E,OK,dxPD,-0.7793153,0.2135908,-3.6486,0.000264,-0.419807775904833,count,1
ACVRL1,OK,dxPD,0.7782507,0.534387,1.4563,0.145,0.163334227614362,count,1
C12orf75,OK,dxPD,-0.7743648,0.2922861,-2.6493,0.00807,-0.286503483255279,count,1
RINT1,OK,dxPD,0.7698826,0.3419858,2.2512,0.0244,0.294612896454362,count,1
ANK3,OK,dxPD,0.7625024,0.7815519,0.9756,0.329,0.0508394121276948,count,1
BHLHE41,OK,dxPD,0.7625024,0.7815519,0.9756,0.329,0.0508394121276948,count,1
C17orf51,OK,dxPD,0.7625024,0.8915219,0.8553,0.392,0.0508394121276948,count,1
C21orf58,OK,dxPD,0.7625024,0.838342,0.9095,0.363,0.0508394121276948,count,1
COL4A1,OK,dxPD,0.7625024,0.9417034,0.8097,0.418,0.0508394121276948,count,1
CYB5R2,OK,dxPD,0.7625024,0.9417034,0.8097,0.418,0.0508394121276948,count,1
DRC1,OK,dxPD,0.7625024,0.838342,0.9095,0.363,0.0508394121276948,count,1
ESAM,OK,dxPD,0.7625024,1.0411565,0.7324,0.464,0.0508394121276948,count,1
FAM177B,OK,dxPD,0.7625024,1.12017,0.6807,0.496,0.0508394121276948,count,1
GAREML,OK,dxPD,0.7625024,0.6302579,1.2098,0.226,0.0970086784469196,count,1
GGN,OK,dxPD,0.7625024,0.838342,0.9095,0.363,0.0508394121276948,count,1
GLIPR1L2,OK,dxPD,0.7625024,1.0783261,0.7071,0.48,0.0508394121276948,count,1
GMPPB,OK,dxPD,0.7625024,0.7815519,0.9756,0.329,0.0508394121276948,count,1
GREB1,OK,dxPD,0.7625024,0.838342,0.9095,0.363,0.0508394121276948,count,1
GRIP1,OK,dxPD,0.7625024,1.0783261,0.7071,0.48,0.0508394121276948,count,1
HIST1H3A,OK,dxPD,0.7625024,0.6852179,1.1128,0.266,0.0970086784469196,count,1
HIST1H3H,OK,dxPD,0.7625024,0.8915219,0.8553,0.392,0.0508394121276948,count,1
HIST4H4,OK,dxPD,0.7625024,0.4599646,1.6577,0.0974,0.177767128518096,count,1
HOMER1,OK,dxPD,0.7625024,0.7815519,0.9756,0.329,0.0508394121276948,count,1
KCNIP2,OK,dxPD,0.7625024,0.6507899,1.1717,0.241,0.0970086784469196,count,1
LGALS4,OK,dxPD,0.7625024,0.9893428,0.7707,0.441,0.0508394121276948,count,1
LRRC37A,OK,dxPD,0.7625024,0.9893428,0.7707,0.441,0.0508394121276948,count,1
MBLAC2,OK,dxPD,0.7625024,0.5926456,1.2866,0.198,0.0970086784469196,count,1
METTL21B,OK,dxPD,0.7625024,0.4527589,1.6841,0.0922,0.177767128518096,count,1
MYO1A,OK,dxPD,0.7625024,0.9417034,0.8097,0.418,0.0508394121276948,count,1
NKD1,OK,dxPD,0.7625024,0.9893428,0.7707,0.441,0.0508394121276948,count,1
NRG4,OK,dxPD,0.7625024,0.838342,0.9095,0.363,0.0508394121276948,count,1
NUDT12,OK,dxPD,0.7625024,0.6302579,1.2098,0.226,0.0970086784469196,count,1
P2RY1,OK,dxPD,0.7625024,0.9893428,0.7707,0.441,0.0508394121276948,count,1
PLXNA3,OK,dxPD,0.7625024,0.838342,0.9095,0.363,0.0508394121276948,count,1
SH3D21,OK,dxPD,0.7625024,0.5257308,1.4504,0.147,0.139143761361909,count,1
SPATA18,OK,dxPD,0.7625024,0.6117409,1.2464,0.213,0.0970086784469196,count,1
TLX1,OK,dxPD,0.7625024,0.8915219,0.8553,0.392,0.0508394121276948,count,1
TPBG,OK,dxPD,0.7625024,0.6828025,1.1167,0.264,0.0970086784469196,count,1
TRAF3IP2,OK,dxPD,0.7625024,0.5044616,1.5115,0.131,0.139143761361909,count,1
WDR65,OK,dxPD,0.7625024,0.9893428,0.7707,0.441,0.0508394121276948,count,1
ZNF502,OK,dxPD,0.7625024,0.838342,0.9095,0.363,0.0508394121276948,count,1
GRAP,OK,dxPD,0.7500799,0.3867803,1.9393,0.0525,0.191655163517052,count,1
PHF13,OK,dxPD,0.7500799,0.3926942,1.9101,0.0561,0.191655163517052,count,1
FBXO44,OK,dxPD,0.7485162,0.3227648,2.3191,0.0204,0.297672794539905,count,1
FBXW9,OK,dxPD,0.7438103,0.3689152,2.0162,0.0438,0.238267075979577,count,1
AARS,OK,dxPD,-0.741575,0.2373424,-3.1245,0.00178,-0.338076202179636,count,1
ABCA12,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
ABCA9,OK,dxPD,-0.741575,0.8164133,-0.9083,0.364,-0.0354219680196903,count,1
ABCB1,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
ABCC9,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
ACKR4,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
ACTG2,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
ADAM23,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
ADAMTSL1,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
AEBP1,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
AKR1D1,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
ALDH7A1,OK,dxPD,-0.741575,0.748231,-0.9911,0.322,-0.057709955856322,count,1
ALLC,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
AMHR2,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
ANKEF1,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
ANKRD18A,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
ANXA13,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
AP3B2,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
APOC1,OK,dxPD,-0.741575,0.7619165,-0.9733,0.33,-0.0466923537195133,count,1
APOLD1,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
ARC,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
ARHGAP39,OK,dxPD,-0.741575,0.8999711,-0.824,0.41,-0.0354219680196903,count,1
ARHGEF33,OK,dxPD,-0.741575,1.1141363,-0.6656,0.506,-0.057709955856322,count,1
ARMC12,OK,dxPD,-0.741575,0.9836699,-0.7539,0.451,-0.0354219680196903,count,1
ARMCX2,OK,dxPD,-0.741575,0.8180443,-0.9065,0.365,-0.0466923537195133,count,1
ASB11,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
ASTN1,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
ATP6V1G2,OK,dxPD,-0.741575,0.8164133,-0.9083,0.364,-0.0354219680196903,count,1
B3GALT2,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
BEND2,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
BEND4,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
BEND7,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
BGLAP,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
BTBD18,OK,dxPD,-0.741575,1.414221,-0.5244,0.6,-0.0120856634047551,count,1
