gene_short_name,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
IFITM1,OK,dxPD,0.4190802,0.0946292,4.4287,1e-05,0.585270020531664,count,0.14796
TMEM154,OK,dxPD,-0.6902679,0.1574805,-4.3832,1.24e-05,-0.903988272682907,count,0.183458
GIMAP4,OK,dxPD,-0.5994121,0.1398717,-4.2854,1.92e-05,-0.793151272586169,count,0.2840448
UQCRQ,OK,dxPD,-0.2529524,0.0595362,-4.2487,2.26e-05,-0.359227027722975,count,0.3343218
RPL27A,OK,dxPD,0.0914701,0.0218523,4.1858,2.97e-05,0.131662478097251,count,0.4393224
SERF2,OK,dxPD,-0.1062517,0.025407,-4.182,3.02e-05,-0.152884908714288,count,0.4466882
TNFSF10,OK,dxPD,-0.4611074,0.1110712,-4.1515,3.45e-05,-0.631767063905254,count,0.510255
PPDPF,OK,dxPD,0.2327418,0.0574715,4.0497,5.34e-05,0.331385283376114,count,0.7897326
HSBP1,OK,dxPD,-0.2550829,0.0633862,-4.0243,5.95e-05,-0.361332680643863,count,0.879886
MNDA,OK,dxPD,-0.2770618,0.0689957,-4.0156,6.17e-05,-0.392384458738841,count,0.9123579
C1QB,OK,dxPD,1.467163,0.3673001,3.9945,6.74e-05,1.81071958749242,count,0.9965764
CTU2,OK,dxPD,-18.572672,1751.748162,-0.0106,0.992,-0.912821432585075,count,1
RET,OK,dxPD,-18.418521,1396.0415649,-0.0132,0.989,-0.81280232210233,count,1
WHSC1,OK,dxPD,-18.418521,1396.0415649,-0.0132,0.989,-0.81280232210233,count,1
LGALS9C,OK,dxPD,-18.334812,841.8864915,-0.0218,0.983,-1.53184357351854,count,1
ADORA2B,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
AGAP2-AS1,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
AGAP8,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
AGTR1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
AK1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
AK4,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ANKRD23,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
ANKRD30B,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
AQP5,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ARHGAP33,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ARL14EPL,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ARMC9,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
ARPP21,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ATP1A2,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ATP2A1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
AXDND1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
AZI1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
BCL11B,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
BICD1,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
BTNL8,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
C11orf35,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
C12orf55,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
C16orf59,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
C19orf33,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
C19orf44,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
C20orf197,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
C2orf44,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
C2orf82,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
CCDC121,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
CCDC163P,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
CCDC19,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
CCL3L3,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
CD1A,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
CD1E,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
CDCA3,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
CDCP1,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
CDK20,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
CEACAM1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
CHD5,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
CSMD1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
CSRNP2,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
CYB5R2,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
CYP51A1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
DAPK2,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
DFNA5,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
DNAJB13,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
DNALI1,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
DUSP16,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
EFCC1,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
EPM2A,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ETV4,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
EXD1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
FAM72C,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
FBXL19,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
FBXW8,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
FKBP1B,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
FRMPD4,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
GABRB1,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
GPT2,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
GRAMD3,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
GYS2,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
GZMB,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
HELLS,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
HLA-DOB,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
HOXB3,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
HYKK,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
IAPP,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
ICAM5,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
IL1R2,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
IL6,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
IRF4,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ITGA9,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
KCTD1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
KNTC1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
LAMA5,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
LINC00908,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
LIPH,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
LRFN1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
LRRC6,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
MARCH3,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
MCM4,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
MESP1,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
MEST,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
MIPOL1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
MPP6,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
MROH8,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
MUC2,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
MUC4,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
NAGS,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
NAP1L5,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
NAPSA,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
NHSL2,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
NPAS3,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
NPPA,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
NTN3,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
NXN,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
OSBP2,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
OSCP1,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
PARP3,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
PDE1A,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
PDE2A,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
PKD1L1,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
PMFBP1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
PPL,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
PPP1R1C,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
PRICKLE1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
PRUNE,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
PRUNE2,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
PTPRH,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
PUS7,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
PYHIN1,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
RASAL2,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
RBFOX3,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
RGS5,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
RTEL1-TNFRSF6B,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
S100A5,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
SERINC2,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
SFXN2,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
SHANK3,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
SHROOM3,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
SIDT1,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
SIX1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
SLC17A3,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
SLC19A2,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
SLC24A2,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
SLC25A10,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
SLC43A1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
SLC5A5,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
SLC5A8,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
SLC6A12,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
SOCS7,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
STXBP4,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
TAS2R14,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
TCF15,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
TENC1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
TFAP2E,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
THEM5,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
TIFAB,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
TIGD3,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
TIMELESS,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
TLL2,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
TLN2,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
TMEM119,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
TMEM237,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
TSNARE1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
TUFT1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
USP18,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
UTP14C,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
VSIG4,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
VSTM4,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
WBP2NL,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
WDR19,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
WDR66,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
WWC1,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ZFHX4,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ZFYVE28,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ZHX1-C8ORF76,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ZNF155,OK,dxPD,-18.319909,3265.3956742,-0.0056,0.996,-0.324472859735302,count,1
ZNF280C,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ZNF565,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ZNF57,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ZNF671,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
ZSCAN12,OK,dxPD,-18.319909,2307.5252726,-0.0079,0.994,-0.324472859735302,count,1
DMD,OK,dxPD,-18.2362,1396.9282272,-0.0131,0.99,-0.705329665665958,count,1
GDF15,OK,dxPD,-18.2362,1396.9282272,-0.0131,0.99,-0.705329665665958,count,1
LRWD1,OK,dxPD,-18.2362,1396.9282272,-0.0131,0.99,-0.705329665665958,count,1
MED20,OK,dxPD,-18.2362,1654.3653387,-0.011,0.991,-0.705329665665958,count,1
RACGAP1,OK,dxPD,-18.2362,1396.9282272,-0.0131,0.99,-0.705329665665958,count,1
CCDC102B,OK,dxPD,-18.013056,1397.8143296,-0.0129,0.99,-0.589201193580218,count,1
DRAXIN,OK,dxPD,-18.013056,1713.4118486,-0.0105,0.992,-0.589201193580218,count,1
EID2,OK,dxPD,-18.013056,1397.8143296,-0.0129,0.99,-0.589201193580218,count,1
EMG1,OK,dxPD,-18.013056,1713.4118486,-0.0105,0.992,-0.589201193580218,count,1
GRB10,OK,dxPD,-18.013056,1713.4118486,-0.0105,0.992,-0.589201193580218,count,1
HCN3,OK,dxPD,-18.013056,2800.9384996,-0.0064,0.995,-0.589201193580218,count,1
IL10,OK,dxPD,-18.013056,1979.3118567,-0.0091,0.993,-0.589201193580218,count,1
LRRIQ3,OK,dxPD,-18.013056,1397.8143296,-0.0129,0.99,-0.589201193580218,count,1
MAGED1,OK,dxPD,-18.013056,1397.8143296,-0.0129,0.99,-0.589201193580218,count,1
NCKIPSD,OK,dxPD,-18.013056,1397.8143296,-0.0129,0.99,-0.589201193580218,count,1
TLE1,OK,dxPD,-18.013056,2800.9384996,-0.0064,0.995,-0.589201193580218,count,1
TNRC6C,OK,dxPD,-18.013056,1713.4118486,-0.0105,0.992,-0.589201193580218,count,1
WDR49,OK,dxPD,-18.013056,1397.8143296,-0.0129,0.99,-0.589201193580218,count,1
ZNF704,OK,dxPD,-18.013056,1713.4118486,-0.0105,0.992,-0.589201193580218,count,1
SDCBP2,OK,dxPD,17.9469466,1866.9938997,0.0096,0.992,0.557918343112643,count,1
ZNF839,OK,dxPD,17.9469446,1866.9929803,0.0096,0.992,0.557918343112621,count,1
TEF,OK,dxPD,17.9469439,1866.9923526,0.0096,0.992,0.557918343112614,count,1
ZNF117,OK,dxPD,17.9469433,1866.9934685,0.0096,0.992,0.557918296842724,count,1
FAM229A,OK,dxPD,17.9469432,1866.9934844,0.0096,0.992,0.557918343112606,count,1
DGKQ,OK,dxPD,17.9469429,1866.9923716,0.0096,0.992,0.557918296842718,count,1
MOK,OK,dxPD,17.9469427,1866.9923874,0.0096,0.992,0.557918296842717,count,1
ZNF566,OK,dxPD,17.9469409,1866.9930881,0.0096,0.992,0.557918343112582,count,1
CBX8,OK,dxPD,17.9469408,1866.9920894,0.0096,0.992,0.55791834311258,count,1
ZBTB6,OK,dxPD,17.9469401,1866.9931198,0.0096,0.992,0.557918343112572,count,1
RAB3A,OK,dxPD,17.9469397,1866.9916361,0.0096,0.992,0.557918343112569,count,1
NUDT17,OK,dxPD,-17.823986,935.2971792,-0.0191,0.985,-1.09418889965473,count,1
CNPY4,OK,dxPD,17.8224106,1220.0485453,0.0146,0.988,1.09298164845608,count,1
ALKBH8,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
AMER1,OK,dxPD,-17.725374,1807.0846826,-0.0098,0.992,-0.462900592484627,count,1
APOA1,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
ARHGAP22,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
ARMCX6,OK,dxPD,-17.725374,1807.0846826,-0.0098,0.992,-0.462900592484627,count,1
BACE1,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
BBS1,OK,dxPD,-17.725374,1807.0846826,-0.0098,0.992,-0.462900592484627,count,1
BIRC7,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
C7orf61,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
CC2D2A,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
CCDC40,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
CD200R1,OK,dxPD,-17.725374,2425.6839172,-0.0073,0.994,-0.462900592484627,count,1
CEBPE,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
CEP72,OK,dxPD,-17.725374,2425.6839172,-0.0073,0.994,-0.462900592484627,count,1
CNKSR2,OK,dxPD,-17.725374,1807.0846826,-0.0098,0.992,-0.462900592484627,count,1
DARS2,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
DDTL,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
DENND5B,OK,dxPD,-17.725374,1807.0846826,-0.0098,0.992,-0.462900592484627,count,1
DGKB,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
DLC1,OK,dxPD,-17.725374,1807.0846826,-0.0098,0.992,-0.462900592484627,count,1
DTWD2,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
EDAR,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
FAM124B,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
FITM2,OK,dxPD,-17.725374,1807.0846826,-0.0098,0.992,-0.462900592484627,count,1
GATSL3,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
INHBE,OK,dxPD,-17.725374,1807.0846826,-0.0098,0.992,-0.462900592484627,count,1
KIAA0895L,OK,dxPD,-17.725374,1807.0846826,-0.0098,0.992,-0.462900592484627,count,1
LRRC45,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
MAMDC4,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
MPO,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
POPDC2,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
PPIL1,OK,dxPD,-17.725374,1398.6998757,-0.0127,0.99,-0.462900592484627,count,1
