gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
HLA-B,HLA-B,6,0.208663503061382,4.17410096160377,0.961538461538461,0.217010043183837,0.00690042570167985,0.100371928000007,1
HLA-DPA1,HLA-DPA1,2,0.264548083884682,1.74434226548036,0.802375809935205,0.329705956496925,0.0891327808908223,2.33841201631684e-180,2.08029809795578e-175
ID2,ID2,6,0.207858249644817,1.43722688488225,0.692307692307692,0.300239693931402,0.0172755113875292,0.00932582223262984,1
IFITM1,IFITM1,3,0.391464635232924,2.02602057840887,0.637362637362637,0.614194513899933,0.296531034920863,6.7252806167251e-75,5.98294414225098e-70
IFITM2,IFITM2,2,0.297137775563242,2.40235673107783,0.883369330453564,0.336368679916335,0.25126846888991,0,0
IFITM3,IFITM3,2,0.370402630511717,2.05721356157445,0.812634989200864,0.455804433028373,0.233934250545041,0,0
KIFC3,KIFC3,6,0.258615228049832,0.278239948586096,0.269230769230769,0.960570847042233,0.207599113317064,1.85750565555389e-19,1.65247418129385e-14
LGALS1,LGALS1,1,0.196916454728104,3.66072573893144,0.910956093557653,0.216164594672247,0.000471803336099548,0.0339853304967164,1
LGALS1,LGALS1,5,0.204728324885326,3.65932603145654,0.947368421052632,0.216102120712288,0.000772207506744878,0.443212344237728,1
LGALS1,LGALS1,6,0.20886111459136,3.88881229777466,0.923076923076923,0.226266207473974,0.000503358947019552,0.65722332810393,1
LGALS2,LGALS2,5,0.221212119781421,1.38996078375693,0.719298245614035,0.307538800671731,0.00623414639895461,0.0293470984357674,1
LST1,LST1,2,0.359085177955671,7.67238058110933,0.998920086393089,0.359473378148056,0.406924181463006,0,0
LYZ,LYZ,1,0.25850422518285,18.4451933178686,0.999179318834633,0.258716548981768,0.54907761522314,0,0
LYZ,LYZ,4,0.21934662273026,14.824578990691,1,0.21934662273026,0.00783928878991852,0.0131852994880463,1
LYZ,LYZ,5,0.264760352489786,19.0173626292673,1,0.264760352489786,0.00595288799533394,0.0332484526307402,1
LYZ,LYZ,6,0.206059871459508,14.3751875161845,0.961538461538461,0.214302266317888,0.00398892717950273,0.21158846106514,1
MS4A7,MS4A7,2,0.287750571753702,0.880894936495857,0.612850971922246,0.469527805187539,0.202519819777292,0,0
MT-CO1,MT-CO1,1,0.195034129567077,8.71242572397087,0.982531215194326,0.198501713279922,0.000836216082451286,0.00476018862763114,1
MT-ND4,MT-ND4,6,0.217764566579171,4.35629626159754,1,0.217764566579171,0.0168072229576661,0.010335808819836,1
MYL6,MYL6,2,0.238591121465232,3.75961390494209,0.966522678185745,0.246855171482463,0.0461742809172846,1.95715575744563e-93,1.74112490493878e-88
NAP1L1,NAP1L1,2,0.258282270649051,1.05326278113745,0.707343412526998,0.365144095604613,0.119342272701634,1.50028201442935e-242,1.33468088567664e-237
NFKBIA,NFKBIA,5,0.198011377278302,1.71446092974145,0.824561403508772,0.240141457550282,0.00682979058502239,0.0225769524780066,1
NKG7,NKG7,3,0.358157371209156,3.83500148645426,0.615384615384615,0.582005728214878,0.351271569402417,1.61890377119539e-88,1.44020917293084e-83
PFDN5,PFDN5,5,0.22314965677024,4.78446271884323,1,0.22314965677024,0.00634545714103883,0.027937713800601,1
PFDN5,PFDN5,6,0.195477348148295,4.01609682580285,1,0.195477348148295,0.00117345993141024,0.498063234308702,1
PFN1,PFN1,2,0.235392432604314,5.14680170018758,0.982181425485961,0.239662883553155,0.0943161752447206,5.78320734309867e-191,5.14485691656744e-186
PFN1,PFN1,6,0.195174304469123,3.92260202884891,1,0.195174304469123,0.00682315295365614,0.102295185275631,1
PSAP,PSAP,2,0.240432533665517,2.4739326360823,0.913606911447084,0.263168470655164,0.0274323504960243,5.06128920293128e-56,4.50262410071173e-51
PTMA,PTMA,6,0.196970550045275,3.58550167483247,0.961538461538461,0.204849372047086,0.00323545617927542,0.260566215104387,1
RAB32,RAB32,6,0.211063244408941,0.518981872197217,0.576923076923077,0.365842956975497,0.0353117694233769,0.000201302813728363,1
RHOC,RHOC,2,0.318689000338062,0.659828880727949,0.536717062634989,0.593774676686207,0.264267377650387,0,0
RPL13,RPL13,3,0.242547210671515,10.0589919190429,0.978021978021978,0.247997709787729,0.0430152647144955,3.70068055798521e-12,3.2921994379948e-07
RPL13,RPL13,4,0.217742715194624,8.66127138331672,0.983050847457627,0.221496899939359,0.0190616218304752,0.000110804751058969,1
RPL13A,RPL13A,3,0.238105359932815,9.17360360313361,0.956043956043956,0.24905273280329,0.0291212470483678,1.09203460805579e-08,0.000971495828018594
RPL13A,RPL13A,4,0.224677264111628,8.18744497425949,0.983050847457627,0.228551010044587,0.0192914408958478,0.000100712755978193,1
RPL18A,RPL18A,4,0.229840374427078,8.50042509847554,0.983050847457627,0.233803139503407,0.029138351001014,1.75398026126828e-06,0.156037592002949
RPL21,RPL21,4,0.212371684056355,11.2928453722872,1,0.212371684056355,0.0309229425781698,8.47191281920377e-07,0.0753678308222006
RPL23A,RPL23A,3,0.243188051440072,7.21709345115765,0.923076923076923,0.263453722393411,0.0395697455259705,2.66932728979484e-11,2.37468694354728e-06
RPL23A,RPL23A,4,0.208077116260326,5.65868173774335,0.949152542372881,0.219224104631415,0.0105212005788249,0.00408308914902059,1
RPL28,RPL28,4,0.20748614653867,5.45831124454686,0.949152542372881,0.218601475817527,0.00433540504450108,0.0652894200285687,1
RPL3,RPL3,3,0.289081795611627,6.72812442934829,0.945054945054945,0.305888876751838,0.129663757209642,1.3681568982409e-33,1.21713973981307e-28
RPL31,RPL31,3,0.256175927694898,7.19747670291318,0.956043956043956,0.267954131267077,0.0559095988726802,2.32033980615519e-15,2.06422069835178e-10
RPL32,RPL32,3,0.238990491187261,10.3783540423368,1,0.238990491187261,0.0433683013209078,3.02289754739263e-12,2.68923011611143e-07
RPL32,RPL32,4,0.213649533247495,9.15209130634715,0.983050847457627,0.217333145889693,0.0160319665254424,0.000392569748757104,1
RPL34,RPL34,4,0.209618920499546,15.3053168270606,1,0.209618920499546,0.0190532802215285,0.000111189610877659,1
RPL37,RPL37,4,0.212548070320304,3.37553757821591,0.966101694915254,0.220005897349087,0.0125811672205509,0.0016877328039225,1
RPL37A,RPL37A,4,0.206781999057658,3.70816251756448,0.966101694915254,0.214037507796523,0.00819667912768326,0.0112573717763063,1
RPL39,RPL39,5,0.199024950759508,3.44192701397133,0.947368421052632,0.21008189246837,0.00350282482001331,0.102438497538,1
RPL7,RPL7,1,0.190091379211425,5.79509635425394,0.969048596049006,0.196162896253566,0.00541903674401205,6.47482763156736e-13,5.76013615759495e-08
RPL8,RPL8,4,0.221605757914598,4.52778903137615,0.966101694915254,0.229381398543181,0.0175588110120885,0.000207211433269944,1
RPLP1,RPLP1,1,0.190467982099274,10.4510938320388,0.992789729761416,0.191851281685847,0.036778391600474,6.83998485269772e-79,6.08498732465694e-74
RPLP1,RPLP1,4,0.224620609573591,12.8736973924691,1,0.224620609573591,0.0251491409857214,8.97643639992169e-06,0.798561735009833
RPLP2,RPLP2,3,0.25380734783086,6.95721474898158,0.967032967032967,0.262459871052366,0.0446933804363058,1.41501238103289e-12,1.25882331441448e-07
RPLP2,RPLP2,4,0.217116786026715,5.53646867693406,0.983050847457627,0.220860178889244,0.015182392313022,0.000561021578569696,1
RPS12,RPS12,4,0.214431828675185,5.24171035574336,0.966101694915254,0.22195575248835,0.0171116884202064,0.00024976570992865,1
RPS13,RPS13,4,0.214199099862607,6.70859033079321,0.983050847457627,0.217892187791273,0.00705847707591371,0.0186714983351214,1
RPS14,RPS14,4,0.214841396456839,11.5618800797249,1,0.214841396456839,0.0262404640370003,5.73751302282004e-06,0.510420633536117
RPS16,RPS16,5,0.19780415369163,3.05961606778938,0.964912280701754,0.204997032007689,0.010256144149308,0.00519462674115549,1
RPS18,RPS18,3,0.243730626950502,14.0170948963039,0.978021978021978,0.249207719690963,0.0651106183229238,1.21846442345649e-17,1.08397032039536e-12
RPS18,RPS18,4,0.216862841058752,11.6610066521804,1,0.216862841058752,0.0371206935662482,6.83492657376785e-08,0.00608048737855535
RPS19,RPS19,2,0.275305898408534,14.2430888437114,1,0.275305898408534,0.515571209107865,0,0
RPS23,RPS23,4,0.2166974634291,5.11637811874547,0.966101694915254,0.224300883198542,0.00900328280670814,0.00789768208448675,1
RPS24,RPS24,1,0.197090738006773,4.35999921302575,0.942962659006976,0.209012240436251,0.00499940099466724,4.99459572780349e-12,4.44329225136854e-07
RPS24,RPS24,6,0.196201716466523,4.01037142970393,1,0.196201716466523,0.000288639218006554,0.736849043539381,1
RPS25,RPS25,4,0.211865577753056,3.80005450989125,0.949152542372881,0.223215519418398,0.00823599992514206,0.0110637235798483,1
RPS26,RPS26,3,0.281038362621332,4.69105527951525,0.945054945054945,0.297377802308618,0.0772338589671614,1.22001740506729e-20,1.08535188389597e-15
RPS27,RPS27,3,0.280458059304558,26.6462274162962,1,0.280458059304558,0.367745208364758,1.26844824334261e-92,1.12843692624245e-87
RPS27,RPS27,4,0.213850623963337,18.6133415790598,1,0.213850623963337,0.0587245678323117,1.13890088707774e-11,1.0131890071621e-06
RPS27A,RPS27A,3,0.255527947500033,9.38091601553295,0.978021978021978,0.26127014856745,0.090687973171307,5.77001829481152e-24,5.13312367543022e-19
RPS27A,RPS27A,4,0.210833942424561,7.3921723957764,0.966101694915254,0.218231624614897,0.0188689652039946,0.00012004535552217,1
RPS29,RPS29,3,0.281658316449796,9.99238549661612,0.967032967032967,0.291260304510584,0.189446232366136,2.32227617930747e-48,2.06594333463551e-43
RPS3,RPS3,3,0.297561317825006,6.79681235905987,1,0.297561317825006,0.166466770334332,1.11175803059742e-42,9.89042179180075e-38
RPS6,RPS6,3,0.260928291122812,7.82381662061823,0.945054945054945,0.276098540606696,0.0649974876360198,1.29963988468031e-17,1.1561856342093e-12
RPS8,RPS8,4,0.221466601340949,4.56402473696945,0.949152542372881,0.233330883555642,0.0077765164912138,0.0135574843821213,1
RPS9,RPS9,5,0.200780113861378,4.89838873557216,0.964912280701754,0.208081208910883,0.00116878719898361,0.345501536957898,1
S100A10,S100A10,5,0.205469759558265,2.06468830821633,0.859649122807018,0.239015842751452,0.00421612237699878,0.0731744651172163,1
S100A11,S100A11,2,0.248074378773156,3.62184465478967,0.963282937365011,0.257530128636706,0.0466245242545108,2.45088256902659e-94,2.18035415105743e-89
S100A11,S100A11,5,0.212795308197268,3.02216429513755,0.947368421052632,0.224617269763783,0.00346323215364001,0.104399631220075,1
S100A12,S100A12,5,0.244107798774709,3.01634515769005,0.894736842105263,0.272826363336439,0.011262496449975,0.00340445494269382,1
S100A12,S100A12,6,0.226211833569599,2.93643322677873,0.846153846153846,0.267341257854981,0.00819565217092674,0.0733510617534093,1
S100A4,S100A4,1,0.199339020458543,8.10089077712379,0.982824315610528,0.202822638077197,0.0105442872550759,1.0590252065531e-23,9.42130004253769e-19
S100A4,S100A4,2,0.236737148329389,10.0041636321383,0.995140388768899,0.237893216877932,0.0362465773411142,1.39234470492223e-73,1.23865769639291e-68
S100A4,S100A4,6,0.216096472010396,8.80926397918045,1,0.216096472010396,0.00287751123969731,0.288692248229202,1
S100A6,S100A6,1,0.218714068376267,8.74242216185363,0.991675948179846,0.220549937484823,0.0161867245309073,1.51997500840995e-35,1.35220016698166e-30
S100A6,S100A6,5,0.217880761984888,8.80656094348839,0.982456140350877,0.221771489877475,6.80755994224374e-07,0.98183653485535,1
S100A6,S100A6,6,0.212071381891761,8.74264771314671,0.961538461538461,0.220554237167432,0.000690823835281541,0.603163527616928,1
S100A8,S100A8,1,0.253123433486444,26.8973420304308,0.998358637669265,0.253539583808657,0.454002490065905,0,0
S100A8,S100A8,5,0.242419803087513,25.3469572996275,1,0.242419803087513,0.00483980402104829,0.0548947752047667,1
S100A8,S100A8,6,0.268915281050057,29.076100152858,1,0.268915281050057,0.00673312570574082,0.104586886766217,1
S100A9,S100A9,1,0.24082771175213,16.7396312266855,0.993434550677062,0.242419303403528,0.336488391168571,0,0
S100A9,S100A9,5,0.227339205240424,15.375128990174,1,0.227339205240424,0.00342341421960595,0.106413475520554,1
S100A9,S100A9,6,0.259453674505361,20.3580845027561,0.923076923076923,0.281074814047475,0.00183136059651377,0.397314734919969,1
SAT1,SAT1,2,0.331554601194261,6.50157342645782,0.987580993520518,0.335723959219121,0.225568207249067,0,0
SERF2,SERF2,1,0.196924861014284,3.95726338631943,0.950407409578522,0.207200469008985,6.52089990697669e-05,0.430578612829488,1
SERF2,SERF2,5,0.207345026531535,4.15251770537741,0.964912280701754,0.214884845678137,0.000712517009807235,0.461397206537606,1
SH3BGRL3,SH3BGRL3,6,0.200239972692204,3.39961587763882,0.961538461538461,0.208249571599892,0.00144019439847513,0.452889711704034,1
TMSB10,TMSB10,1,0.199639487107995,11.7929151845133,0.99548625359048,0.200544695005023,1.7006123364835e-05,0.687303889329581,1
TMSB4X,TMSB4X,1,0.198484657915968,38.2704472212849,1,0.198484657915968,0.0677448942326041,8.43913132662523e-145,7.50762001079234e-140
TPT1,TPT1,1,0.189917845492143,3.03971440744353,0.905445805733044,0.209750649116306,0.0198220486699809,3.54369775387857e-43,3.15254439580546e-38
TSPO,TSPO,6,0.202360342847813,1.8696937026043,0.846153846153846,0.239153132456506,0.00501191386257084,0.161432957525463,1
TYROBP,TYROBP,1,0.214337774895979,6.39062420507662,0.982120874611642,0.21823971003644,0.002428282084059,1.49963431676966e-06,0.133410468088463
TYROBP,TYROBP,5,0.216103805961424,6.30800037162289,1,0.216103805961424,0.0010385065702172,0.373884520600146,1
YBX1,YBX1,2,0.254491414169195,1.5659500772324,0.83963282937365,0.303098455975145,0.0933135651054892,6.54423030516937e-189,5.82187816408478e-184
