gene_short_name,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
KATNAL1,OK,mutPD,0.5797783,0.6525802,0.8884,0.374,0.139888455140249,count,1
MYC,OK,mutPD,0.5797783,0.6346744,0.9135,0.361,0.139888455140249,count,1
TOE1,OK,mutPD,0.5797783,0.4167323,1.3912,0.164,0.239124188028495,count,1
ZNF600,OK,mutPD,0.5797783,0.3932958,1.4742,0.14,0.239124188028495,count,1
SHROOM1,OK,mutPD,-0.5775416,0.2560167,-2.2559,0.0241,-0.382526841255723,count,1
BNIP1,OK,mutPD,0.576505,0.2957676,1.9492,0.0513,0.33581941276527,count,1
FBXL6,OK,mutPD,0.576505,0.314674,1.8321,0.067,0.33581941276527,count,1
NOXA1,OK,mutPD,0.576505,0.3114611,1.851,0.0642,0.33581941276527,count,1
DNM1,OK,mutPD,0.5751379,0.3808516,1.5101,0.131,0.268628783650068,count,1
APOL6,OK,mutPD,-0.5744038,0.2497831,-2.2996,0.0215,-0.375321405612213,count,1
TRPT1,OK,mutPD,0.5739132,0.2076766,2.7635,0.00573,0.497263945461258,count,1
ZNF768,OK,mutPD,-0.5719438,0.2951177,-1.938,0.0526,-0.325263486888156,count,1
ANKRD54,OK,mutPD,0.5718101,0.4705696,1.2151,0.224,0.180246850131709,count,1
ATAD5,OK,mutPD,0.5718101,0.4600604,1.2429,0.214,0.180246850131709,count,1
CROT,OK,mutPD,0.5718101,0.500776,1.1418,0.254,0.180246850131709,count,1
FAM110B,OK,mutPD,0.5718101,0.4705696,1.2151,0.224,0.180246850131709,count,1
HIVEP2,OK,mutPD,0.5718101,0.5228885,1.0936,0.274,0.180246850131709,count,1
SOX15,OK,mutPD,0.5718101,0.4600604,1.2429,0.214,0.180246850131709,count,1
TXNRD1,OK,mutPD,0.5718101,0.1939506,2.9482,0.0032,0.514711336751752,count,1
WDR27,OK,mutPD,0.5718101,0.4600604,1.2429,0.214,0.180246850131709,count,1
SKP2,OK,mutPD,-0.5705353,0.253286,-2.2525,0.0243,-0.403788584489259,count,1
LRRC28,OK,mutPD,0.5700695,0.2737448,2.0825,0.0373,0.392156538025061,count,1
XKR8,OK,mutPD,-0.5695791,0.1942157,-2.9327,0.00337,-0.483588601532257,count,1
C9orf37,OK,mutPD,0.569307,0.3097461,1.838,0.0661,0.319077696052487,count,1
C11orf35,OK,mutPD,-0.5676241,0.6479058,-0.8761,0.381,-0.11202916187374,count,1
GPR146,OK,mutPD,-0.5676241,0.517237,-1.0974,0.272,-0.11202916187374,count,1
GRPEL2,OK,mutPD,-0.5676241,0.4065492,-1.3962,0.163,-0.196681243875664,count,1
LDLRAP1,OK,mutPD,-0.5676241,0.3021618,-1.8785,0.0603,-0.316421955077783,count,1
LMNB2,OK,mutPD,-0.5676241,0.2879357,-1.9714,0.0487,-0.316421955077783,count,1
ME1,OK,mutPD,-0.5676241,0.3740362,-1.5176,0.129,-0.196681243875664,count,1
NPDC1,OK,mutPD,-0.5676241,0.623248,-0.9108,0.362,-0.11202916187374,count,1
ONECUT3,OK,mutPD,-0.5676241,0.4703677,-1.2068,0.228,-0.196681243875664,count,1
RAD51D,OK,mutPD,-0.5676241,0.5412104,-1.0488,0.294,-0.11202916187374,count,1
SCRG1,OK,mutPD,-0.5676241,0.5588509,-1.0157,0.31,-0.11202916187374,count,1
SLX4,OK,mutPD,-0.5676241,0.5862235,-0.9683,0.333,-0.11202916187374,count,1
TK1,OK,mutPD,-0.5676241,0.5412104,-1.0488,0.294,-0.11202916187374,count,1
ZNF786,OK,mutPD,-0.5676241,0.517237,-1.0974,0.272,-0.11202916187374,count,1
ARFGAP1,OK,mutPD,0.5673558,0.2564724,2.2122,0.027,0.422587231654239,count,1
EFCAB4B,OK,mutPD,0.5673558,0.3180324,1.784,0.0745,0.340818061792557,count,1
FAM73B,OK,mutPD,0.5673558,0.3995733,1.4199,0.156,0.215863946330034,count,1
LIPE,OK,mutPD,0.5673558,0.4069491,1.3942,0.163,0.215863946330034,count,1
PYGO2,OK,mutPD,0.5673558,0.4403916,1.2883,0.198,0.215863946330034,count,1
ZNF493,OK,mutPD,0.5645108,0.2810081,2.0089,0.0446,0.378809496257992,count,1
FGGY,OK,mutPD,0.5645107,0.4050413,1.3937,0.163,0.247538002675711,count,1
ACCS,OK,mutPD,0.5625365,0.4172777,1.3481,0.178,0.275896096174964,count,1
MAD1L1,OK,mutPD,0.5615249,0.1465836,3.8307,0.000129,0.624609001830578,count,1
HS2ST1,OK,mutPD,-0.5613936,0.2495058,-2.25,0.0245,-0.38370693564687,count,1
CEP19,OK,mutPD,-0.5613935,0.354505,-1.5836,0.113,-0.252145596326255,count,1
PRKAR2B,OK,mutPD,0.5599757,0.3015201,1.8572,0.0633,0.324565985011263,count,1
TOR4A,OK,mutPD,-0.559505,0.2301117,-2.4315,0.0151,-0.410605812898486,count,1
ACVRL1,OK,mutPD,-0.5580547,0.5137863,-1.0862,0.277,-0.183376914905418,count,1
CRYZ,OK,mutPD,-0.5580547,0.4064461,-1.373,0.17,-0.183376914905418,count,1
CYP2S1,OK,mutPD,0.5568845,0.2377604,2.3422,0.0192,0.413747160834563,count,1
RAB3A,OK,mutPD,-0.5565743,0.2379312,-2.3392,0.0193,-0.404364534039927,count,1
PAXIP1,OK,mutPD,-0.5559735,0.2756428,-2.017,0.0437,-0.336619965470021,count,1
IPO11,OK,mutPD,-0.5545521,0.3677644,-1.5079,0.132,-0.240959769630579,count,1
PHLDB3,OK,mutPD,-0.5545521,0.3324423,-1.6681,0.0953,-0.240959769630579,count,1
C16orf52,OK,mutPD,-0.5516238,0.2727384,-2.0225,0.0431,-0.32829706464955,count,1
ADAMTS10,OK,mutPD,0.5516074,0.8747545,0.6306,0.528,0.0584881211238397,count,1
ADO,OK,mutPD,0.5516074,0.3250455,1.697,0.0897,0.329821827505822,count,1
ADPRM,OK,mutPD,0.5516074,0.3692889,1.4937,0.135,0.255537085437368,count,1
ALDH18A1,OK,mutPD,0.5516074,0.8747545,0.6306,0.528,0.0584881211238397,count,1
ALPK3,OK,mutPD,0.5516074,0.8747545,0.6306,0.528,0.0584881211238397,count,1
B3GNT4,OK,mutPD,0.5516074,0.8747545,0.6306,0.528,0.0584881211238397,count,1
BDH2,OK,mutPD,0.5516074,0.3415471,1.615,0.106,0.307461696866722,count,1
BLNK,OK,mutPD,0.5516074,0.6182641,0.8922,0.372,0.108817405309441,count,1
C10orf88,OK,mutPD,0.5516074,0.6182641,0.8922,0.372,0.108817405309441,count,1
C1orf213,OK,mutPD,0.5516074,0.5664522,0.9738,0.33,0.108817405309441,count,1
CD1E,OK,mutPD,0.5516074,0.5046649,1.093,0.274,0.152608870994432,count,1
CDC20B,OK,mutPD,0.5516074,0.9423326,0.5854,0.558,0.0584881211238397,count,1
CDKL5,OK,mutPD,0.5516074,0.8747545,0.6306,0.528,0.0584881211238397,count,1
CMTM5,OK,mutPD,0.5516074,1.261887,0.4371,0.662,0.0584881211238397,count,1
CRIP2,OK,mutPD,0.5516074,0.4623356,1.1931,0.233,0.152608870994432,count,1
DCAF4L1,OK,mutPD,0.5516074,0.8747545,0.6306,0.528,0.0584881211238397,count,1
DHX16,OK,mutPD,0.5516074,0.2506911,2.2003,0.0278,0.401848462594207,count,1
DNASE1L3,OK,mutPD,0.5516074,0.9891322,0.5577,0.577,0.0584881211238397,count,1
FAM127C,OK,mutPD,0.5516074,0.8014986,0.6882,0.491,0.0584881211238397,count,1
FGF20,OK,mutPD,0.5516074,0.8014986,0.6882,0.491,0.0584881211238397,count,1
FRMPD1,OK,mutPD,0.5516074,1.160503,0.4753,0.635,0.0584881211238397,count,1
GTPBP3,OK,mutPD,0.5516074,0.4724104,1.1676,0.243,0.191075545425621,count,1
IGFBP6,OK,mutPD,0.5516074,0.8014986,0.6882,0.491,0.0584881211238397,count,1
MAP1B,OK,mutPD,0.5516074,0.8747545,0.6306,0.528,0.0584881211238397,count,1
MCM8,OK,mutPD,0.5516074,0.8747545,0.6306,0.528,0.0584881211238397,count,1
MSH3,OK,mutPD,0.5516074,0.2405237,2.2934,0.0218,0.416486197632722,count,1
N6AMT1,OK,mutPD,0.5516074,0.8747545,0.6306,0.528,0.0584881211238397,count,1
NDUFS1,OK,mutPD,0.5516074,0.1971426,2.798,0.00515,0.494692127827133,count,1
NLE1,OK,mutPD,0.5516074,0.5664522,0.9738,0.33,0.108817405309441,count,1
NPIPA5,OK,mutPD,0.5516074,0.8747545,0.6306,0.528,0.0584881211238397,count,1
NPIPB4,OK,mutPD,0.5516074,0.8014986,0.6882,0.491,0.0584881211238397,count,1
OSCP1,OK,mutPD,0.5516074,0.8014986,0.6882,0.491,0.0584881211238397,count,1
PGAP1,OK,mutPD,0.5516074,0.8014986,0.6882,0.491,0.0584881211238397,count,1
PIK3R3,OK,mutPD,0.5516074,0.6182641,0.8922,0.372,0.108817405309441,count,1
PILRB,OK,mutPD,0.5516074,0.3366355,1.6386,0.101,0.307461696866722,count,1
POLE,OK,mutPD,0.5516074,0.4904563,1.1247,0.261,0.191075545425621,count,1
PPM1J,OK,mutPD,0.5516074,1.0646979,0.5181,0.604,0.0584881211238397,count,1
PRSS27,OK,mutPD,0.5516074,1.0646979,0.5181,0.604,0.0584881211238397,count,1
PTPLAD1,OK,mutPD,0.5516074,0.3373903,1.6349,0.102,0.282823757730765,count,1
RAPSN,OK,mutPD,0.5516074,0.8014986,0.6882,0.491,0.0584881211238397,count,1
RASD1,OK,mutPD,0.5516074,0.8014986,0.6882,0.491,0.0584881211238397,count,1
RBM24,OK,mutPD,0.5516074,1.1063331,0.4986,0.618,0.0584881211238397,count,1
RPL10L,OK,mutPD,0.5516074,0.8014986,0.6882,0.491,0.0584881211238397,count,1
SCD,OK,mutPD,0.5516074,0.8747545,0.6306,0.528,0.0584881211238397,count,1
SH3BGR,OK,mutPD,0.5516074,0.8747545,0.6306,0.528,0.0584881211238397,count,1
SHB,OK,mutPD,0.5516074,0.8747545,0.6306,0.528,0.0584881211238397,count,1
SIGLEC12,OK,mutPD,0.5516074,0.8747545,0.6306,0.528,0.0584881211238397,count,1
SLAMF7,OK,mutPD,0.5516074,0.6182641,0.8922,0.372,0.108817405309441,count,1
SLC25A16,OK,mutPD,0.5516074,0.3825922,1.4418,0.149,0.225144463956977,count,1
SLC7A11,OK,mutPD,0.5516074,0.8014986,0.6882,0.491,0.0584881211238397,count,1
SMIM5,OK,mutPD,0.5516074,0.9249795,0.5963,0.551,0.0584881211238397,count,1
SPDL1,OK,mutPD,0.5516074,0.8014986,0.6882,0.491,0.0584881211238397,count,1
SPOCK2,OK,mutPD,0.5516074,1.0493702,0.5257,0.599,0.0584881211238397,count,1
SPRY2,OK,mutPD,0.5516074,0.9891322,0.5577,0.577,0.0584881211238397,count,1
STX1B,OK,mutPD,0.5516074,0.8014986,0.6882,0.491,0.0584881211238397,count,1
SULT1A2,OK,mutPD,0.5516074,0.4909608,1.1235,0.261,0.152608870994432,count,1
TCTN1,OK,mutPD,0.5516074,0.4433097,1.2443,0.213,0.191075545425621,count,1
TESPA1,OK,mutPD,0.5516074,0.9423326,0.5854,0.558,0.0584881211238397,count,1
TMEM194B,OK,mutPD,0.5516074,0.5929243,0.9303,0.352,0.108817405309441,count,1
TOP3B,OK,mutPD,0.5516074,0.4602971,1.1984,0.231,0.191075545425621,count,1
TRIM23,OK,mutPD,0.5516074,0.2996309,1.841,0.0657,0.329821827505822,count,1
TRIM35,OK,mutPD,0.5516074,0.6426053,0.8584,0.391,0.108817405309441,count,1
UBE3D,OK,mutPD,0.5516074,0.6887118,0.8009,0.423,0.108817405309441,count,1
USP42,OK,mutPD,0.5516074,0.2369053,2.3284,0.0199,0.442708969108782,count,1
XPO5,OK,mutPD,0.5516074,0.3149974,1.7511,0.08,0.368873544719366,count,1
ZFP69,OK,mutPD,0.5516074,0.8014986,0.6882,0.491,0.0584881211238397,count,1
ZNF484,OK,mutPD,0.5516074,1.1063331,0.4986,0.618,0.0584881211238397,count,1
ZNF665,OK,mutPD,0.5516074,0.9423326,0.5854,0.558,0.0584881211238397,count,1
ZXDB,OK,mutPD,0.5516074,0.4846631,1.1381,0.255,0.191075545425621,count,1
TATDN2,OK,mutPD,-0.5508733,0.249919,-2.2042,0.0275,-0.362229707399513,count,1
ANKRD32,OK,mutPD,-0.5503326,0.2431159,-2.2637,0.0236,-0.39147882916077,count,1
ABCB8,OK,mutPD,-0.5470048,0.2945824,-1.8569,0.0634,-0.319762311317156,count,1
BARD1,OK,mutPD,-0.5470048,0.3133658,-1.7456,0.0809,-0.278602448574416,count,1
BIVM,OK,mutPD,-0.5470048,0.6608655,-0.8277,0.408,-0.0952169637092384,count,1
C8orf58,OK,mutPD,-0.5470048,0.4243306,-1.2891,0.197,-0.16961843617072,count,1
CRYGS,OK,mutPD,-0.5470048,0.5560464,-0.9837,0.325,-0.0952169637092384,count,1
CYSLTR2,OK,mutPD,-0.5470048,0.5860056,-0.9334,0.351,-0.0952169637092384,count,1
DNAL1,OK,mutPD,-0.5470048,0.6068883,-0.9013,0.367,-0.0952169637092384,count,1
FAM132A,OK,mutPD,-0.5470048,0.5860056,-0.9334,0.351,-0.0952169637092384,count,1
GNAO1,OK,mutPD,-0.5470048,0.6344512,-0.8622,0.389,-0.0952169637092384,count,1
IPP,OK,mutPD,-0.5470048,0.5860056,-0.9334,0.351,-0.0952169637092384,count,1
METTL4,OK,mutPD,-0.5470048,0.3379387,-1.6187,0.106,-0.229431252300444,count,1
SEPT8,OK,mutPD,-0.5470048,0.5860056,-0.9334,0.351,-0.0952169637092384,count,1
SLC9A5,OK,mutPD,-0.5470048,0.7573657,-0.7222,0.47,-0.0952169637092384,count,1
SMTN,OK,mutPD,-0.5470048,0.6068883,-0.9013,0.367,-0.0952169637092384,count,1
TTC9,OK,mutPD,-0.5470048,0.4603752,-1.1882,0.235,-0.16961843617072,count,1
YARS2,OK,mutPD,-0.5470048,0.3267283,-1.6742,0.0941,-0.278602448574416,count,1
MRPS22,OK,mutPD,0.5458768,0.1753766,3.1126,0.00186,0.520434247272445,count,1
RABL2B,OK,mutPD,0.5447815,0.3037879,1.7933,0.073,0.354624443903929,count,1
GOT2,OK,mutPD,0.5440602,0.2733237,1.9905,0.0466,0.334859782276495,count,1
SPIN2B,OK,mutPD,0.5431686,0.3023802,1.7963,0.0725,0.313223996732335,count,1
CAMK1D,OK,mutPD,0.5424471,0.1891061,2.8685,0.00413,0.505970726022007,count,1
HPS6,OK,mutPD,-0.5408129,0.3210173,-1.6847,0.0921,-0.268481367337249,count,1
C16orf93,OK,mutPD,0.5405576,0.3607752,1.4983,0.134,0.263151361558421,count,1
FUK,OK,mutPD,0.5405576,0.3625442,1.491,0.136,0.263151361558421,count,1
MMS22L,OK,mutPD,0.5405576,0.3607752,1.4983,0.134,0.263151361558421,count,1
PI4K2A,OK,mutPD,0.5405576,0.2073792,2.6066,0.00916,0.470148517891401,count,1
PTGS2,OK,mutPD,-0.5402252,0.1462804,-3.6931,0.000223,-0.576807321139564,count,1
DDX28,OK,mutPD,-0.5398874,0.2540276,-2.1253,0.0336,-0.371073801838788,count,1
CYBRD1,OK,mutPD,0.5389969,0.1674646,3.2186,0.00129,0.53554010675895,count,1
ALDOC,OK,mutPD,-0.5386366,0.3481155,-1.5473,0.122,-0.21754379726022,count,1
KPTN,OK,mutPD,-0.5386366,0.346365,-1.5551,0.12,-0.21754379726022,count,1
LAMB2,OK,mutPD,-0.5386366,0.3684234,-1.462,0.144,-0.21754379726022,count,1
SLC35D1,OK,mutPD,-0.5386366,0.383741,-1.4036,0.16,-0.21754379726022,count,1
GNE,OK,mutPD,0.5385353,0.3814748,1.4117,0.158,0.23395323160874,count,1
HEATR2,OK,mutPD,0.5385353,0.3649005,1.4758,0.14,0.23395323160874,count,1
AATK,OK,mutPD,0.5385352,0.41048,1.312,0.19,0.233953196010609,count,1
TRAM2,OK,mutPD,-0.5368525,0.2954313,-1.8172,0.0692,-0.302023708591735,count,1
SGSH,OK,mutPD,0.5364556,0.2026148,2.6477,0.00812,0.461409801142904,count,1
CC2D1B,OK,mutPD,0.5356071,0.4455196,1.2022,0.229,0.201320525990712,count,1
TAPT1,OK,mutPD,0.5356071,0.3163147,1.6933,0.0904,0.318741194824993,count,1
NAIF1,OK,mutPD,-0.5341014,0.4414186,-1.21,0.226,-0.155381532140717,count,1
TEX22,OK,mutPD,-0.5341014,0.4605577,-1.1597,0.246,-0.155381532140717,count,1
ZNF417,OK,mutPD,-0.5341014,0.5223308,-1.0225,0.307,-0.155381532140717,count,1
ZNF765,OK,mutPD,-0.5341014,0.5125525,-1.042,0.297,-0.155381532140717,count,1
ADCK2,OK,mutPD,0.5335889,0.3304541,1.6147,0.106,0.295751449271529,count,1
FBXO46,OK,mutPD,-0.5325328,0.2273674,-2.3422,0.0192,-0.405433274378213,count,1
IFITM1,OK,mutPD,0.531629,0.1858722,2.8602,0.00424,0.548610544185777,count,1
ANKRD22,OK,mutPD,0.5309882,0.4522787,1.174,0.24,0.164599281468267,count,1
CEACAM21,OK,mutPD,0.5309882,0.4925451,1.078,0.281,0.164599281468267,count,1
FAM155A,OK,mutPD,0.5309882,0.502873,1.0559,0.291,0.164599281468267,count,1
MAPRE3,OK,mutPD,0.5309882,0.502873,1.0559,0.291,0.164599281468267,count,1
RUFY4,OK,mutPD,0.5309882,0.4712106,1.1269,0.26,0.164599281468267,count,1
ZNF512B,OK,mutPD,0.5309882,0.4956596,1.0713,0.284,0.164599281468267,count,1
ZNF697,OK,mutPD,0.5309882,0.560861,0.9467,0.344,0.164599281468267,count,1
CENPN,OK,mutPD,0.5309881,0.3415279,1.5547,0.12,0.270408053704377,count,1
POMT1,OK,mutPD,0.5309881,0.3140886,1.6906,0.091,0.270408053704377,count,1
TMSB4Y,OK,mutPD,0.5309881,0.3339182,1.5902,0.112,0.270408053704377,count,1
ZNF548,OK,mutPD,0.5309881,0.3388811,1.5669,0.117,0.270408053704377,count,1
MIB2,OK,mutPD,0.530988,0.2170576,2.4463,0.0144,0.44101505446785,count,1
EFCAB13,OK,mutPD,-0.5293053,0.2194562,-2.4119,0.0159,-0.399379574561869,count,1
GNB5,OK,mutPD,-0.5293053,0.4100539,-1.2908,0.197,-0.205279892863953,count,1
MYBPC3,OK,mutPD,-0.5293053,0.4158326,-1.2729,0.203,-0.205279892863953,count,1
ZNF747,OK,mutPD,-0.5293053,0.3994954,-1.3249,0.185,-0.205279892863953,count,1
SZT2,OK,mutPD,0.5287928,0.291215,1.8158,0.0694,0.324028738945081,count,1
ZDHHC8,OK,mutPD,0.5287928,0.2943288,1.7966,0.0724,0.324028738945081,count,1
TRAPPC2P1,OK,mutPD,0.5279532,0.1803902,2.9267,0.00343,0.517845594543976,count,1
FAM193A,OK,mutPD,0.5275099,0.2630437,2.0054,0.0449,0.366880934205548,count,1
TRIT1,OK,mutPD,0.5275099,0.2526821,2.0876,0.0369,0.366880934205548,count,1
C19orf47,OK,mutPD,0.5275098,0.3822372,1.3801,0.168,0.242325473322538,count,1
CCNJ,OK,mutPD,0.5275098,0.3895635,1.3541,0.176,0.242325473322538,count,1
TBX19,OK,mutPD,0.5275098,0.3696467,1.4271,0.154,0.242325473322538,count,1
C21orf91,OK,mutPD,0.5260741,0.3241246,1.6231,0.105,0.301792077515551,count,1
CD109,OK,mutPD,0.5260741,0.2832609,1.8572,0.0633,0.301792077515551,count,1
LRRC8A,OK,mutPD,0.5260741,0.3165448,1.6619,0.0966,0.301792077515551,count,1
SMN1,OK,mutPD,0.5260741,0.3173959,1.6575,0.0975,0.301792077515551,count,1
NEK4,OK,mutPD,-0.5259514,0.2349993,-2.2381,0.0252,-0.393201794946717,count,1
ARMCX1,OK,mutPD,-0.5252649,0.2984379,-1.76,0.0784,-0.283331659670418,count,1
OSM,OK,mutPD,-0.5237002,0.1514991,-3.4568,0.000549,-0.529995042848805,count,1
COPZ2,OK,mutPD,-0.5229073,0.2424131,-2.1571,0.031,-0.365609741158978,count,1
AP1S3,OK,mutPD,0.5226199,0.5278811,0.99,0.322,0.122955224259677,count,1
BORA,OK,mutPD,0.5226199,0.5594564,0.9342,0.35,0.122955224259677,count,1
C1orf21,OK,mutPD,0.5226199,0.6596444,0.7923,0.428,0.122955224259677,count,1
CDK2,OK,mutPD,0.5226199,0.5893425,0.8868,0.375,0.122955224259677,count,1
CEP78,OK,mutPD,0.5226199,0.5082341,1.0283,0.304,0.122955224259677,count,1
DPH6,OK,mutPD,0.5226199,0.2758293,1.8947,0.0582,0.329100621890477,count,1
FUT11,OK,mutPD,0.5226199,0.4623859,1.1303,0.258,0.211027979239572,count,1
GNA11,OK,mutPD,0.5226199,0.5468227,0.9557,0.339,0.122955224259677,count,1
HDAC11,OK,mutPD,0.5226199,0.577363,0.9052,0.365,0.122955224259677,count,1
PRR5,OK,mutPD,0.5226199,0.577363,0.9052,0.365,0.122955224259677,count,1
SCGB3A1,OK,mutPD,0.5226199,0.5468227,0.9557,0.339,0.122955224259677,count,1
USP46,OK,mutPD,0.5226199,0.4533425,1.1528,0.249,0.211027979239572,count,1
ZNF45,OK,mutPD,0.5226199,0.6167993,0.8473,0.397,0.122955224259677,count,1
ZNF408,OK,mutPD,0.5193466,0.3134966,1.6566,0.0976,0.307574783177995,count,1
ADAM12,OK,mutPD,-0.518834,0.6693697,-0.7751,0.438,-0.077742125742228,count,1
AKR1E2,OK,mutPD,-0.518834,0.7047649,-0.7362,0.462,-0.077742125742228,count,1
C2orf88,OK,mutPD,-0.518834,1.0252715,-0.506,0.613,-0.077742125742228,count,1
CACNB3,OK,mutPD,-0.518834,0.7278535,-0.7128,0.476,-0.077742125742228,count,1
CENPL,OK,mutPD,-0.518834,0.5407458,-0.9595,0.337,-0.140640052893281,count,1
CTPS2,OK,mutPD,-0.518834,0.5371373,-0.9659,0.334,-0.140640052893281,count,1
FBXO32,OK,mutPD,-0.518834,0.4857877,-1.068,0.286,-0.140640052893281,count,1
FITM2,OK,mutPD,-0.518834,0.7047649,-0.7362,0.462,-0.077742125742228,count,1
FUT10,OK,mutPD,-0.518834,0.605261,-0.8572,0.391,-0.077742125742228,count,1
GRB10,OK,mutPD,-0.518834,0.605261,-0.8572,0.391,-0.077742125742228,count,1
HACE1,OK,mutPD,-0.518834,0.441737,-1.1745,0.24,-0.140640052893281,count,1
HIST1H2BH,OK,mutPD,-0.518834,0.6808939,-0.762,0.446,-0.077742125742228,count,1
KCNA3,OK,mutPD,-0.518834,0.4812583,-1.0781,0.281,-0.140640052893281,count,1
KCTD11,OK,mutPD,-0.518834,0.4277526,-1.2129,0.225,-0.140640052893281,count,1
MFSD7,OK,mutPD,-0.518834,0.1786781,-2.9037,0.0037,-0.494427695272531,count,1
NICN1,OK,mutPD,-0.518834,0.4772001,-1.0872,0.277,-0.140640052893281,count,1
NPIPB11,OK,mutPD,-0.518834,0.5182451,-1.0011,0.317,-0.140640052893281,count,1
OVCH1-AS1,OK,mutPD,-0.518834,0.605261,-0.8572,0.391,-0.077742125742228,count,1
PCOLCE,OK,mutPD,-0.518834,0.4552921,-1.1396,0.254,-0.140640052893281,count,1
PDE6C,OK,mutPD,-0.518834,0.7605317,-0.6822,0.495,-0.077742125742228,count,1
PGGT1B,OK,mutPD,-0.518834,0.1664829,-3.1164,0.00184,-0.503884743446086,count,1
PLIN4,OK,mutPD,-0.518834,0.7047649,-0.7362,0.462,-0.077742125742228,count,1
PTGFRN,OK,mutPD,-0.518834,0.6808939,-0.762,0.446,-0.077742125742228,count,1
SPEF2,OK,mutPD,-0.518834,0.7157194,-0.7249,0.469,-0.077742125742228,count,1
STEAP3,OK,mutPD,-0.518834,0.4552921,-1.1396,0.254,-0.140640052893281,count,1
THNSL2,OK,mutPD,-0.518834,0.7047649,-0.7362,0.462,-0.077742125742228,count,1
TMEM67,OK,mutPD,-0.518834,0.4772001,-1.0872,0.277,-0.140640052893281,count,1
VAV2,OK,mutPD,-0.518834,0.6441884,-0.8054,0.421,-0.077742125742228,count,1
WFDC3,OK,mutPD,-0.518834,0.441737,-1.1745,0.24,-0.140640052893281,count,1
ZNF26,OK,mutPD,-0.518834,0.3692312,-1.4052,0.16,-0.192620846031872,count,1
ZNF396,OK,mutPD,-0.518834,0.605261,-0.8572,0.391,-0.077742125742228,count,1
ATAD3B,OK,mutPD,-0.5188339,0.3248359,-1.5972,0.11,-0.236326418117174,count,1
NOTCH4,OK,mutPD,0.5180847,0.3424463,1.5129,0.13,0.250293006965602,count,1
SLC25A20,OK,mutPD,0.5180847,0.2808125,1.8449,0.0651,0.374315272827971,count,1
FAM127B,OK,mutPD,-0.5157523,0.2155247,-2.393,0.0167,-0.41205858259886,count,1
IFT88,OK,mutPD,0.5152398,0.3286246,1.5679,0.117,0.283945393201977,count,1
MERTK,OK,mutPD,0.5152398,0.4213766,1.2228,0.221,0.175921065053789,count,1
PYROXD2,OK,mutPD,0.5152398,0.4461129,1.155,0.248,0.175921065053789,count,1
SPATA24,OK,mutPD,0.5152398,0.4637523,1.111,0.267,0.175921065053789,count,1
TRAP1,OK,mutPD,0.5152398,0.2473802,2.0828,0.0373,0.357211354295913,count,1
KAT2B,OK,mutPD,0.5141809,0.2368316,2.1711,0.0299,0.425560292611743,count,1
FCHSD1,OK,mutPD,-0.513944,0.2740917,-1.8751,0.0608,-0.325869983160309,count,1
ARFGEF2,OK,mutPD,-0.5135569,0.193678,-2.6516,0.00802,-0.438289901388301,count,1
FN3KRP,OK,mutPD,-0.5131033,0.2844998,-1.8035,0.0713,-0.296890988504161,count,1
UTP3,OK,mutPD,-0.5119135,0.2365041,-2.1645,0.0304,-0.38785635184733,count,1
ZNF714,OK,mutPD,-0.5119135,0.3111439,-1.6453,0.0999,-0.263605491566935,count,1
GLTSCR1,OK,mutPD,0.511867,0.3723998,1.3745,0.169,0.220239347049775,count,1
RS1,OK,mutPD,0.511867,0.381828,1.3406,0.18,0.220239347049775,count,1
UXS1,OK,mutPD,-0.5111119,0.1661978,-3.0753,0.00211,-0.489639664791884,count,1
RAB11FIP4,OK,mutPD,-0.5096173,0.1666166,-3.0586,0.00223,-0.49569682236629,count,1
FARS2,OK,mutPD,0.5071557,0.2789368,1.8182,0.0691,0.343147257586018,count,1
IFT81,OK,mutPD,-0.5069995,0.4085375,-1.241,0.215,-0.179546902809404,count,1
L3HYPDH,OK,mutPD,-0.5069995,0.3006378,-1.6864,0.0917,-0.287767694925144,count,1
PFKM,OK,mutPD,-0.5069995,0.4304613,-1.1778,0.239,-0.179546902809404,count,1
SLC10A7,OK,mutPD,-0.5069995,0.4134941,-1.2261,0.22,-0.179546902809404,count,1
SLC35E4,OK,mutPD,-0.5069995,0.3824851,-1.3255,0.185,-0.179546902809404,count,1
PSKH1,OK,mutPD,0.5052533,0.1991792,2.5367,0.0112,0.445096779051378,count,1
REV3L,OK,mutPD,0.5046014,0.179293,2.8144,0.0049,0.495996794436683,count,1
MCTP2,OK,mutPD,-0.5044452,0.3245882,-1.5541,0.12,-0.253326844754904,count,1
SLC48A1,OK,mutPD,-0.5044452,0.2392146,-2.1088,0.035,-0.375185892574338,count,1
EXOSC6,OK,mutPD,0.5041151,0.1506227,3.3469,0.00082,0.542463266756719,count,1
ADAMTS6,OK,mutPD,0.5028173,0.7005751,0.7177,0.473,0.0753059277650412,count,1
ALDH4A1,OK,mutPD,0.5028173,0.504566,0.9965,0.319,0.136251631151995,count,1
ASAP2,OK,mutPD,0.5028173,0.838149,0.5999,0.549,0.0753059277650412,count,1
ATG4C,OK,mutPD,0.5028173,0.2264019,2.2209,0.0264,0.404729319391419,count,1
BICD1,OK,mutPD,0.5028173,0.7407757,0.6788,0.497,0.0753059277650412,count,1
