metavar,cluster,gene,statistic,p.value,FDR
mut,1,KAZALD1,1,1,1
mut,1,KBTBD11,1,1,1
mut,1,KCNE1,1,1,1
mut,1,KCNMA1,1,1,1
mut,1,KCNMB4,1,1,1
mut,1,KCTD10,1,1,1
mut,1,KCTD2,1,1,1
mut,1,KDM2B,1,1,1
mut,1,KIAA0020,1,1,1
mut,1,KIAA0196,1,1,1
mut,1,KIAA0226L,1,1,1
mut,1,KIAA0319L,1,1,1
mut,1,KIAA1009,1,1,1
mut,1,KIAA1257,1,1,1
mut,1,KIAA1407,1,1,1
mut,1,KIAA1430,1,1,1
mut,1,KIAA1432,1,1,1
mut,1,KIAA1467,1,1,1
mut,1,KIAA1598,1,1,1
mut,1,KIAA1841,1,1,1
mut,1,KIF20B,1,1,1
mut,1,KLC1,1,1,1
mut,1,KLF3,1,1,1
mut,1,KLF6,1,1,1
mut,1,KLF9,1,1,1
mut,1,KLHDC1,1,1,1
mut,1,KLHDC2,1,1,1
mut,1,KLHL17,1,1,1
mut,1,KLHL18,1,1,1
mut,1,KLHL26,1,1,1
mut,1,KLK1,1,1,1
mut,1,KLRB1,0,1,1
mut,1,KLRC1,0,1,1
mut,1,KLRD1,0,1,1
mut,1,KLRF1,0,1,1
mut,1,KMO,1,1,1
mut,1,KNDC1,1,1,1
mut,1,KNOP1,1,1,1
mut,1,KNSTRN,1,1,1
mut,1,KNTC1,1,1,1
mut,1,KPNA5,1,1,1
mut,1,KPTN,1,1,1
mut,1,KRT18,1,1,1
mut,1,KRT23,1,1,1
mut,1,KRT7,1,1,1
mut,1,L3MBTL1,1,1,1
mut,1,LAIR2,1,1,1
mut,1,LAP3,1,1,1
mut,1,LAPTM4B,1,1,1
mut,1,LCK,0,1,1
mut,1,LCN2,0,1,1
mut,1,LDHD,1,1,1
mut,1,LDLR,1,1,1
mut,1,LDLRAD3,1,1,1
mut,1,LDLRAD4,1,1,1
mut,1,LENG1,1,1,1
mut,1,LEO1,1,1,1
mut,1,LEPR,1,1,1
mut,1,LFNG,1,1,1
mut,1,LGALS12,0,1,1
mut,1,LGALS2,1,1,1
mut,1,LGALS9C,1,1,1
mut,1,LGI4,1,1,1
mut,1,LGMN,1,1,1
mut,1,LGR4,1,1,1
mut,1,LHFP,1,1,1
mut,1,LIF,1,1,1
mut,1,LIG3,1,1,1
mut,1,LILRA3,1,1,1
mut,1,LILRB1,1,1,1
mut,1,LILRB2,1,1,1
mut,1,LILRB4,1,1,1
mut,1,LILRB5,1,1,1
mut,1,LIMK1,1,1,1
mut,1,LIMS1,1,1,1
mut,1,LIN52,0,1,1
mut,1,LINGO3,1,1,1
mut,1,LINS,1,1,1
mut,1,LIPA,1,1,1
mut,1,LIPT2,1,1,1
mut,1,LMNA,1,1,1
mut,1,LNX2,1,1,1
mut,1,LOH12CR1,1,1,1
mut,1,LONRF3,1,1,1
mut,1,LPAR5,1,1,1
mut,1,LPAR6,1,1,1
mut,1,LPHN1,1,1,1
mut,1,LRFN4,1,1,1
mut,1,LRG1,1,1,1
mut,1,LRRC24,1,1,1
mut,1,LRRC25,1,1,1
mut,1,LRRC29,1,1,1
mut,1,LRRC36,1,1,1
mut,1,LRRC4,1,1,1
mut,1,LRRC47,1,1,1
mut,1,LRRC63,0,1,1
mut,1,LRRIQ3,1,1,1
mut,1,LRRK1,1,1,1
mut,1,LSM4,1,1,1
mut,1,LST1,1,1,1
mut,1,LTA4H,1,1,1
mut,1,LTB,1,1,1
mut,1,LUZP1,1,1,1
mut,1,LY6E,0,1,1
mut,1,LY6G5B,1,1,1
mut,1,LYPD2,1,1,1
mut,1,LYRM1,1,1,1
mut,1,LYZ,1,1,1
mut,1,LZIC,1,1,1
mut,1,MACF1,1,1,1
mut,1,MAD1L1,1,1,1
mut,1,MAF,1,1,1
mut,1,MAFB,1,1,1
mut,1,MAGED2,1,1,1
mut,1,MAGEF1,1,1,1
mut,1,MAGIX,1,1,1
mut,1,MAL,0,1,1
mut,1,MANF,1,1,1
mut,1,MAP3K13,1,1,1
mut,1,MAP3K7CL,1,1,1
mut,1,MAP3K8,0,1,1
mut,1,MAP4K5,1,1,1
mut,1,MAP6D1,0,1,1
mut,1,MAP7D3,1,1,1
mut,1,MAPK8IP3,1,1,1
mut,1,MARC1,1,1,1
mut,1,MARCKS,1,1,1
mut,1,MARCKSL1,1,1,1
mut,1,MARCO,1,1,1
mut,1,MATK,1,1,1
mut,1,MAU2,1,1,1
mut,1,MB21D1,1,1,1
mut,1,MBIP,1,1,1
mut,1,MBOAT2,1,1,1
mut,1,MCAT,1,1,1
mut,1,MCCC2,1,1,1
mut,1,MCM6,1,1,1
mut,1,MCOLN1,1,1,1
mut,1,MCOLN2,1,1,1
mut,1,MCUR1,1,1,1
mut,1,MDC1,1,1,1
mut,1,MED11,1,1,1
mut,1,MED13,1,1,1
mut,1,MED26,1,1,1
mut,1,MEF2C,1,1,1
mut,1,MEGF6,0,1,1
mut,1,MERTK,1,1,1
mut,1,MESDC2,1,1,1
mut,1,METTL1,1,1,1
mut,1,METTL18,1,1,1
mut,1,METTL21A,1,1,1
mut,1,METTL23,1,1,1
mut,1,METTL25,1,1,1
mut,1,METTL4,1,1,1
mut,1,MFAP1,1,1,1
mut,1,MFSD2A,1,1,1
mut,1,MGLL,1,1,1
mut,1,MGME1,1,1,1
mut,1,MGST1,1,1,1
mut,1,MICA,1,1,1
mut,1,MIOS,1,1,1
mut,1,MIS18A,1,1,1
mut,1,MITD1,1,1,1
mut,1,MLLT11,1,1,1
mut,1,MMAB,1,1,1
mut,1,MMD,1,1,1
mut,1,MME,1,1,1
mut,1,MNAT1,1,1,1
mut,1,MND1,1,1,1
mut,1,MNDA,1,1,1
mut,1,MOCS2,1,1,1
mut,1,MORC2,0,1,1
mut,1,MORN1,1,1,1
mut,1,MPV17,1,1,1
mut,1,MPZL2,1,1,1
mut,1,MROH1,1,1,1
mut,1,MROH6,1,1,1
mut,1,MRPL1,1,1,1
mut,1,MRPL15,1,1,1
mut,1,MRPL17,1,1,1
mut,1,MRPL3,1,1,1
mut,1,MRPL35,1,1,1
mut,1,MRPL48,1,1,1
mut,1,MRPS17,1,1,1
mut,1,MRPS18A,1,1,1
mut,1,MRPS18B,1,1,1
mut,1,MRPS33,1,1,1
mut,1,MRVI1,1,1,1
mut,1,MS4A1,0,1,1
mut,1,MS4A14,1,1,1
mut,1,MS4A4A,1,1,1
mut,1,MS4A6A,1,1,1
mut,1,MS4A7,1,1,1
mut,1,MSR1,1,1,1
mut,1,MSS51,1,1,1
mut,1,MT1E,1,1,1
mut,1,MT1G,0,1,1
mut,1,MT1H,1,1,1
mut,1,MT1M,1,1,1
mut,1,MT1X,1,1,1
mut,1,MT2A,0,1,1
mut,1,MTBP,0,1,1
mut,1,MTDH,1,1,1
mut,1,MTFR1L,1,1,1
mut,1,MTHFD1,1,1,1
mut,1,MTHFD1L,1,1,1
mut,1,MTHFD2,1,1,1
mut,1,MTL5,1,1,1
mut,1,MTOR,1,1,1
mut,1,MTRNR2L1,1,1,1
mut,1,MTSS1,1,1,1
mut,1,MTX3,1,1,1
mut,1,MUC1,1,1,1
mut,1,MUC12,1,1,1
mut,1,MVP,1,1,1
mut,1,MX1,1,1,1
mut,1,MX2,1,1,1
mut,1,MYADM,1,1,1
mut,1,MYBL1,0,1,1
mut,1,MYC,1,1,1
mut,1,MYCBPAP,1,1,1
mut,1,MYLIP,1,1,1
mut,1,MYO10,1,1,1
mut,1,MYO7B,1,1,1
mut,1,MYSM1,1,1,1
mut,1,N4BP1,1,1,1
mut,1,N4BP2,1,1,1
mut,1,N6AMT2,1,1,1
mut,1,NAAA,1,1,1
mut,1,NABP2,1,1,1
mut,1,NACC1,1,1,1
mut,1,NAE1,1,1,1
mut,1,NANOS1,1,1,1
mut,1,NANOS3,1,1,1
mut,1,NAP1L1,0,1,1
mut,1,NARF,1,1,1
mut,1,NASP,1,1,1
mut,1,NBN,1,1,1
mut,1,NBPF16,1,1,1
mut,1,NBPF3,1,1,1
mut,1,NCF1,1,1,1
mut,1,NCL,1,1,1
mut,1,NCOA6,1,1,1
mut,1,NCR3,0,1,1
mut,1,NDN,1,1,1
mut,1,NDNL2,1,1,1
mut,1,NDOR1,1,1,1
mut,1,NDRG2,1,1,1
mut,1,NDUFAF2,1,1,1
mut,1,NDUFAF4,1,1,1
mut,1,NEB,1,1,1
mut,1,NEDD1,1,1,1
mut,1,NEDD4,1,1,1
mut,1,NEFH,1,1,1
mut,1,NEK3,1,1,1
mut,1,NEK8,0,1,1
mut,1,NETO2,1,1,1
mut,1,NEU3,1,1,1
mut,1,NEU4,1,1,1
mut,1,NEXN,1,1,1
mut,1,NFATC2,1,1,1
mut,1,NFIX,1,1,1
mut,1,NFKBIA,0,1,1
mut,1,NFKBIB,1,1,1
mut,1,NFKBID,1,1,1
mut,1,NFKBIZ,1,1,1
mut,1,NGFRAP1,1,1,1
mut,1,NHLRC2,1,1,1
mut,1,NID1,1,1,1
mut,1,NIPAL3,1,1,1
mut,1,NKG7,1,1,1
mut,1,NLRC5,1,1,1
mut,1,NLRP12,1,1,1
mut,1,NLRP3,1,1,1
mut,1,NME1,1,1,1
mut,1,NOP58,1,1,1
mut,1,NPDC1,1,1,1
mut,1,NPEPL1,1,1,1
mut,1,NPM1,0,1,1
mut,1,NPM3,1,1,1
mut,1,NR1H3,1,1,1
mut,1,NR4A1,1,1,1
mut,1,NR4A2,1,1,1
mut,1,NREP,1,1,1
mut,1,NRG1,1,1,1
mut,1,NRGN,1,1,1
mut,1,NRIP3,1,1,1
mut,1,NRP2,1,1,1
mut,1,NSDHL,1,1,1
mut,1,NSMAF,1,1,1
mut,1,NSUN3,1,1,1
mut,1,NSUN6,1,1,1
mut,1,NT5C3B,1,1,1
mut,1,NT5DC3,1,1,1
mut,1,NTHL1,1,1,1
mut,1,NTN1,1,1,1
mut,1,NTN3,0,1,1
mut,1,NTNG2,1,1,1
mut,1,NUBPL,1,1,1
mut,1,NUCKS1,1,1,1
mut,1,NUDT17,1,1,1
mut,1,NXT1,1,1,1
mut,1,OARD1,1,1,1
mut,1,OAS1,1,1,1
mut,1,OAS2,1,1,1
mut,1,OAS3,1,1,1
mut,1,OASL,1,1,1
mut,1,OCEL1,1,1,1
mut,1,OCIAD2,1,1,1
mut,1,ODC1,1,1,1
mut,1,OFD1,1,1,1
mut,1,OGFOD2,1,1,1
mut,1,OLFM1,1,1,1
mut,1,OLR1,1,1,1
mut,1,ORAI1,1,1,1
mut,1,ORC3,1,1,1
mut,1,ORM1,0,1,1
mut,1,OSBPL11,1,1,1
mut,1,OSGEPL1,1,1,1
mut,1,OSM,1,1,1
mut,1,OSR2,1,1,1
mut,1,OTUD1,1,1,1
mut,1,OXER1,1,1,1
mut,1,OXSR1,1,1,1
mut,1,P2RY6,1,1,1
mut,1,PADI2,0,1,1
mut,1,PADI4,1,1,1
mut,1,PAFAH1B3,1,1,1
mut,1,PAIP2B,1,1,1
mut,1,PAPSS2,1,1,1
mut,1,PARD6A,1,1,1
mut,1,PARP1,1,1,1
mut,1,PARP2,1,1,1
mut,1,PARP3,1,1,1
mut,1,PATL1,1,1,1
mut,1,PAXBP1,1,1,1
mut,1,PBDC1,1,1,1
mut,1,PCCB,1,1,1
mut,1,PCED1B,1,1,1
mut,1,PCID2,1,1,1
mut,1,PCOLCE,1,1,1
mut,1,PCP2,1,1,1
mut,1,PDAP1,1,1,1
mut,1,PDCD10,1,1,1
mut,1,PDCD2L,1,1,1
mut,1,PDCL3,1,1,1
mut,1,PDDC1,1,1,1
mut,1,PDE12,1,1,1
mut,1,PDE4B,1,1,1
mut,1,PDE6A,1,1,1
mut,1,PDE6B,1,1,1
mut,1,PDE6G,1,1,1
mut,1,PDE7A,1,1,1
mut,1,PDE8B,1,1,1
mut,1,PDGFA,0,1,1
mut,1,PDHA1,1,1,1
mut,1,PDHB,1,1,1
mut,1,PDK4,1,1,1
mut,1,PDLIM1,1,1,1
mut,1,PDPR,1,1,1
mut,1,PDXDC1,1,1,1
mut,1,PDZK1IP1,0,1,1
mut,1,PEAK1,1,1,1
mut,1,PEBP1,1,1,1
mut,1,PELI1,1,1,1
mut,1,PER3,1,1,1
mut,1,PEX10,1,1,1
mut,1,PEX11G,1,1,1
mut,1,PEX3,1,1,1
mut,1,PF4,0,1,1
mut,1,PF4V1,0,1,1
mut,1,PFKFB2,1,1,1
mut,1,PGLYRP2,1,1,1
mut,1,PGM3,1,1,1
mut,1,PGM5,1,1,1
mut,1,PGPEP1,1,1,1
mut,1,PHACTR1,1,1,1
mut,1,PHF13,1,1,1
mut,1,PHF19,1,1,1
mut,1,PHF20,1,1,1
mut,1,PHF20L1,1,1,1
mut,1,PHF23,1,1,1
mut,1,PHF6,1,1,1
mut,1,PHF8,1,1,1
mut,1,PHLDA1,1,1,1
mut,1,PHLDA2,1,1,1
mut,1,PIAS4,1,1,1
mut,1,PID1,1,1,1
mut,1,PIGF,1,1,1
mut,1,PIGP,1,1,1
mut,1,PIM1,1,1,1
mut,1,PINLYP,1,1,1
mut,1,PJA1,1,1,1
mut,1,PKD1,1,1,1
mut,1,PKD2L1,1,1,1
mut,1,PKIB,1,1,1
mut,1,PKIG,1,1,1
mut,1,PKP2,0,1,1
mut,1,PLA2G16,1,1,1
mut,1,PLA2G7,1,1,1
mut,1,PLAC8,0,1,1
mut,1,PLAUR,1,1,1
mut,1,PLBD1,1,1,1
mut,1,PLCB3,1,1,1
mut,1,PLCG1,0,1,1
mut,1,PLCL1,1,1,1
mut,1,PLD3,1,1,1
mut,1,PLD4,1,1,1
mut,1,PLEKHA1,1,1,1
mut,1,PLEKHA3,1,1,1
mut,1,PLEKHA4,1,1,1
mut,1,PLEKHA7,1,1,1
mut,1,PLEKHM2,1,1,1
mut,1,PLEKHM3,1,1,1
mut,1,PLIN5,1,1,1
mut,1,PLOD3,1,1,1
mut,1,PLTP,1,1,1
mut,1,PLXNA1,1,1,1
mut,1,PMAIP1,1,1,1
mut,1,PMEL,1,1,1
mut,1,PMEPA1,1,1,1
mut,1,PMFBP1,1,1,1
mut,1,PMVK,1,1,1
mut,1,PNMA5,1,1,1
mut,1,POC1A,1,1,1
mut,1,POC1B,1,1,1
mut,1,PODXL2,1,1,1
mut,1,POGLUT1,1,1,1
mut,1,POLDIP2,1,1,1
mut,1,POLDIP3,1,1,1
mut,1,POLH,1,1,1
mut,1,POLN,1,1,1
mut,1,POLR1C,1,1,1
mut,1,POLR1E,1,1,1
mut,1,POLR3D,1,1,1
mut,1,POLR3H,1,1,1
mut,1,POMC,1,1,1
mut,1,POMGNT1,1,1,1
mut,1,POP1,1,1,1
mut,1,POP4,1,1,1
mut,1,POPDC2,1,1,1
mut,1,POR,1,1,1
mut,1,POU2F2,1,1,1
mut,1,POU6F1,1,1,1
mut,1,PPA1,1,1,1
mut,1,PPA2,1,1,1
mut,1,PPAP2A,1,1,1
mut,1,PPAPDC3,1,1,1
mut,1,PPARA,1,1,1
mut,1,PPARD,1,1,1
mut,1,PPAT,1,1,1
mut,1,PPBP,1,1,1
mut,1,PPCDC,1,1,1
mut,1,PPIB,1,1,1
mut,1,PPM1K,1,1,1
mut,1,PPM1L,1,1,1
mut,1,PPM1N,1,1,1
mut,1,PPP1R17,1,1,1
mut,1,PPP1R35,1,1,1
mut,1,PPP1R37,1,1,1
mut,1,PPP2R3C,1,1,1
mut,1,PPP2R5B,1,1,1
mut,1,PPP4R1L,1,1,1
mut,1,PRC1,1,1,1
mut,1,PRCC,1,1,1
mut,1,PRDM1,1,1,1
mut,1,PRDM15,1,1,1
mut,1,PRDM8,1,1,1
mut,1,PRDX2,1,1,1
mut,1,PREPL,1,1,1
mut,1,PRF1,0,1,1
mut,1,PRICKLE1,0,1,1
mut,1,PRIM2,1,1,1
mut,1,PRKCDBP,1,1,1
mut,1,PRKD2,1,1,1
mut,1,PRMT10,1,1,1
mut,1,PRMT6,1,1,1
mut,1,PROC,0,1,1
mut,1,PROCA1,1,1,1
mut,1,PRPF39,1,1,1
mut,1,PRPF40B,1,1,1
mut,1,PRPF6,1,1,1
mut,1,PRR4,1,1,1
mut,1,PRR5,1,1,1
mut,1,PRSS21,1,1,1
mut,1,PSIP1,1,1,1
mut,1,PSMA4,1,1,1
mut,1,PSMA8,1,1,1
mut,1,PSMD13,1,1,1
mut,1,PSMD3,1,1,1
mut,1,PSMD5,1,1,1
mut,1,PSME2,0,1,1
mut,1,PTCH2,1,1,1
mut,1,PTCRA,0,1,1
mut,1,PTGDR2,1,1,1
mut,1,PTGDS,0,1,1
mut,1,PTGER2,1,1,1
mut,1,PTGER4,1,1,1
mut,1,PTGES2,1,1,1
mut,1,PTGES3,1,1,1
mut,1,PTGIR,1,1,1
mut,1,PTGS2,1,1,1
mut,1,PTMS,1,1,1
mut,1,PTP4A3,1,1,1
mut,1,PTPN13,1,1,1
mut,1,PTPN7,1,1,1
mut,1,PTPRA,1,1,1
mut,1,PTPRCAP,0,1,1
mut,1,PTRH1,1,1,1
mut,1,PTRHD1,1,1,1
mut,1,PTX3,1,1,1
mut,1,PUS1,1,1,1
mut,1,PWWP2B,1,1,1
mut,1,PYROXD1,1,1,1
mut,1,QPCT,1,1,1
mut,1,QPRT,1,1,1
mut,1,RAB11FIP2,1,1,1
mut,1,RAB11FIP4,1,1,1
mut,1,RAB27B,0,1,1
mut,1,RAB3A,1,1,1
mut,1,RAB5B,1,1,1
mut,1,RAB9A,1,1,1
mut,1,RABEP1,1,1,1
mut,1,RABGAP1L,1,1,1
mut,1,RABGGTB,1,1,1
mut,1,RABL5,1,1,1
mut,1,RACGAP1,1,1,1
mut,1,RAD1,1,1,1
mut,1,RAD51D,1,1,1
mut,1,RALGDS,1,1,1
mut,1,RAPGEF1,1,1,1
mut,1,RAPSN,1,1,1
mut,1,RASD1,1,1,1
mut,1,RASGEF1B,1,1,1
mut,1,RASGRP2,1,1,1
mut,1,RBBP8,1,1,1
mut,1,RBM12B,1,1,1
mut,1,RBM19,1,1,1
mut,1,RBM28,1,1,1
mut,1,RBM4B,1,1,1
mut,1,RBMX2,1,1,1
mut,1,RBP7,1,1,1
mut,1,RBPJ,1,1,1
mut,1,RCN1,1,1,1
mut,1,RDX,1,1,1
mut,1,REC8,1,1,1
mut,1,RECK,1,1,1
mut,1,REEP3,1,1,1
mut,1,RELL2,1,1,1
mut,1,RETN,1,1,1
mut,1,RFC5,1,1,1
mut,1,RFESD,1,1,1
mut,1,RFT1,1,1,1
mut,1,RFXAP,1,1,1
mut,1,RGCC,1,1,1
mut,1,RGL4,1,1,1
mut,1,RGMA,1,1,1
mut,1,RGS1,1,1,1
mut,1,RGS10,1,1,1
mut,1,RGS18,1,1,1
mut,1,RGS2,0,1,1
mut,1,RHBDD3,1,1,1
mut,1,RHOB,1,1,1
mut,1,RHOC,0,1,1
mut,1,RHOF,1,1,1
mut,1,RHOH,1,1,1
mut,1,RIBC1,1,1,1
mut,1,RILPL2,1,1,1
mut,1,RIN1,1,1,1
mut,1,RMND5A,1,1,1
mut,1,RNASE1,1,1,1
mut,1,RNASE2,1,1,1
mut,1,RNASE6,1,1,1
mut,1,RNASEH1,1,1,1
mut,1,RNASET2,0,1,1
mut,1,RNF11,1,1,1
mut,1,RNF113A,1,1,1
mut,1,RNF144B,1,1,1
mut,1,RNF169,1,1,1
mut,1,RNF207,1,1,1
mut,1,RNF25,1,1,1
mut,1,RNF43,1,1,1
mut,1,RNLS,1,1,1
mut,1,RNMTL1,1,1,1
mut,1,ROPN1L,1,1,1
mut,1,RORA,0,1,1
mut,1,RPF2,1,1,1
mut,1,RPGR,1,1,1
mut,1,RPH3AL,1,1,1
mut,1,RPL10,0,1,1
mut,1,RPL10A,0,1,1
mut,1,RPL13A,0,1,1
mut,1,RPL27A,0,1,1
mut,1,RPL3,0,1,1
mut,1,RPLP0,0,1,1
mut,1,RPP38,1,1,1
mut,1,RPS10,0,1,1
mut,1,RPS18,0,1,1
mut,1,RPS19,0,1,1
mut,1,RPS2,0,1,1
mut,1,RPS23,0,1,1
mut,1,RPS3A,0,1,1
mut,1,RPS5,0,1,1
mut,1,RPS6,1,1,1
mut,1,RPS6KB2,1,1,1
mut,1,RPS8,0,1,1
mut,1,RPSA,0,1,1
mut,1,RRAD,1,1,1
mut,1,RRAS,1,1,1
mut,1,RRP12,1,1,1
mut,1,RRP15,1,1,1
mut,1,RSAD2,1,1,1
mut,1,RSBN1,1,1,1
mut,1,RSPH3,1,1,1
mut,1,RTCA,1,1,1
mut,1,RTEL1,0,1,1
mut,1,RUFY1,1,1,1
mut,1,RUNDC1,1,1,1
mut,1,RYBP,1,1,1
mut,1,RYR1,1,1,1
mut,1,S100A10,1,1,1
mut,1,S100A12,0,1,1
mut,1,S100A5,1,1,1
mut,1,S100A8,1,1,1
mut,1,S100A9,1,1,1
mut,1,S100B,1,1,1
mut,1,S100P,0,1,1
mut,1,S100Z,1,1,1
mut,1,S1PR4,1,1,1
mut,1,SAC3D1,1,1,1
mut,1,SAE1,1,1,1
mut,1,SAFB2,1,1,1
mut,1,SAMD3,0,1,1
mut,1,SAMD4A,1,1,1
mut,1,SAMD9,1,1,1
mut,1,SAMD9L,1,1,1
mut,1,SAMSN1,1,1,1
mut,1,SAP30,1,1,1
mut,1,SASH1,1,1,1
mut,1,SAT1,1,1,1
mut,1,SBSPON,1,1,1
mut,1,SCARB1,1,1,1
mut,1,SCARF1,1,1,1
mut,1,SCCPDH,1,1,1
mut,1,SCGB3A1,1,1,1
mut,1,SCML1,1,1,1
mut,1,SCN4B,0,1,1
mut,1,SCNN1A,1,1,1
mut,1,SCNN1D,1,1,1
mut,1,SCRN3,1,1,1
mut,1,SCYL2,1,1,1
mut,1,SDAD1,1,1,1
mut,1,SDCCAG3,1,1,1
mut,1,SDCCAG8,1,1,1
mut,1,SDF2L1,1,1,1
mut,1,SDPR,0,1,1
mut,1,SDS,1,1,1
mut,1,SEC23A,1,1,1
mut,1,SEH1L,1,1,1
mut,1,SEL1L,1,1,1
mut,1,SELL,1,1,1
mut,1,SEMA6B,1,1,1
mut,1,SENP3,1,1,1
mut,1,SEPN1,1,1,1
mut,1,SEPT1,1,1,1
mut,1,SEPT10,1,1,1
mut,1,SEPT11,1,1,1
mut,1,SERPINB2,1,1,1
mut,1,SERPINF1,1,1,1
mut,1,SERPING1,1,1,1
mut,1,SETBP1,1,1,1
mut,1,SETD9,1,1,1
mut,1,SEZ6,1,1,1
mut,1,SEZ6L,1,1,1
mut,1,SFTPD,1,1,1
mut,1,SGCB,1,1,1
mut,1,SGK1,1,1,1
mut,1,SGMS1,1,1,1
mut,1,SH2D1B,1,1,1
mut,1,SH3D21,1,1,1
mut,1,SHF,1,1,1
mut,1,SHPRH,1,1,1
mut,1,SIGLEC1,1,1,1
mut,1,SIGLEC10,1,1,1
mut,1,SIGLEC14,1,1,1
mut,1,SIGLEC5,1,1,1
mut,1,SIKE1,1,1,1
mut,1,SIMC1,1,1,1
mut,1,SKA3,1,1,1
mut,1,SKIL,1,1,1
mut,1,SLA,1,1,1
mut,1,SLAMF7,1,1,1
mut,1,SLC10A3,1,1,1
mut,1,SLC15A4,1,1,1
mut,1,SLC16A13,1,1,1
mut,1,SLC16A5,1,1,1
mut,1,SLC22A16,1,1,1
mut,1,SLC22A18,1,1,1
mut,1,SLC25A16,1,1,1
mut,1,SLC25A17,1,1,1
mut,1,SLC25A25,1,1,1
mut,1,SLC25A33,1,1,1
mut,1,SLC25A37,1,1,1
mut,1,SLC25A5,0,1,1
mut,1,SLC26A4,0,1,1
mut,1,SLC27A1,1,1,1
mut,1,SLC27A3,1,1,1
mut,1,SLC29A1,1,1,1
mut,1,SLC2A11,1,1,1
mut,1,SLC2A3,1,1,1
mut,1,SLC2A6,1,1,1
mut,1,SLC2A8,1,1,1
mut,1,SLC31A1,1,1,1
mut,1,SLC31A2,1,1,1
mut,1,SLC35C1,1,1,1
mut,1,SLC35D1,1,1,1
mut,1,SLC39A10,1,1,1
mut,1,SLC39A8,1,1,1
mut,1,SLC3A1,1,1,1
mut,1,SLC44A2,1,1,1
mut,1,SLC7A6OS,1,1,1
mut,1,SLC8A1,1,1,1
mut,1,SLC9A1,1,1,1
mut,1,SLC9A6,1,1,1
mut,1,SLFN11,1,1,1
mut,1,SLFN12L,0,1,1
mut,1,SLFN13,1,1,1
mut,1,SLU7,1,1,1
mut,1,SMARCC1,1,1,1
mut,1,SMARCD1,1,1,1
mut,1,SMC6,1,1,1
mut,1,SMEK2,1,1,1
mut,1,SMG8,1,1,1
mut,1,SMG9,1,1,1
mut,1,SMIM11,1,1,1
mut,1,SMIM14,1,1,1
mut,1,SMIM15,1,1,1
mut,1,SMOX,1,1,1
mut,1,SMPD2,1,1,1
mut,1,SMTN,1,1,1
mut,1,SMUG1,1,1,1
mut,1,SMURF1,1,1,1
mut,1,SMURF2,1,1,1
mut,1,SMYD5,1,1,1
mut,1,SNAI3,1,1,1
mut,1,SNAPC4,1,1,1
mut,1,SNAPC5,1,1,1
mut,1,SNCG,1,1,1
mut,1,SNRNP200,1,1,1
mut,1,SNRNP40,1,1,1
mut,1,SNX15,1,1,1
mut,1,SNX18,1,1,1
mut,1,SNX22,1,1,1
mut,1,SNX29,1,1,1
mut,1,SOCS3,1,1,1
mut,1,SOCS4,1,1,1
mut,1,SOCS5,1,1,1
mut,1,SOD1,1,1,1
mut,1,SOD2,1,1,1
mut,1,SOWAHD,1,1,1
mut,1,SOX4,1,1,1
mut,1,SP140L,1,1,1
mut,1,SP3,1,1,1
mut,1,SPAG9,1,1,1
mut,1,SPARC,0,1,1
mut,1,SPATA6L,1,1,1
mut,1,SPATC1L,1,1,1
mut,1,SPEF2,1,1,1
mut,1,SPIN4,1,1,1
mut,1,SPN,1,1,1
mut,1,SPOCK1,1,1,1
mut,1,SPON2,1,1,1
mut,1,SPR,1,1,1
mut,1,SPSB2,1,1,1
mut,1,SPTLC2,1,1,1
mut,1,SQLE,1,1,1
mut,1,SRBD1,1,1,1
mut,1,SRD5A3,1,1,1
mut,1,SRGAP1,1,1,1
mut,1,SRGAP3,1,1,1
mut,1,SRPR,1,1,1
mut,1,SRSF7,1,1,1
mut,1,SSB,1,1,1
mut,1,SSR1,1,1,1
mut,1,ST6GAL1,1,1,1
mut,1,ST7,1,1,1
mut,1,STAG1,1,1,1
mut,1,STAT1,1,1,1
mut,1,STC2,1,1,1
mut,1,STEAP4,0,1,1
mut,1,STK16,1,1,1
mut,1,STK17A,1,1,1
mut,1,STK36,1,1,1
mut,1,STK40,1,1,1
mut,1,STOML1,1,1,1
mut,1,STS,1,1,1
mut,1,STX18,1,1,1
mut,1,STX6,1,1,1
mut,1,STXBP2,1,1,1
mut,1,STXBP5,1,1,1
mut,1,SUCLG1,1,1,1
mut,1,SUCLG2,1,1,1
mut,1,SULT1A1,1,1,1
mut,1,SULT1B1,1,1,1
mut,1,SUPT7L,1,1,1
mut,1,SUSD2,1,1,1
mut,1,SVIL,1,1,1
mut,1,SVIP,1,1,1
mut,1,SWAP70,1,1,1
mut,1,SWI5,1,1,1
mut,1,SYCP2,1,1,1
mut,1,SYNC,0,1,1
mut,1,SYNCRIP,1,1,1
mut,1,SYNE2,0,1,1
mut,1,SYNRG,1,1,1
mut,1,SYP,1,1,1
mut,1,SYT1,1,1,1
mut,1,SYT17,1,1,1
mut,1,SYTL1,1,1,1
mut,1,TAF3,1,1,1
mut,1,TAF5L,1,1,1
mut,1,TAF6L,1,1,1
mut,1,TAF7,1,1,1
mut,1,TAF9,1,1,1
mut,1,TAGLN,1,1,1
mut,1,TAGLN2,1,1,1
mut,1,TAPBPL,1,1,1
mut,1,TAPT1,1,1,1
mut,1,TARBP1,1,1,1
mut,1,TARDBP,1,1,1
