metavar,cluster,gene,statistic,p.value,FDR
dx,2,AKIRIN1,3,0.5,0.533620225927918
dx,2,AKR1B1,3,0.5,0.533620225927918
dx,2,AKR1E2,3,0.5,0.533620225927918
dx,2,AKT2,3,0.5,0.533620225927918
dx,2,AKT3,3,0.5,0.533620225927918
dx,2,ALAD,3,0.5,0.533620225927918
dx,2,ALDH1A1,3,0.5,0.533620225927918
dx,2,ALDH4A1,3,0.5,0.533620225927918
dx,2,ALDH6A1,3,0.5,0.533620225927918
dx,2,ALMS1,3,0.5,0.533620225927918
dx,2,ALOX5AP,0,0.5,0.533620225927918
dx,2,AMBRA1,3,0.5,0.533620225927918
dx,2,ANAPC7,3,0.5,0.533620225927918
dx,2,ANG,3,0.5,0.533620225927918
dx,2,ANKDD1A,3,0.5,0.533620225927918
dx,2,ANKRD22,3,0.5,0.533620225927918
dx,2,ANKRD26,3,0.5,0.533620225927918
dx,2,ANKRD28,3,0.5,0.533620225927918
dx,2,ANKRD32,3,0.5,0.533620225927918
dx,2,ANKRD37,3,0.5,0.533620225927918
dx,2,ANKRD46,3,0.5,0.533620225927918
dx,2,ANO10,3,0.5,0.533620225927918
dx,2,ANXA1,0,0.5,0.533620225927918
dx,2,ANXA2,0,0.5,0.533620225927918
dx,2,ANXA2R,3,0.5,0.533620225927918
dx,2,AP1S3,3,0.5,0.533620225927918
dx,2,AP3M1,3,0.5,0.533620225927918
dx,2,AP5M1,3,0.5,0.533620225927918
dx,2,APBB3,3,0.5,0.533620225927918
dx,2,API5,3,0.5,0.533620225927918
dx,2,APOA1,3,0.5,0.533620225927918
dx,2,APOBEC3A,3,0.5,0.533620225927918
dx,2,APOBEC3B,3,0.5,0.533620225927918
dx,2,APOBEC3C,3,0.5,0.533620225927918
dx,2,APOBEC3G,3,0.5,0.533620225927918
dx,2,APOE,3,0.5,0.533620225927918
dx,2,APOL2,3,0.5,0.533620225927918
dx,2,APOL3,3,0.5,0.533620225927918
dx,2,AQP9,3,0.5,0.533620225927918
dx,2,AREG,2,1,1
dx,2,ARHGAP11A,3,0.5,0.533620225927918
dx,2,ARHGAP22,3,0.5,0.533620225927918
dx,2,ARHGAP31,3,0.5,0.533620225927918
dx,2,ARHGAP33,3,0.5,0.533620225927918
dx,2,ARHGAP6,3,0.5,0.533620225927918
dx,2,ARHGEF37,3,0.5,0.533620225927918
dx,2,ARHGEF40,3,0.5,0.533620225927918
dx,2,ARHGEF9,3,0.5,0.533620225927918
dx,2,ARID3A,3,0.5,0.533620225927918
dx,2,ARID5A,3,0.5,0.533620225927918
dx,2,ARID5B,3,0.5,0.533620225927918
dx,2,ARL2,3,0.5,0.533620225927918
dx,2,ARL4A,3,0.5,0.533620225927918
dx,2,ARL4C,2,1,1
dx,2,ARL4D,3,0.5,0.533620225927918
dx,2,ARRDC3,3,0.5,0.533620225927918
dx,2,ASCC3,3,0.5,0.533620225927918
dx,2,ASGR2,3,0.5,0.533620225927918
dx,2,ASRGL1,3,0.5,0.533620225927918
dx,2,ATF2,3,0.5,0.533620225927918
dx,2,ATF3,3,0.5,0.533620225927918
dx,2,ATF5,3,0.5,0.533620225927918
dx,2,ATF7IP2,3,0.5,0.533620225927918
dx,2,ATG2B,3,0.5,0.533620225927918
dx,2,ATG9B,3,0.5,0.533620225927918
dx,2,ATMIN,3,0.5,0.533620225927918
dx,2,ATP10A,3,0.5,0.533620225927918
dx,2,ATP1B1,3,0.5,0.533620225927918
dx,2,ATP2B1,3,0.5,0.533620225927918
dx,2,ATP5B,2,1,1
dx,2,ATP5SL,3,0.5,0.533620225927918
dx,2,ATP8B3,3,0.5,0.533620225927918
dx,2,ATRIP,3,0.5,0.533620225927918
dx,2,ATXN7L1,3,0.5,0.533620225927918
dx,2,ATXN7L3B,3,0.5,0.533620225927918
dx,2,AVL9,3,0.5,0.533620225927918
dx,2,B2M,3,0.5,0.533620225927918
dx,2,B3GALNT1,3,0.5,0.533620225927918
dx,2,B4GALT1,0,0.5,0.533620225927918
dx,2,B4GALT7,3,0.5,0.533620225927918
dx,2,BAG5,3,0.5,0.533620225927918
dx,2,BAI3,3,0.5,0.533620225927918
dx,2,BANK1,3,0.5,0.533620225927918
dx,2,BASP1,3,0.5,0.533620225927918
dx,2,BATF,3,0.5,0.533620225927918
dx,2,BATF3,3,0.5,0.533620225927918
dx,2,BAZ2B,3,0.5,0.533620225927918
dx,2,BBX,3,0.5,0.533620225927918
dx,2,BCAS4,3,0.5,0.533620225927918
dx,2,BCL11A,3,0.5,0.533620225927918
dx,2,BCL2,3,0.5,0.533620225927918
dx,2,BCL2A1,3,0.5,0.533620225927918
dx,2,BCL7A,3,0.5,0.533620225927918
dx,2,BDP1,3,0.5,0.533620225927918
dx,2,BEGAIN,3,0.5,0.533620225927918
dx,2,BEX4,3,0.5,0.533620225927918
dx,2,BHLHE40,3,0.5,0.533620225927918
dx,2,BICC1,0,0.5,0.533620225927918
dx,2,BID,1,1,1
dx,2,BIRC3,3,0.5,0.533620225927918
dx,2,BLK,1,1,1
dx,2,BLOC1S3,3,0.5,0.533620225927918
dx,2,BLVRA,3,0.5,0.533620225927918
dx,2,BMP1,3,0.5,0.533620225927918
dx,2,BMP2K,3,0.5,0.533620225927918
dx,2,BPI,3,0.5,0.533620225927918
dx,2,BPNT1,3,0.5,0.533620225927918
dx,2,BRD8,3,0.5,0.533620225927918
dx,2,BRI3BP,3,0.5,0.533620225927918
dx,2,BTBD11,3,0.5,0.533620225927918
dx,2,BTD,3,0.5,0.533620225927918
dx,2,BTG2,3,0.5,0.533620225927918
dx,2,BTNL8,0,0.5,0.533620225927918
dx,2,BTNL9,3,0.5,0.533620225927918
dx,2,BYSL,3,0.5,0.533620225927918
dx,2,BZRAP1,3,0.5,0.533620225927918
dx,2,BZW2,3,0.5,0.533620225927918
dx,2,C10orf111,3,0.5,0.533620225927918
dx,2,C10orf118,3,0.5,0.533620225927918
dx,2,C10orf128,3,0.5,0.533620225927918
dx,2,C11orf21,3,0.5,0.533620225927918
dx,2,C11orf35,3,0.5,0.533620225927918
dx,2,C11orf63,3,0.5,0.533620225927918
dx,2,C12orf4,3,0.5,0.533620225927918
dx,2,C12orf45,3,0.5,0.533620225927918
dx,2,C12orf49,3,0.5,0.533620225927918
dx,2,C12orf5,3,0.5,0.533620225927918
dx,2,C12orf57,3,0.5,0.533620225927918
dx,2,C12orf65,2,1,1
dx,2,C14orf182,3,0.5,0.533620225927918
dx,2,C15orf38,3,0.5,0.533620225927918
dx,2,C15orf48,3,0.5,0.533620225927918
dx,2,C16orf54,3,0.5,0.533620225927918
dx,2,C16orf58,3,0.5,0.533620225927918
dx,2,C16orf72,3,0.5,0.533620225927918
dx,2,C17orf103,3,0.5,0.533620225927918
dx,2,C17orf104,3,0.5,0.533620225927918
dx,2,C17orf107,3,0.5,0.533620225927918
dx,2,C17orf51,1,1,1
dx,2,C17orf59,3,0.5,0.533620225927918
dx,2,C18orf8,3,0.5,0.533620225927918
dx,2,C19orf33,3,0.5,0.533620225927918
dx,2,C19orf59,3,0.5,0.533620225927918
dx,2,C1QA,3,0.5,0.533620225927918
dx,2,C1QB,3,0.5,0.533620225927918
dx,2,C1QBP,2,1,1
dx,2,C1QC,3,0.5,0.533620225927918
dx,2,C1orf21,3,0.5,0.533620225927918
dx,2,C1orf213,3,0.5,0.533620225927918
dx,2,C1orf35,3,0.5,0.533620225927918
dx,2,C1orf54,3,0.5,0.533620225927918
dx,2,C1orf56,0,0.5,0.533620225927918
dx,2,C1orf61,2,1,1
dx,2,C2,3,0.5,0.533620225927918
dx,2,C20orf201,3,0.5,0.533620225927918
dx,2,C22orf29,3,0.5,0.533620225927918
dx,2,C2orf27A,3,0.5,0.533620225927918
dx,2,C2orf44,3,0.5,0.533620225927918
dx,2,C2orf62,3,0.5,0.533620225927918
dx,2,C2orf88,0,0.5,0.533620225927918
dx,2,C3AR1,3,0.5,0.533620225927918
dx,2,C3orf14,3,0.5,0.533620225927918
dx,2,C4orf33,3,0.5,0.533620225927918
dx,2,C4orf46,3,0.5,0.533620225927918
dx,2,C5,3,0.5,0.533620225927918
dx,2,C5AR1,3,0.5,0.533620225927918
dx,2,C5orf45,3,0.5,0.533620225927918
dx,2,C6orf120,3,0.5,0.533620225927918
dx,2,C6orf48,3,0.5,0.533620225927918
dx,2,C8orf58,3,0.5,0.533620225927918
dx,2,C9orf47,3,0.5,0.533620225927918
dx,2,C9orf69,3,0.5,0.533620225927918
dx,2,C9orf9,3,0.5,0.533620225927918
dx,2,CABIN1,3,0.5,0.533620225927918
dx,2,CACFD1,3,0.5,0.533620225927918
dx,2,CACNA2D3,3,0.5,0.533620225927918
dx,2,CACNB4,3,0.5,0.533620225927918
dx,2,CALHM2,3,0.5,0.533620225927918
dx,2,CALML4,3,0.5,0.533620225927918
dx,2,CALR,3,0.5,0.533620225927918
dx,2,CAMK1,3,0.5,0.533620225927918
dx,2,CAMK1D,3,0.5,0.533620225927918
dx,2,CAMP,3,0.5,0.533620225927918
dx,2,CAND1,3,0.5,0.533620225927918
dx,2,CAPZA1,3,0.5,0.533620225927918
dx,2,CARF,3,0.5,0.533620225927918
dx,2,CASP10,3,0.5,0.533620225927918
dx,2,CASP5,3,0.5,0.533620225927918
dx,2,CATSPER1,3,0.5,0.533620225927918
dx,2,CBLL1,3,0.5,0.533620225927918
dx,2,CBLN3,0,0.5,0.533620225927918
dx,2,CBR4,3,0.5,0.533620225927918
dx,2,CBY1,3,0.5,0.533620225927918
dx,2,CCDC122,3,0.5,0.533620225927918
dx,2,CCDC13,3,0.5,0.533620225927918
dx,2,CCDC137,3,0.5,0.533620225927918
dx,2,CCDC146,3,0.5,0.533620225927918
dx,2,CCDC149,3,0.5,0.533620225927918
dx,2,CCDC15,3,0.5,0.533620225927918
dx,2,CCDC153,3,0.5,0.533620225927918
dx,2,CCDC167,3,0.5,0.533620225927918
dx,2,CCDC176,0,0.5,0.533620225927918
dx,2,CCDC19,3,0.5,0.533620225927918
dx,2,CCDC25,3,0.5,0.533620225927918
dx,2,CCDC41,3,0.5,0.533620225927918
dx,2,CCDC43,3,0.5,0.533620225927918
dx,2,CCDC50,3,0.5,0.533620225927918
dx,2,CCDC58,3,0.5,0.533620225927918
dx,2,CCDC62,0,0.5,0.533620225927918
dx,2,CCDC80,2,1,1
dx,2,CCDC81,3,0.5,0.533620225927918
dx,2,CCDC9,3,0.5,0.533620225927918
dx,2,CCDC91,3,0.5,0.533620225927918
dx,2,CCDC96,3,0.5,0.533620225927918
dx,2,CCL19,3,0.5,0.533620225927918
dx,2,CCL2,3,0.5,0.533620225927918
dx,2,CCL20,3,0.5,0.533620225927918
dx,2,CCL3,1,1,1
dx,2,CCL3L1,3,0.5,0.533620225927918
dx,2,CCL3L3,3,0.5,0.533620225927918
dx,2,CCL4,3,0.5,0.533620225927918
dx,2,CCL4L2,3,0.5,0.533620225927918
dx,2,CCL5,0,0.5,0.533620225927918
dx,2,CCNC,3,0.5,0.533620225927918
dx,2,CCND2,3,0.5,0.533620225927918
dx,2,CCNE1,3,0.5,0.533620225927918
dx,2,CCR1,3,0.5,0.533620225927918
dx,2,CCR10,3,0.5,0.533620225927918
dx,2,CCT2,3,0.5,0.533620225927918
dx,2,CD109,3,0.5,0.533620225927918
dx,2,CD14,2,1,1
dx,2,CD160,2,1,1
dx,2,CD180,3,0.5,0.533620225927918
dx,2,CD1C,3,0.5,0.533620225927918
dx,2,CD1E,3,0.5,0.533620225927918
dx,2,CD2,3,0.5,0.533620225927918
dx,2,CD200R1,3,0.5,0.533620225927918
dx,2,CD247,0,0.5,0.533620225927918
dx,2,CD2AP,3,0.5,0.533620225927918
dx,2,CD2BP2,3,0.5,0.533620225927918
dx,2,CD300A,3,0.5,0.533620225927918
dx,2,CD300C,3,0.5,0.533620225927918
dx,2,CD300LB,3,0.5,0.533620225927918
dx,2,CD302,3,0.5,0.533620225927918
dx,2,CD320,3,0.5,0.533620225927918
dx,2,CD3D,0,0.5,0.533620225927918
dx,2,CD3E,0,0.5,0.533620225927918
dx,2,CD3G,0,0.5,0.533620225927918
dx,2,CD40,3,0.5,0.533620225927918
dx,2,CD47,3,0.5,0.533620225927918
dx,2,CD5,3,0.5,0.533620225927918
dx,2,CD52,1,1,1
dx,2,CD69,3,0.5,0.533620225927918
dx,2,CD7,0,0.5,0.533620225927918
dx,2,CD72,3,0.5,0.533620225927918
dx,2,CD74,0,0.5,0.533620225927918
dx,2,CD79A,3,0.5,0.533620225927918
dx,2,CD79B,3,0.5,0.533620225927918
dx,2,CD81,3,0.5,0.533620225927918
dx,2,CD86,3,0.5,0.533620225927918
dx,2,CD9,3,0.5,0.533620225927918
dx,2,CD97,3,0.5,0.533620225927918
dx,2,CDC27,3,0.5,0.533620225927918
dx,2,CDC42BPB,3,0.5,0.533620225927918
dx,2,CDC42SE1,1,1,1
dx,2,CDCA3,3,0.5,0.533620225927918
dx,2,CDCA7L,3,0.5,0.533620225927918
dx,2,CDH23,3,0.5,0.533620225927918
dx,2,CDK11A,3,0.5,0.533620225927918
dx,2,CDKN1A,2,1,1
dx,2,CDKN1C,3,0.5,0.533620225927918
dx,2,CDKN3,3,0.5,0.533620225927918
dx,2,CDYL2,3,0.5,0.533620225927918
dx,2,CEACAM3,3,0.5,0.533620225927918
dx,2,CEBPD,2,1,1
dx,2,CEBPZ,3,0.5,0.533620225927918
dx,2,CENPBD1,3,0.5,0.533620225927918
dx,2,CENPJ,3,0.5,0.533620225927918
dx,2,CENPL,3,0.5,0.533620225927918
dx,2,CENPN,3,0.5,0.533620225927918
dx,2,CENPV,3,0.5,0.533620225927918
dx,2,CEP104,3,0.5,0.533620225927918
dx,2,CEP128,3,0.5,0.533620225927918
dx,2,CEP164,3,0.5,0.533620225927918
dx,2,CEP19,3,0.5,0.533620225927918
dx,2,CEP57,3,0.5,0.533620225927918
dx,2,CEP68,3,0.5,0.533620225927918
dx,2,CERS4,3,0.5,0.533620225927918
dx,2,CETN2,3,0.5,0.533620225927918
dx,2,CFD,1,1,1
dx,2,CHCHD10,3,0.5,0.533620225927918
dx,2,CHD8,3,0.5,0.533620225927918
dx,2,CHID1,3,0.5,0.533620225927918
dx,2,CHMP1B,2,1,1
dx,2,CHURC1,3,0.5,0.533620225927918
dx,2,CIAO1,3,0.5,0.533620225927918
dx,2,CIAPIN1,3,0.5,0.533620225927918
dx,2,CITED2,2,1,1
dx,2,CKAP2,3,0.5,0.533620225927918
dx,2,CKB,3,0.5,0.533620225927918
dx,2,CKS2,3,0.5,0.533620225927918
dx,2,CLDN5,0,0.5,0.533620225927918
dx,2,CLEC10A,3,0.5,0.533620225927918
dx,2,CLEC11A,3,0.5,0.533620225927918
dx,2,CLEC16A,3,0.5,0.533620225927918
dx,2,CLEC18A,3,0.5,0.533620225927918
dx,2,CLEC1A,3,0.5,0.533620225927918
dx,2,CLEC1B,3,0.5,0.533620225927918
dx,2,CLEC2B,3,0.5,0.533620225927918
dx,2,CLEC4D,3,0.5,0.533620225927918
dx,2,CLEC4E,3,0.5,0.533620225927918
dx,2,CLEC4G,3,0.5,0.533620225927918
dx,2,CLECL1,3,0.5,0.533620225927918
dx,2,CLIC3,0,0.5,0.533620225927918
dx,2,CLIP2,3,0.5,0.533620225927918
dx,2,CLPX,3,0.5,0.533620225927918
dx,2,CLSPN,3,0.5,0.533620225927918
dx,2,CLSTN3,3,0.5,0.533620225927918
dx,2,CLU,3,0.5,0.533620225927918
dx,2,CMC1,3,0.5,0.533620225927918
dx,2,CMSS1,3,0.5,0.533620225927918
dx,2,CMTM2,1,1,1
dx,2,CMTM3,3,0.5,0.533620225927918
dx,2,CMTM5,0,0.5,0.533620225927918
dx,2,CNGA1,3,0.5,0.533620225927918
dx,2,CNN3,0,0.5,0.533620225927918
dx,2,CNOT6L,3,0.5,0.533620225927918
dx,2,CNR2,3,0.5,0.533620225927918
dx,2,CNST,3,0.5,0.533620225927918
dx,2,COASY,3,0.5,0.533620225927918
dx,2,COBLL1,3,0.5,0.533620225927918
dx,2,COG7,3,0.5,0.533620225927918
dx,2,COMTD1,3,0.5,0.533620225927918
dx,2,COPZ2,3,0.5,0.533620225927918
dx,2,COQ10A,3,0.5,0.533620225927918
dx,2,COQ3,3,0.5,0.533620225927918
dx,2,COTL1,0,0.5,0.533620225927918
dx,2,COX20,3,0.5,0.533620225927918
dx,2,CPM,3,0.5,0.533620225927918
dx,2,CPVL,0,0.5,0.533620225927918
dx,2,CPXM1,3,0.5,0.533620225927918
dx,2,CRB1,3,0.5,0.533620225927918
dx,2,CREB3,3,0.5,0.533620225927918
dx,2,CREB5,3,0.5,0.533620225927918
dx,2,CREM,3,0.5,0.533620225927918
dx,2,CRIM1,1,1,1
dx,2,CRIP1,1,1,1
dx,2,CRIP3,3,0.5,0.533620225927918
dx,2,CSAD,3,0.5,0.533620225927918
dx,2,CSF1R,3,0.5,0.533620225927918
dx,2,CSNK1G1,3,0.5,0.533620225927918
dx,2,CSPP1,3,0.5,0.533620225927918
dx,2,CST3,0,0.5,0.533620225927918
dx,2,CST7,0,0.5,0.533620225927918
dx,2,CTDSPL,3,0.5,0.533620225927918
dx,2,CTNNB1,1,1,1
dx,2,CTNS,3,0.5,0.533620225927918
dx,2,CTSC,3,0.5,0.533620225927918
dx,2,CTSG,3,0.5,0.533620225927918
dx,2,CTSL,3,0.5,0.533620225927918
dx,2,CTSW,0,0.5,0.533620225927918
dx,2,CWC15,3,0.5,0.533620225927918
dx,2,CWC27,3,0.5,0.533620225927918
dx,2,CWF19L2,3,0.5,0.533620225927918
dx,2,CX3CR1,3,0.5,0.533620225927918
dx,2,CXCL1,0,0.5,0.533620225927918
dx,2,CXCL10,3,0.5,0.533620225927918
dx,2,CXCL11,0,0.5,0.533620225927918
dx,2,CXCL16,3,0.5,0.533620225927918
dx,2,CXCL2,3,0.5,0.533620225927918
dx,2,CXCL3,3,0.5,0.533620225927918
dx,2,CXCL5,3,0.5,0.533620225927918
dx,2,CXCL9,3,0.5,0.533620225927918
dx,2,CXCR4,3,0.5,0.533620225927918
dx,2,CXXC1,3,0.5,0.533620225927918
dx,2,CXXC5,3,0.5,0.533620225927918
dx,2,CXorf21,3,0.5,0.533620225927918
dx,2,CYB5D2,3,0.5,0.533620225927918
dx,2,CYCS,3,0.5,0.533620225927918
dx,2,CYP1B1,3,0.5,0.533620225927918
dx,2,CYP27A1,3,0.5,0.533620225927918
dx,2,CYP4F22,3,0.5,0.533620225927918
dx,2,CYP4V2,3,0.5,0.533620225927918
dx,2,CYSLTR2,3,0.5,0.533620225927918
dx,2,CYTIP,3,0.5,0.533620225927918
dx,2,DAAM1,3,0.5,0.533620225927918
dx,2,DAB2,3,0.5,0.533620225927918
dx,2,DALRD3,3,0.5,0.533620225927918
dx,2,DARS,3,0.5,0.533620225927918
dx,2,DBP,3,0.5,0.533620225927918
dx,2,DCBLD2,3,0.5,0.533620225927918
dx,2,DCST1,2,1,1
dx,2,DDB2,3,0.5,0.533620225927918
dx,2,DDIT4,2,1,1
dx,2,DDX1,3,0.5,0.533620225927918
dx,2,DDX11,3,0.5,0.533620225927918
dx,2,DDX23,3,0.5,0.533620225927918
dx,2,DDX3Y,3,0.5,0.533620225927918
dx,2,DDX59,3,0.5,0.533620225927918
dx,2,DDX6,3,0.5,0.533620225927918
dx,2,DECR1,3,0.5,0.533620225927918
dx,2,DEFB1,3,0.5,0.533620225927918
dx,2,DET1,3,0.5,0.533620225927918
dx,2,DFFA,3,0.5,0.533620225927918
dx,2,DHRS11,3,0.5,0.533620225927918
dx,2,DHRS7B,3,0.5,0.533620225927918
dx,2,DHRS9,3,0.5,0.533620225927918
dx,2,DHX16,3,0.5,0.533620225927918
dx,2,DHX30,3,0.5,0.533620225927918
dx,2,DHX57,3,0.5,0.533620225927918
dx,2,DHX58,3,0.5,0.533620225927918
dx,2,DIAPH2,3,0.5,0.533620225927918
dx,2,DKC1,3,0.5,0.533620225927918
dx,2,DMTN,0,0.5,0.533620225927918
dx,2,DNAJA4,3,0.5,0.533620225927918
dx,2,DNAJB5,3,0.5,0.533620225927918
dx,2,DNAJB9,3,0.5,0.533620225927918
dx,2,DNAJC11,3,0.5,0.533620225927918
dx,2,DNAJC12,3,0.5,0.533620225927918
dx,2,DNAJC13,3,0.5,0.533620225927918
dx,2,DNAL4,3,0.5,0.533620225927918
dx,2,DNASE2,3,0.5,0.533620225927918
dx,2,DNPH1,3,0.5,0.533620225927918
dx,2,DOC2A,3,0.5,0.533620225927918
dx,2,DPM2,3,0.5,0.533620225927918
dx,2,DRAP1,3,0.5,0.533620225927918
dx,2,DST,3,0.5,0.533620225927918
dx,2,DSTN,3,0.5,0.533620225927918
dx,2,DUOX1,2,1,1
dx,2,DUSP10,3,0.5,0.533620225927918
dx,2,DUSP2,3,0.5,0.533620225927918
dx,2,DUSP5,3,0.5,0.533620225927918
dx,2,DUSP6,3,0.5,0.533620225927918
dx,2,DYM,3,0.5,0.533620225927918
dx,2,DYSF,3,0.5,0.533620225927918
dx,2,ECT2,3,0.5,0.533620225927918
dx,2,EEA1,3,0.5,0.533620225927918
dx,2,EEF1A1,2,1,1
dx,2,EEF1B2,0,0.5,0.533620225927918
dx,2,EFCAB2,3,0.5,0.533620225927918
dx,2,EFHC1,3,0.5,0.533620225927918
dx,2,EGLN1,3,0.5,0.533620225927918
dx,2,EGR1,3,0.5,0.533620225927918
dx,2,EGR2,3,0.5,0.533620225927918
dx,2,EHD1,3,0.5,0.533620225927918
dx,2,EIF2A,3,0.5,0.533620225927918
dx,2,EIF2B3,3,0.5,0.533620225927918
dx,2,EIF2S1,3,0.5,0.533620225927918
dx,2,EIF3J,3,0.5,0.533620225927918
dx,2,EIF4E,3,0.5,0.533620225927918
dx,2,EIF5A2,3,0.5,0.533620225927918
dx,2,EIF5B,3,0.5,0.533620225927918
dx,2,EML4,3,0.5,0.533620225927918
dx,2,EMP1,3,0.5,0.533620225927918
dx,2,EMR2,3,0.5,0.533620225927918
dx,2,ENHO,3,0.5,0.533620225927918
dx,2,ENKUR,1,1,1
dx,2,EPB41L1,3,0.5,0.533620225927918
dx,2,EPC2,3,0.5,0.533620225927918
dx,2,EPHB6,3,0.5,0.533620225927918
dx,2,EPM2A,3,0.5,0.533620225927918
dx,2,EPSTI1,3,0.5,0.533620225927918
dx,2,ERC1,3,0.5,0.533620225927918
dx,2,ERCC4,3,0.5,0.533620225927918
dx,2,ERCC8,3,0.5,0.533620225927918
dx,2,EREG,3,0.5,0.533620225927918
dx,2,ERI3,3,0.5,0.533620225927918
dx,2,ERP27,3,0.5,0.533620225927918
dx,2,ESF1,3,0.5,0.533620225927918
dx,2,ETHE1,2,1,1
dx,2,ETS1,0,0.5,0.533620225927918
dx,2,ETV3,3,0.5,0.533620225927918
dx,2,ETV6,3,0.5,0.533620225927918
dx,2,ETV7,3,0.5,0.533620225927918
dx,2,EVA1C,0,0.5,0.533620225927918
dx,2,EVI5L,3,0.5,0.533620225927918
dx,2,EVL,3,0.5,0.533620225927918
dx,2,EXOC3L1,3,0.5,0.533620225927918
dx,2,EXOC4,3,0.5,0.533620225927918
dx,2,EXOSC1,3,0.5,0.533620225927918
dx,2,EZR,3,0.5,0.533620225927918
dx,2,F13A1,3,0.5,0.533620225927918
dx,2,F5,3,0.5,0.533620225927918
dx,2,F8,3,0.5,0.533620225927918
dx,2,FABP5,3,0.5,0.533620225927918
dx,2,FADD,3,0.5,0.533620225927918
dx,2,FADS1,3,0.5,0.533620225927918
dx,2,FAF2,3,0.5,0.533620225927918
dx,2,FAHD1,3,0.5,0.533620225927918
dx,2,FAIM,3,0.5,0.533620225927918
dx,2,FAM107B,3,0.5,0.533620225927918
dx,2,FAM122B,3,0.5,0.533620225927918
dx,2,FAM124B,3,0.5,0.533620225927918
dx,2,FAM127C,3,0.5,0.533620225927918
dx,2,FAM13A,3,0.5,0.533620225927918
dx,2,FAM179B,3,0.5,0.533620225927918
dx,2,FAM20A,3,0.5,0.533620225927918
dx,2,FAM210A,3,0.5,0.533620225927918
dx,2,FAM211A,0,0.5,0.533620225927918
dx,2,FAM213A,3,0.5,0.533620225927918
dx,2,FAM220A,3,0.5,0.533620225927918
dx,2,FAM222B,3,0.5,0.533620225927918
dx,2,FAM26F,3,0.5,0.533620225927918
dx,2,FAM27A,2,1,1
dx,2,FAM3D,3,0.5,0.533620225927918
dx,2,FAM50A,3,0.5,0.533620225927918
dx,2,FAM72A,3,0.5,0.533620225927918
dx,2,FAM72B,3,0.5,0.533620225927918
dx,2,FAM81A,3,0.5,0.533620225927918
dx,2,FAM89B,3,0.5,0.533620225927918
dx,2,FAM98C,3,0.5,0.533620225927918
dx,2,FBF1,0,0.5,0.533620225927918
dx,2,FBL,3,0.5,0.533620225927918
dx,2,FBN2,3,0.5,0.533620225927918
dx,2,FBP1,3,0.5,0.533620225927918
dx,2,FBXL8,3,0.5,0.533620225927918
dx,2,FBXO33,3,0.5,0.533620225927918
dx,2,FBXO36,3,0.5,0.533620225927918
dx,2,FBXO42,3,0.5,0.533620225927918
dx,2,FBXW4,3,0.5,0.533620225927918
dx,2,FCAR,3,0.5,0.533620225927918
dx,2,FCER1A,1,1,1
dx,2,FCER1G,2,1,1
dx,2,FCER2,3,0.5,0.533620225927918
dx,2,FCGR1A,3,0.5,0.533620225927918
dx,2,FCGR1B,3,0.5,0.533620225927918
dx,2,FCGR2B,3,0.5,0.533620225927918
dx,2,FCGR3A,3,0.5,0.533620225927918
dx,2,FCRL1,3,0.5,0.533620225927918
dx,2,FER,3,0.5,0.533620225927918
