metavar,cluster,gene,statistic,p.value,FDR
mut,all,GALR2,6,0.7,0.918518518518518
mut,all,GAPVD1,5,1,1
mut,all,GATM,7,0.4,0.918518518518518
mut,all,GBE1,5,1,1
mut,all,GBP1,6,0.7,0.918518518518518
mut,all,GBP2,6,0.7,0.918518518518518
mut,all,GBP4,7,0.4,0.918518518518518
mut,all,GBP5,5,1,1
mut,all,GBP7,6,0.7,0.918518518518518
mut,all,GCH1,6,0.7,0.918518518518518
mut,all,GCHFR,5,1,1
mut,all,GET4,7,0.4,0.918518518518518
mut,all,GFRA2,6,0.7,0.918518518518518
mut,all,GGCX,5,1,1
mut,all,GHRL,5,1,1
mut,all,GIMAP1,6,0.7,0.918518518518518
mut,all,GIMAP4,8,0.2,0.918518518518518
mut,all,GIMAP7,8,0.2,0.918518518518518
mut,all,GINS4,7,0.4,0.918518518518518
mut,all,GK,7,0.4,0.918518518518518
mut,all,GLO1,6,0.7,0.918518518518518
mut,all,GLOD4,7,0.4,0.918518518518518
mut,all,GLYR1,7,0.4,0.918518518518518
mut,all,GMNN,5,1,1
mut,all,GMPS,6,0.7,0.918518518518518
mut,all,GNE,6,0.7,0.918518518518518
mut,all,GNG11,3,0.7,0.918518518518518
mut,all,GNGT2,7,0.4,0.918518518518518
mut,all,GNL1,5,1,1
mut,all,GNLY,5,1,1
mut,all,GOLGA4,5,1,1
mut,all,GOPC,6,0.7,0.918518518518518
mut,all,GORAB,6,0.7,0.918518518518518
mut,all,GP6,4,1,1
mut,all,GP9,3,0.7,0.918518518518518
mut,all,GPA33,7,0.4,0.918518518518518
mut,all,GPBAR1,6,0.7,0.918518518518518
mut,all,GPHN,7,0.4,0.918518518518518
mut,all,GPI,6,0.7,0.918518518518518
mut,all,GPN1,7,0.4,0.918518518518518
mut,all,GPN3,7,0.4,0.918518518518518
mut,all,GPNMB,6,0.7,0.918518518518518
mut,all,GPR132,6,0.7,0.918518518518518
mut,all,GPR146,7,0.4,0.918518518518518
mut,all,GPR155,5,1,1
mut,all,GPR162,5,1,1
mut,all,GPR180,5,1,1
mut,all,GPR183,5,1,1
mut,all,GPR35,5,1,1
mut,all,GPR42,6,0.7,0.918518518518518
mut,all,GPRC5B,7,0.4,0.918518518518518
mut,all,GRAMD1A,5,1,1
mut,all,GRASP,5,1,1
mut,all,GRK4,7,0.4,0.918518518518518
mut,all,GSN,7,0.4,0.918518518518518
mut,all,GSTA4,6,0.7,0.918518518518518
mut,all,GSTM1,7,0.4,0.918518518518518
mut,all,GSTM5,7,0.4,0.918518518518518
mut,all,GTF3C2,5,1,1
mut,all,GTF3C4,6,0.7,0.918518518518518
mut,all,GUCY1A3,8,0.2,0.918518518518518
mut,all,GUCY2D,2,0.4,0.918518518518518
mut,all,GUF1,6,0.7,0.918518518518518
mut,all,GYLTL1B,8,0.2,0.918518518518518
mut,all,GYPC,5,1,1
mut,all,GZMA,3,0.7,0.918518518518518
mut,all,GZMB,3,0.7,0.918518518518518
mut,all,GZMH,5,1,1
mut,all,GZMK,3,0.7,0.918518518518518
mut,all,GZMM,3,0.7,0.918518518518518
mut,all,H1F0,5,1,1
mut,all,H1FX,5,1,1
mut,all,H6PD,7,0.4,0.918518518518518
mut,all,HACL1,5,1,1
mut,all,HBEGF,7,0.4,0.918518518518518
mut,all,HBG2,2,0.4,0.918518518518518
mut,all,HCAR3,5,1,1
mut,all,HCFC1,5,1,1
mut,all,HDAC11,4,1,1
mut,all,HDAC7,6,0.7,0.918518518518518
mut,all,HDAC9,8,0.2,0.918518518518518
mut,all,HERC5,6,0.7,0.918518518518518
mut,all,HES1,6,0.7,0.918518518518518
mut,all,HES4,7,0.4,0.918518518518518
mut,all,HEXB,7,0.4,0.918518518518518
mut,all,HHAT,7,0.4,0.918518518518518
mut,all,HIATL1,5,1,1
mut,all,HIBADH,5,1,1
mut,all,HILPDA,7,0.4,0.918518518518518
mut,all,HIST1H1C,5,1,1
mut,all,HIST1H2AC,8,0.2,0.918518518518518
mut,all,HIST1H2AK,7,0.4,0.918518518518518
mut,all,HIST1H2BC,6,0.7,0.918518518518518
mut,all,HIST1H2BH,2,0.4,0.918518518518518
mut,all,HIST1H2BJ,7,0.4,0.918518518518518
mut,all,HIST1H2BK,6,0.7,0.918518518518518
mut,all,HIST1H4C,8,0.2,0.918518518518518
mut,all,HIST1H4H,7,0.4,0.918518518518518
mut,all,HIST2H2AB,6,0.7,0.918518518518518
mut,all,HIVEP3,5,1,1
mut,all,HKR1,8,0.2,0.918518518518518
mut,all,HLTF,7,0.4,0.918518518518518
mut,all,HMCN2,6,0.7,0.918518518518518
mut,all,HMGB2,5,1,1
mut,all,HMGCS1,6,0.7,0.918518518518518
mut,all,HMGN1,5,1,1
mut,all,HMGN5,6,0.7,0.918518518518518
mut,all,HMGXB4,7,0.4,0.918518518518518
mut,all,HMOX1,6,0.7,0.918518518518518
mut,all,HMOX2,5,1,1
mut,all,HOMEZ,5,1,1
mut,all,HOPX,3,0.7,0.918518518518518
mut,all,HOXA10,7,0.4,0.918518518518518
mut,all,HOXA5,5,1,1
mut,all,HOXB2,7,0.4,0.918518518518518
mut,all,HP,7,0.4,0.918518518518518
mut,all,HRH1,6,0.7,0.918518518518518
mut,all,HSD11B1L,6,0.7,0.918518518518518
mut,all,HSD17B4,6,0.7,0.918518518518518
mut,all,HSF2BP,7,0.4,0.918518518518518
mut,all,HSF4,4,1,1
mut,all,HSP90AA1,9,0.1,0.918518518518518
mut,all,HSP90AB1,8,0.2,0.918518518518518
mut,all,HSP90B1,7,0.4,0.918518518518518
mut,all,HSPA1A,6,0.7,0.918518518518518
mut,all,HSPA1B,7,0.4,0.918518518518518
mut,all,HSPA1L,6,0.7,0.918518518518518
mut,all,HSPA5,6,0.7,0.918518518518518
mut,all,HSPA6,7,0.4,0.918518518518518
mut,all,HSPA8,8,0.2,0.918518518518518
mut,all,HSPB1,7,0.4,0.918518518518518
mut,all,HTATIP2,6,0.7,0.918518518518518
mut,all,HTR7,6,0.7,0.918518518518518
mut,all,HYAL2,6,0.7,0.918518518518518
mut,all,HYAL3,6,0.7,0.918518518518518
mut,all,HYPK,5,1,1
mut,all,IBA57,7,0.4,0.918518518518518
mut,all,ICA1L,7,0.4,0.918518518518518
mut,all,ICAM2,7,0.4,0.918518518518518
mut,all,ICAM4,6,0.7,0.918518518518518
mut,all,ID1,8,0.2,0.918518518518518
mut,all,ID2,4,1,1
mut,all,ID3,6,0.7,0.918518518518518
mut,all,IDH2,6,0.7,0.918518518518518
mut,all,IDH3G,5,1,1
mut,all,IDI1,5,1,1
mut,all,IER2,5,1,1
mut,all,IER3,5,1,1
mut,all,IFI27,6,0.7,0.918518518518518
mut,all,IFI30,6,0.7,0.918518518518518
mut,all,IFI35,6,0.7,0.918518518518518
mut,all,IFI44,6,0.7,0.918518518518518
mut,all,IFI44L,7,0.4,0.918518518518518
mut,all,IFI6,6,0.7,0.918518518518518
mut,all,IFIT1,6,0.7,0.918518518518518
mut,all,IFIT2,6,0.7,0.918518518518518
mut,all,IFIT3,7,0.4,0.918518518518518
mut,all,IFIT5,6,0.7,0.918518518518518
mut,all,IFITM1,7,0.4,0.918518518518518
mut,all,IFITM2,3,0.7,0.918518518518518
mut,all,IFITM3,5,1,1
mut,all,IFT172,7,0.4,0.918518518518518
mut,all,IFT88,7,0.4,0.918518518518518
mut,all,IGF2R,6,0.7,0.918518518518518
mut,all,IGFBP2,7,0.4,0.918518518518518
mut,all,IGFBP6,6,0.7,0.918518518518518
mut,all,IGJ,5,1,1
mut,all,IGSF6,7,0.4,0.918518518518518
mut,all,IKZF1,6,0.7,0.918518518518518
mut,all,IL11RA,6,0.7,0.918518518518518
mut,all,IL18BP,5,1,1
mut,all,IL1A,6,0.7,0.918518518518518
mut,all,IL1B,6,0.7,0.918518518518518
mut,all,IL1R2,7,0.4,0.918518518518518
mut,all,IL1RN,8,0.2,0.918518518518518
mut,all,IL21R,8,0.2,0.918518518518518
mut,all,IL24,7,0.4,0.918518518518518
mut,all,IL27RA,5,1,1
mut,all,IL2RG,6,0.7,0.918518518518518
mut,all,IL32,3,0.7,0.918518518518518
mut,all,IL4I1,5,1,1
mut,all,IL7,3,0.7,0.918518518518518
mut,all,IL7R,5,1,1
mut,all,IL8,4,1,1
mut,all,ILVBL,7,0.4,0.918518518518518
mut,all,INO80D,7,0.4,0.918518518518518
mut,all,INPP1,7,0.4,0.918518518518518
mut,all,INPP4B,7,0.4,0.918518518518518
mut,all,INPP5A,5,1,1
mut,all,INSIG1,6,0.7,0.918518518518518
mut,all,INSR,7,0.4,0.918518518518518
mut,all,INTS12,6,0.7,0.918518518518518
mut,all,INTS5,6,0.7,0.918518518518518
mut,all,INTS6,5,1,1
mut,all,IPPK,6,0.7,0.918518518518518
mut,all,IQCK,6,0.7,0.918518518518518
mut,all,IRAK4,5,1,1
mut,all,IRF1,5,1,1
mut,all,IRF2,8,0.2,0.918518518518518
mut,all,IRF2BPL,6,0.7,0.918518518518518
mut,all,IRF4,5,1,1
mut,all,IRS2,7,0.4,0.918518518518518
mut,all,IRX5,6,0.7,0.918518518518518
mut,all,ISG15,6,0.7,0.918518518518518
mut,all,ISG20,6,0.7,0.918518518518518
mut,all,ISOC1,6,0.7,0.918518518518518
mut,all,ITGA2B,6,0.7,0.918518518518518
mut,all,ITGA4,6,0.7,0.918518518518518
mut,all,ITGA5,5,1,1
mut,all,ITGB1BP2,7,0.4,0.918518518518518
mut,all,ITLN1,6,0.7,0.918518518518518
mut,all,ITM2A,5,1,1
mut,all,ITPKB,7,0.4,0.918518518518518
mut,all,ITSN1,6,0.7,0.918518518518518
mut,all,IVD,8,0.2,0.918518518518518
mut,all,JMJD4,7,0.4,0.918518518518518
mut,all,JPH4,7,0.4,0.918518518518518
mut,all,JRKL,6,0.7,0.918518518518518
mut,all,JUN,7,0.4,0.918518518518518
mut,all,JUNB,5,1,1
mut,all,KANSL1,8,0.2,0.918518518518518
mut,all,KANSL1L,6,0.7,0.918518518518518
mut,all,KAZALD1,4,1,1
mut,all,KBTBD11,5,1,1
mut,all,KCNE1,6,0.7,0.918518518518518
mut,all,KCNMA1,7,0.4,0.918518518518518
mut,all,KCNMB4,7,0.4,0.918518518518518
mut,all,KCTD10,7,0.4,0.918518518518518
mut,all,KCTD2,3,0.7,0.918518518518518
mut,all,KDM2B,5,1,1
mut,all,KIAA0020,7,0.4,0.918518518518518
mut,all,KIAA0196,8,0.2,0.918518518518518
mut,all,KIAA0226L,6,0.7,0.918518518518518
mut,all,KIAA0319L,6,0.7,0.918518518518518
mut,all,KIAA1009,7,0.4,0.918518518518518
mut,all,KIAA1257,6,0.7,0.918518518518518
mut,all,KIAA1407,7,0.4,0.918518518518518
mut,all,KIAA1430,5,1,1
mut,all,KIAA1432,5,1,1
mut,all,KIAA1467,7,0.4,0.918518518518518
mut,all,KIAA1598,6,0.7,0.918518518518518
mut,all,KIAA1841,6,0.7,0.918518518518518
mut,all,KIF20B,6,0.7,0.918518518518518
mut,all,KLC1,6,0.7,0.918518518518518
mut,all,KLF3,6,0.7,0.918518518518518
mut,all,KLF6,9,0.1,0.918518518518518
mut,all,KLF9,5,1,1
mut,all,KLHDC1,7,0.4,0.918518518518518
mut,all,KLHDC2,8,0.2,0.918518518518518
mut,all,KLHL17,6,0.7,0.918518518518518
mut,all,KLHL18,6,0.7,0.918518518518518
mut,all,KLHL26,7,0.4,0.918518518518518
mut,all,KLK1,6,0.7,0.918518518518518
mut,all,KLRB1,3,0.7,0.918518518518518
mut,all,KLRC1,3,0.7,0.918518518518518
mut,all,KLRD1,4,1,1
mut,all,KLRF1,5,1,1
mut,all,KMO,7,0.4,0.918518518518518
mut,all,KNDC1,6,0.7,0.918518518518518
mut,all,KNOP1,6,0.7,0.918518518518518
mut,all,KNSTRN,6,0.7,0.918518518518518
mut,all,KNTC1,7,0.4,0.918518518518518
mut,all,KPNA5,6,0.7,0.918518518518518
mut,all,KPTN,7,0.4,0.918518518518518
mut,all,KRT18,6,0.7,0.918518518518518
mut,all,KRT23,6,0.7,0.918518518518518
mut,all,KRT7,5,1,1
mut,all,L3MBTL1,6,0.7,0.918518518518518
mut,all,LAIR2,6,0.7,0.918518518518518
mut,all,LAP3,4,1,1
mut,all,LAPTM4B,6,0.7,0.918518518518518
mut,all,LCK,8,0.2,0.918518518518518
mut,all,LCN2,3,0.7,0.918518518518518
mut,all,LDHD,7,0.4,0.918518518518518
mut,all,LDLR,5,1,1
mut,all,LDLRAD3,6,0.7,0.918518518518518
mut,all,LDLRAD4,5,1,1
mut,all,LENG1,7,0.4,0.918518518518518
mut,all,LEO1,6,0.7,0.918518518518518
mut,all,LEPR,6,0.7,0.918518518518518
mut,all,LFNG,7,0.4,0.918518518518518
mut,all,LGALS12,3,0.7,0.918518518518518
mut,all,LGALS2,7,0.4,0.918518518518518
mut,all,LGALS9C,7,0.4,0.918518518518518
mut,all,LGI4,6,0.7,0.918518518518518
mut,all,LGMN,5,1,1
mut,all,LGR4,7,0.4,0.918518518518518
mut,all,LHFP,6,0.7,0.918518518518518
mut,all,LIF,5,1,1
mut,all,LIG3,7,0.4,0.918518518518518
mut,all,LILRA3,6,0.7,0.918518518518518
mut,all,LILRB1,6,0.7,0.918518518518518
mut,all,LILRB2,6,0.7,0.918518518518518
mut,all,LILRB4,8,0.2,0.918518518518518
mut,all,LILRB5,6,0.7,0.918518518518518
mut,all,LIMK1,6,0.7,0.918518518518518
mut,all,LIMS1,7,0.4,0.918518518518518
mut,all,LIN52,2,0.4,0.918518518518518
mut,all,LINGO3,7,0.4,0.918518518518518
mut,all,LINS,6,0.7,0.918518518518518
mut,all,LIPA,6,0.7,0.918518518518518
mut,all,LIPT2,6,0.7,0.918518518518518
mut,all,LMNA,8,0.2,0.918518518518518
mut,all,LNX2,6,0.7,0.918518518518518
mut,all,LOH12CR1,7,0.4,0.918518518518518
mut,all,LONRF3,4,1,1
mut,all,LPAR5,7,0.4,0.918518518518518
mut,all,LPAR6,6,0.7,0.918518518518518
mut,all,LPHN1,6,0.7,0.918518518518518
mut,all,LRFN4,5,1,1
mut,all,LRG1,5,1,1
mut,all,LRRC24,6,0.7,0.918518518518518
mut,all,LRRC25,6,0.7,0.918518518518518
mut,all,LRRC29,7,0.4,0.918518518518518
mut,all,LRRC36,6,0.7,0.918518518518518
mut,all,LRRC4,7,0.4,0.918518518518518
mut,all,LRRC47,6,0.7,0.918518518518518
mut,all,LRRC63,3,0.7,0.918518518518518
mut,all,LRRIQ3,6,0.7,0.918518518518518
mut,all,LRRK1,5,1,1
mut,all,LSM4,6,0.7,0.918518518518518
mut,all,LST1,6,0.7,0.918518518518518
mut,all,LTA4H,9,0.1,0.918518518518518
mut,all,LTB,6,0.7,0.918518518518518
mut,all,LUZP1,8,0.2,0.918518518518518
mut,all,LY6E,4,1,1
mut,all,LY6G5B,6,0.7,0.918518518518518
mut,all,LYPD2,7,0.4,0.918518518518518
mut,all,LYRM1,8,0.2,0.918518518518518
mut,all,LYZ,5,1,1
mut,all,LZIC,6,0.7,0.918518518518518
mut,all,MACF1,6,0.7,0.918518518518518
mut,all,MAD1L1,5,1,1
mut,all,MAF,7,0.4,0.918518518518518
mut,all,MAFB,6,0.7,0.918518518518518
mut,all,MAGED2,6,0.7,0.918518518518518
mut,all,MAGEF1,6,0.7,0.918518518518518
mut,all,MAGIX,7,0.4,0.918518518518518
mut,all,MAL,7,0.4,0.918518518518518
mut,all,MANF,6,0.7,0.918518518518518
mut,all,MAP3K13,8,0.2,0.918518518518518
mut,all,MAP3K7CL,6,0.7,0.918518518518518
mut,all,MAP3K8,2,0.4,0.918518518518518
mut,all,MAP4K5,7,0.4,0.918518518518518
mut,all,MAP6D1,2,0.4,0.918518518518518
mut,all,MAP7D3,5,1,1
mut,all,MAPK8IP3,5,1,1
mut,all,MARC1,4,1,1
mut,all,MARCKS,6,0.7,0.918518518518518
mut,all,MARCKSL1,6,0.7,0.918518518518518
mut,all,MARCO,6,0.7,0.918518518518518
mut,all,MATK,7,0.4,0.918518518518518
mut,all,MAU2,6,0.7,0.918518518518518
mut,all,MB21D1,6,0.7,0.918518518518518
mut,all,MBIP,5,1,1
mut,all,MBOAT2,4,1,1
mut,all,MCAT,7,0.4,0.918518518518518
mut,all,MCCC2,5,1,1
mut,all,MCM6,6,0.7,0.918518518518518
mut,all,MCOLN1,7,0.4,0.918518518518518
mut,all,MCOLN2,6,0.7,0.918518518518518
mut,all,MCUR1,7,0.4,0.918518518518518
mut,all,MDC1,6,0.7,0.918518518518518
mut,all,MED11,6,0.7,0.918518518518518
mut,all,MED13,6,0.7,0.918518518518518
mut,all,MED26,4,1,1
mut,all,MEF2C,6,0.7,0.918518518518518
mut,all,MEGF6,7,0.4,0.918518518518518
mut,all,MERTK,6,0.7,0.918518518518518
mut,all,MESDC2,6,0.7,0.918518518518518
mut,all,METTL1,6,0.7,0.918518518518518
mut,all,METTL18,6,0.7,0.918518518518518
mut,all,METTL21A,8,0.2,0.918518518518518
mut,all,METTL23,6,0.7,0.918518518518518
mut,all,METTL25,5,1,1
mut,all,METTL4,7,0.4,0.918518518518518
mut,all,MFAP1,6,0.7,0.918518518518518
mut,all,MFSD2A,6,0.7,0.918518518518518
mut,all,MGLL,7,0.4,0.918518518518518
mut,all,MGME1,5,1,1
mut,all,MGST1,7,0.4,0.918518518518518
mut,all,MICA,7,0.4,0.918518518518518
mut,all,MIOS,8,0.2,0.918518518518518
mut,all,MIS18A,5,1,1
mut,all,MITD1,6,0.7,0.918518518518518
mut,all,MLLT11,6,0.7,0.918518518518518
mut,all,MMAB,5,1,1
mut,all,MMD,6,0.7,0.918518518518518
mut,all,MME,7,0.4,0.918518518518518
mut,all,MNAT1,5,1,1
mut,all,MND1,7,0.4,0.918518518518518
mut,all,MNDA,7,0.4,0.918518518518518
mut,all,MOCS2,5,1,1
mut,all,MORC2,7,0.4,0.918518518518518
mut,all,MORN1,6,0.7,0.918518518518518
mut,all,MPV17,7,0.4,0.918518518518518
mut,all,MPZL2,5,1,1
mut,all,MROH1,5,1,1
mut,all,MROH6,6,0.7,0.918518518518518
mut,all,MRPL1,6,0.7,0.918518518518518
mut,all,MRPL15,5,1,1
mut,all,MRPL17,6,0.7,0.918518518518518
mut,all,MRPL3,8,0.2,0.918518518518518
mut,all,MRPL35,7,0.4,0.918518518518518
mut,all,MRPL48,6,0.7,0.918518518518518
mut,all,MRPS17,7,0.4,0.918518518518518
mut,all,MRPS18A,6,0.7,0.918518518518518
mut,all,MRPS18B,7,0.4,0.918518518518518
mut,all,MRPS33,6,0.7,0.918518518518518
mut,all,MRVI1,7,0.4,0.918518518518518
mut,all,MS4A1,2,0.4,0.918518518518518
mut,all,MS4A14,4,1,1
mut,all,MS4A4A,7,0.4,0.918518518518518
mut,all,MS4A6A,6,0.7,0.918518518518518
mut,all,MS4A7,5,1,1
mut,all,MSR1,6,0.7,0.918518518518518
mut,all,MSS51,7,0.4,0.918518518518518
mut,all,MT1E,5,1,1
mut,all,MT1G,2,0.4,0.918518518518518
mut,all,MT1H,5,1,1
mut,all,MT1M,6,0.7,0.918518518518518
mut,all,MT1X,5,1,1
mut,all,MT2A,4,1,1
mut,all,MTBP,7,0.4,0.918518518518518
mut,all,MTDH,5,1,1
mut,all,MTFR1L,6,0.7,0.918518518518518
mut,all,MTHFD1,6,0.7,0.918518518518518
mut,all,MTHFD1L,6,0.7,0.918518518518518
mut,all,MTHFD2,6,0.7,0.918518518518518
mut,all,MTL5,6,0.7,0.918518518518518
mut,all,MTOR,5,1,1
mut,all,MTRNR2L1,5,1,1
mut,all,MTSS1,7,0.4,0.918518518518518
mut,all,MTX3,5,1,1
mut,all,MUC1,7,0.4,0.918518518518518
mut,all,MUC12,7,0.4,0.918518518518518
mut,all,MVP,6,0.7,0.918518518518518
mut,all,MX1,7,0.4,0.918518518518518
mut,all,MX2,6,0.7,0.918518518518518
mut,all,MYADM,6,0.7,0.918518518518518
mut,all,MYBL1,2,0.4,0.918518518518518
mut,all,MYC,6,0.7,0.918518518518518
mut,all,MYCBPAP,3,0.7,0.918518518518518
mut,all,MYLIP,5,1,1
mut,all,MYO10,6,0.7,0.918518518518518
mut,all,MYO7B,6,0.7,0.918518518518518
mut,all,MYSM1,7,0.4,0.918518518518518
mut,all,N4BP1,6,0.7,0.918518518518518
mut,all,N4BP2,6,0.7,0.918518518518518
mut,all,N6AMT2,5,1,1
mut,all,NAAA,6,0.7,0.918518518518518
mut,all,NABP2,7,0.4,0.918518518518518
mut,all,NACC1,7,0.4,0.918518518518518
mut,all,NAE1,5,1,1
mut,all,NANOS1,6,0.7,0.918518518518518
mut,all,NANOS3,6,0.7,0.918518518518518
mut,all,NAP1L1,4,1,1
mut,all,NARF,8,0.2,0.918518518518518
mut,all,NASP,5,1,1
mut,all,NBN,7,0.4,0.918518518518518
mut,all,NBPF16,6,0.7,0.918518518518518
mut,all,NBPF3,6,0.7,0.918518518518518
mut,all,NCF1,5,1,1
mut,all,NCL,7,0.4,0.918518518518518
mut,all,NCOA6,5,1,1
mut,all,NCR3,5,1,1
mut,all,NDN,7,0.4,0.918518518518518
mut,all,NDNL2,5,1,1
mut,all,NDOR1,6,0.7,0.918518518518518
mut,all,NDRG2,7,0.4,0.918518518518518
mut,all,NDUFAF2,5,1,1
mut,all,NDUFAF4,7,0.4,0.918518518518518
mut,all,NEB,6,0.7,0.918518518518518
mut,all,NEDD1,7,0.4,0.918518518518518
mut,all,NEDD4,6,0.7,0.918518518518518
mut,all,NEFH,7,0.4,0.918518518518518
mut,all,NEK3,5,1,1
mut,all,NEK8,4,1,1
mut,all,NETO2,6,0.7,0.918518518518518
mut,all,NEU3,4,1,1
mut,all,NEU4,7,0.4,0.918518518518518
mut,all,NEXN,6,0.7,0.918518518518518
mut,all,NFATC2,7,0.4,0.918518518518518
mut,all,NFIX,6,0.7,0.918518518518518
mut,all,NFKBIA,3,0.7,0.918518518518518
mut,all,NFKBIB,6,0.7,0.918518518518518
mut,all,NFKBID,5,1,1
mut,all,NFKBIZ,9,0.1,0.918518518518518
mut,all,NGFRAP1,7,0.4,0.918518518518518
mut,all,NHLRC2,6,0.7,0.918518518518518
mut,all,NID1,6,0.7,0.918518518518518
mut,all,NIPAL3,6,0.7,0.918518518518518
mut,all,NKG7,7,0.4,0.918518518518518
mut,all,NLRC5,6,0.7,0.918518518518518
mut,all,NLRP12,6,0.7,0.918518518518518
mut,all,NLRP3,5,1,1
mut,all,NME1,5,1,1
mut,all,NOP58,7,0.4,0.918518518518518
mut,all,NPDC1,7,0.4,0.918518518518518
mut,all,NPEPL1,6,0.7,0.918518518518518
mut,all,NPM1,4,1,1
mut,all,NPM3,5,1,1
mut,all,NR1H3,5,1,1
mut,all,NR4A1,9,0.1,0.918518518518518
mut,all,NR4A2,7,0.4,0.918518518518518
mut,all,NREP,5,1,1
mut,all,NRG1,6,0.7,0.918518518518518
mut,all,NRGN,6,0.7,0.918518518518518
mut,all,NRIP3,5,1,1
mut,all,NRP2,6,0.7,0.918518518518518
mut,all,NSDHL,5,1,1
mut,all,NSMAF,5,1,1
mut,all,NSUN3,5,1,1
mut,all,NSUN6,6,0.7,0.918518518518518
mut,all,NT5C3B,7,0.4,0.918518518518518
mut,all,NT5DC3,7,0.4,0.918518518518518
mut,all,NTHL1,7,0.4,0.918518518518518
mut,all,NTN1,7,0.4,0.918518518518518
mut,all,NTN3,2,0.4,0.918518518518518
mut,all,NTNG2,5,1,1
mut,all,NUBPL,6,0.7,0.918518518518518
mut,all,NUCKS1,9,0.1,0.918518518518518
mut,all,NUDT17,6,0.7,0.918518518518518
mut,all,NXT1,6,0.7,0.918518518518518
mut,all,OARD1,7,0.4,0.918518518518518
mut,all,OAS1,7,0.4,0.918518518518518
mut,all,OAS2,7,0.4,0.918518518518518
mut,all,OAS3,5,1,1
mut,all,OASL,6,0.7,0.918518518518518
mut,all,OCEL1,6,0.7,0.918518518518518
mut,all,OCIAD2,7,0.4,0.918518518518518
mut,all,ODC1,5,1,1
mut,all,OFD1,5,1,1
mut,all,OGFOD2,6,0.7,0.918518518518518
mut,all,OLFM1,7,0.4,0.918518518518518
mut,all,OLR1,6,0.7,0.918518518518518
mut,all,ORAI1,6,0.7,0.918518518518518
mut,all,ORC3,8,0.2,0.918518518518518
mut,all,ORM1,2,0.4,0.918518518518518
mut,all,OSBPL11,5,1,1
mut,all,OSGEPL1,7,0.4,0.918518518518518
mut,all,OSM,7,0.4,0.918518518518518
mut,all,OSR2,2,0.4,0.918518518518518
mut,all,OTUD1,8,0.2,0.918518518518518
mut,all,OXER1,7,0.4,0.918518518518518
mut,all,OXSR1,6,0.7,0.918518518518518
mut,all,P2RY6,7,0.4,0.918518518518518
mut,all,PADI2,2,0.4,0.918518518518518
mut,all,PADI4,4,1,1
mut,all,PAFAH1B3,7,0.4,0.918518518518518
mut,all,PAIP2B,5,1,1
mut,all,PAPSS2,6,0.7,0.918518518518518
mut,all,PARD6A,6,0.7,0.918518518518518
mut,all,PARP1,7,0.4,0.918518518518518
mut,all,PARP2,6,0.7,0.918518518518518
mut,all,PARP3,7,0.4,0.918518518518518
mut,all,PATL1,5,1,1
mut,all,PAXBP1,7,0.4,0.918518518518518
mut,all,PBDC1,6,0.7,0.918518518518518
mut,all,PCCB,7,0.4,0.918518518518518
mut,all,PCED1B,7,0.4,0.918518518518518
mut,all,PCID2,5,1,1
mut,all,PCOLCE,6,0.7,0.918518518518518
mut,all,PCP2,6,0.7,0.918518518518518
mut,all,PDAP1,6,0.7,0.918518518518518
mut,all,PDCD10,8,0.2,0.918518518518518
mut,all,PDCD2L,7,0.4,0.918518518518518
mut,all,PDCL3,7,0.4,0.918518518518518
mut,all,PDDC1,6,0.7,0.918518518518518
mut,all,PDE12,5,1,1
mut,all,PDE4B,6,0.7,0.918518518518518
mut,all,PDE6A,7,0.4,0.918518518518518
mut,all,PDE6B,7,0.4,0.918518518518518
mut,all,PDE6G,5,1,1
mut,all,PDE7A,7,0.4,0.918518518518518
mut,all,PDE8B,5,1,1
mut,all,PDGFA,5,1,1
mut,all,PDHA1,6,0.7,0.918518518518518
mut,all,PDHB,8,0.2,0.918518518518518
mut,all,PDK4,5,1,1
mut,all,PDLIM1,5,1,1
mut,all,PDPR,7,0.4,0.918518518518518
mut,all,PDXDC1,5,1,1
mut,all,PDZK1IP1,7,0.4,0.918518518518518
mut,all,PEAK1,5,1,1
mut,all,PEBP1,7,0.4,0.918518518518518
mut,all,PELI1,6,0.7,0.918518518518518
mut,all,PER3,6,0.7,0.918518518518518
mut,all,PEX10,7,0.4,0.918518518518518
mut,all,PEX11G,7,0.4,0.918518518518518
mut,all,PEX3,2,0.4,0.918518518518518
mut,all,PF4,8,0.2,0.918518518518518
mut,all,PF4V1,5,1,1
mut,all,PFKFB2,7,0.4,0.918518518518518
mut,all,PGLYRP2,6,0.7,0.918518518518518
mut,all,PGM3,4,1,1
mut,all,PGM5,6,0.7,0.918518518518518
mut,all,PGPEP1,5,1,1
mut,all,PHACTR1,8,0.2,0.918518518518518
mut,all,PHF13,6,0.7,0.918518518518518
mut,all,PHF19,7,0.4,0.918518518518518
mut,all,PHF20,5,1,1
mut,all,PHF20L1,7,0.4,0.918518518518518
mut,all,PHF23,6,0.7,0.918518518518518
mut,all,PHF6,5,1,1
mut,all,PHF8,6,0.7,0.918518518518518
mut,all,PHLDA1,6,0.7,0.918518518518518
mut,all,PHLDA2,6,0.7,0.918518518518518
mut,all,PIAS4,6,0.7,0.918518518518518
mut,all,PID1,5,1,1
mut,all,PIGF,6,0.7,0.918518518518518
mut,all,PIGP,6,0.7,0.918518518518518
mut,all,PIM1,7,0.4,0.918518518518518
mut,all,PINLYP,5,1,1
