metavar,cluster,gene,statistic,p.value,FDR
mut,2,B3GALNT1,1,1,1
mut,2,B4GALT1,1,1,1
mut,2,B4GALT7,1,1,1
mut,2,BAG5,1,1,1
mut,2,BAI3,1,1,1
mut,2,BANK1,1,1,1
mut,2,BASP1,0,1,1
mut,2,BATF,1,1,1
mut,2,BATF3,0,1,1
mut,2,BAZ2B,1,1,1
mut,2,BBX,0,1,1
mut,2,BCAS4,1,1,1
mut,2,BCL11A,0,1,1
mut,2,BCL2,1,1,1
mut,2,BCL2A1,0,1,1
mut,2,BCL7A,1,1,1
mut,2,BDP1,0,1,1
mut,2,BEGAIN,0,1,1
mut,2,BEX4,1,1,1
mut,2,BHLHE40,1,1,1
mut,2,BICC1,1,1,1
mut,2,BID,1,1,1
mut,2,BIRC3,0,1,1
mut,2,BLK,1,1,1
mut,2,BLOC1S3,1,1,1
mut,2,BLVRA,0,1,1
mut,2,BMP1,1,1,1
mut,2,BMP2K,0,1,1
mut,2,BPI,0,1,1
mut,2,BPNT1,1,1,1
mut,2,BRD8,1,1,1
mut,2,BRI3BP,1,1,1
mut,2,BTBD11,0,1,1
mut,2,BTD,1,1,1
mut,2,BTG2,1,1,1
mut,2,BTNL8,1,1,1
mut,2,BTNL9,0,1,1
mut,2,BYSL,1,1,1
mut,2,BZRAP1,0,1,1
mut,2,BZW2,0,1,1
mut,2,C10orf111,1,1,1
mut,2,C10orf118,0,1,1
mut,2,C10orf128,0,1,1
mut,2,C11orf21,0,1,1
mut,2,C11orf35,1,1,1
mut,2,C11orf63,1,1,1
mut,2,C12orf4,0,1,1
mut,2,C12orf45,0,1,1
mut,2,C12orf49,1,1,1
mut,2,C12orf5,0,1,1
mut,2,C12orf57,0,1,1
mut,2,C12orf65,1,1,1
mut,2,C14orf182,1,1,1
mut,2,C15orf38,0,1,1
mut,2,C15orf48,1,1,1
mut,2,C16orf54,1,1,1
mut,2,C16orf58,1,1,1
mut,2,C16orf72,1,1,1
mut,2,C17orf103,0,1,1
mut,2,C17orf104,1,1,1
mut,2,C17orf107,1,1,1
mut,2,C17orf51,0,1,1
mut,2,C17orf59,1,1,1
mut,2,C18orf8,1,1,1
mut,2,C19orf33,1,1,1
mut,2,C19orf59,0,1,1
mut,2,C1QA,0,1,1
mut,2,C1QB,1,1,1
mut,2,C1QBP,1,1,1
mut,2,C1QC,1,1,1
mut,2,C1orf21,1,1,1
mut,2,C1orf213,1,1,1
mut,2,C1orf35,1,1,1
mut,2,C1orf54,1,1,1
mut,2,C1orf56,0,1,1
mut,2,C1orf61,1,1,1
mut,2,C2,1,1,1
mut,2,C20orf201,1,1,1
mut,2,C22orf29,1,1,1
mut,2,C2orf27A,1,1,1
mut,2,C2orf44,1,1,1
mut,2,C2orf62,0,1,1
mut,2,C2orf88,0,1,1
mut,2,C3AR1,1,1,1
mut,2,C3orf14,1,1,1
mut,2,C4orf33,1,1,1
mut,2,C4orf46,1,1,1
mut,2,C5,1,1,1
mut,2,C5AR1,0,1,1
mut,2,C5orf45,1,1,1
mut,2,C6orf120,1,1,1
mut,2,C6orf48,0,1,1
mut,2,C8orf58,1,1,1
mut,2,C9orf47,0,1,1
mut,2,C9orf69,0,1,1
mut,2,C9orf9,0,1,1
mut,2,CABIN1,1,1,1
mut,2,CACFD1,1,1,1
mut,2,CACNA2D3,1,1,1
mut,2,CACNB4,1,1,1
mut,2,CALHM2,0,1,1
mut,2,CALML4,1,1,1
mut,2,CALR,1,1,1
mut,2,CAMK1,0,1,1
mut,2,CAMK1D,1,1,1
mut,2,CAMP,1,1,1
mut,2,CAND1,0,1,1
mut,2,CAPZA1,0,1,1
mut,2,CARF,1,1,1
mut,2,CASP10,0,1,1
mut,2,CASP5,1,1,1
mut,2,CATSPER1,0,1,1
mut,2,CBLL1,1,1,1
mut,2,CBLN3,1,1,1
mut,2,CBR4,0,1,1
mut,2,CBY1,0,1,1
mut,2,CCDC122,0,1,1
mut,2,CCDC13,1,1,1
mut,2,CCDC137,0,1,1
mut,2,CCDC146,1,1,1
mut,2,CCDC149,0,1,1
mut,2,CCDC15,1,1,1
mut,2,CCDC153,1,1,1
mut,2,CCDC167,1,1,1
mut,2,CCDC176,0,1,1
mut,2,CCDC19,1,1,1
mut,2,CCDC25,0,1,1
mut,2,CCDC41,1,1,1
mut,2,CCDC43,1,1,1
mut,2,CCDC50,1,1,1
mut,2,CCDC58,1,1,1
mut,2,CCDC62,1,1,1
mut,2,CCDC80,1,1,1
mut,2,CCDC81,1,1,1
mut,2,CCDC9,1,1,1
mut,2,CCDC91,0,1,1
mut,2,CCDC96,1,1,1
mut,2,CCL19,1,1,1
mut,2,CCL2,1,1,1
mut,2,CCL20,1,1,1
mut,2,CCL3,1,1,1
mut,2,CCL3L1,1,1,1
mut,2,CCL3L3,1,1,1
mut,2,CCL4,1,1,1
mut,2,CCL4L2,1,1,1
mut,2,CCL5,1,1,1
mut,2,CCNC,0,1,1
mut,2,CCND2,1,1,1
mut,2,CCNE1,1,1,1
mut,2,CCR1,0,1,1
mut,2,CCR10,1,1,1
mut,2,CCT2,1,1,1
mut,2,CD109,1,1,1
mut,2,CD14,1,1,1
mut,2,CD160,1,1,1
mut,2,CD180,1,1,1
mut,2,CD1C,1,1,1
mut,2,CD1E,1,1,1
mut,2,CD2,1,1,1
mut,2,CD200R1,1,1,1
mut,2,CD247,0,1,1
mut,2,CD2AP,1,1,1
mut,2,CD2BP2,0,1,1
mut,2,CD300A,0,1,1
mut,2,CD300C,0,1,1
mut,2,CD300LB,1,1,1
mut,2,CD302,0,1,1
mut,2,CD320,1,1,1
mut,2,CD3D,1,1,1
mut,2,CD3E,1,1,1
mut,2,CD3G,1,1,1
mut,2,CD40,1,1,1
mut,2,CD47,1,1,1
mut,2,CD5,1,1,1
mut,2,CD52,1,1,1
mut,2,CD69,1,1,1
mut,2,CD7,1,1,1
mut,2,CD72,0,1,1
mut,2,CD74,0,1,1
mut,2,CD79A,1,1,1
mut,2,CD79B,0,1,1
mut,2,CD81,1,1,1
mut,2,CD86,0,1,1
mut,2,CD9,1,1,1
mut,2,CD97,1,1,1
mut,2,CDC27,0,1,1
mut,2,CDC42BPB,1,1,1
mut,2,CDC42SE1,0,1,1
mut,2,CDCA3,1,1,1
mut,2,CDCA7L,1,1,1
mut,2,CDH23,0,1,1
mut,2,CDK11A,0,1,1
mut,2,CDKN1A,0,1,1
mut,2,CDKN1C,1,1,1
mut,2,CDKN3,1,1,1
mut,2,CDYL2,0,1,1
mut,2,CEACAM3,1,1,1
mut,2,CEBPD,1,1,1
mut,2,CEBPZ,1,1,1
mut,2,CENPBD1,1,1,1
mut,2,CENPJ,1,1,1
mut,2,CENPL,1,1,1
mut,2,CENPN,1,1,1
mut,2,CENPV,1,1,1
mut,2,CEP104,1,1,1
mut,2,CEP128,1,1,1
mut,2,CEP164,0,1,1
mut,2,CEP19,1,1,1
mut,2,CEP57,0,1,1
mut,2,CEP68,0,1,1
mut,2,CERS4,1,1,1
mut,2,CETN2,0,1,1
mut,2,CFD,1,1,1
mut,2,CHCHD10,0,1,1
mut,2,CHD8,1,1,1
mut,2,CHID1,1,1,1
mut,2,CHMP1B,1,1,1
mut,2,CHURC1,1,1,1
mut,2,CIAO1,1,1,1
mut,2,CIAPIN1,1,1,1
mut,2,CITED2,0,1,1
mut,2,CKAP2,0,1,1
mut,2,CKB,1,1,1
mut,2,CKS2,0,1,1
mut,2,CLDN5,1,1,1
mut,2,CLEC10A,1,1,1
mut,2,CLEC11A,1,1,1
mut,2,CLEC16A,1,1,1
mut,2,CLEC18A,1,1,1
mut,2,CLEC1A,1,1,1
mut,2,CLEC1B,0,1,1
mut,2,CLEC2B,1,1,1
mut,2,CLEC4D,1,1,1
mut,2,CLEC4E,0,1,1
mut,2,CLEC4G,1,1,1
mut,2,CLECL1,1,1,1
mut,2,CLIC3,0,1,1
mut,2,CLIP2,1,1,1
mut,2,CLPX,0,1,1
mut,2,CLSPN,1,1,1
mut,2,CLSTN3,1,1,1
mut,2,CLU,1,1,1
mut,2,CMC1,1,1,1
mut,2,CMSS1,1,1,1
mut,2,CMTM2,0,1,1
mut,2,CMTM3,1,1,1
mut,2,CMTM5,0,1,1
mut,2,CNGA1,1,1,1
mut,2,CNN3,1,1,1
mut,2,CNOT6L,1,1,1
mut,2,CNR2,1,1,1
mut,2,CNST,1,1,1
mut,2,COASY,1,1,1
mut,2,COBLL1,1,1,1
mut,2,COG7,1,1,1
mut,2,COMTD1,1,1,1
mut,2,COPZ2,1,1,1
mut,2,COQ10A,1,1,1
mut,2,COQ3,1,1,1
mut,2,COTL1,0,1,1
mut,2,COX20,0,1,1
mut,2,CPM,0,1,1
mut,2,CPVL,1,1,1
mut,2,CPXM1,0,1,1
mut,2,CRB1,0,1,1
mut,2,CREB3,1,1,1
mut,2,CREB5,0,1,1
mut,2,CREM,0,1,1
mut,2,CRIM1,1,1,1
mut,2,CRIP1,1,1,1
mut,2,CRIP3,1,1,1
mut,2,CSAD,0,1,1
mut,2,CSF1R,1,1,1
mut,2,CSNK1G1,1,1,1
mut,2,CSPP1,1,1,1
mut,2,CST3,1,1,1
mut,2,CST7,0,1,1
mut,2,CTDSPL,0,1,1
mut,2,CTNNB1,0,1,1
mut,2,CTNS,1,1,1
mut,2,CTSC,1,1,1
mut,2,CTSG,1,1,1
mut,2,CTSL,1,1,1
mut,2,CTSW,1,1,1
mut,2,CWC15,1,1,1
mut,2,CWC27,1,1,1
mut,2,CWF19L2,0,1,1
mut,2,CX3CR1,1,1,1
mut,2,CXCL1,0,1,1
mut,2,CXCL10,1,1,1
mut,2,CXCL11,1,1,1
mut,2,CXCL16,0,1,1
mut,2,CXCL2,0,1,1
mut,2,CXCL3,1,1,1
mut,2,CXCL5,0,1,1
mut,2,CXCL9,1,1,1
mut,2,CXCR4,1,1,1
mut,2,CXXC1,0,1,1
mut,2,CXXC5,0,1,1
mut,2,CXorf21,1,1,1
mut,2,CYB5D2,0,1,1
mut,2,CYCS,1,1,1
mut,2,CYP1B1,0,1,1
mut,2,CYP27A1,1,1,1
mut,2,CYP4F22,0,1,1
mut,2,CYP4V2,1,1,1
mut,2,CYSLTR2,1,1,1
mut,2,CYTIP,1,1,1
mut,2,DAAM1,1,1,1
mut,2,DAB2,1,1,1
mut,2,DALRD3,1,1,1
mut,2,DARS,0,1,1
mut,2,DBP,1,1,1
mut,2,DCBLD2,1,1,1
mut,2,DCST1,1,1,1
mut,2,DDB2,1,1,1
mut,2,DDIT4,0,1,1
mut,2,DDX1,1,1,1
mut,2,DDX11,1,1,1
mut,2,DDX23,0,1,1
mut,2,DDX3Y,0,1,1
mut,2,DDX59,1,1,1
mut,2,DDX6,1,1,1
mut,2,DECR1,0,1,1
mut,2,DEFB1,1,1,1
mut,2,DET1,1,1,1
mut,2,DFFA,1,1,1
mut,2,DHRS11,1,1,1
mut,2,DHRS7B,1,1,1
mut,2,DHRS9,1,1,1
mut,2,DHX16,0,1,1
mut,2,DHX30,1,1,1
mut,2,DHX57,0,1,1
mut,2,DHX58,1,1,1
mut,2,DIAPH2,1,1,1
mut,2,DKC1,0,1,1
mut,2,DMTN,0,1,1
mut,2,DNAJA4,1,1,1
mut,2,DNAJB5,1,1,1
mut,2,DNAJB9,1,1,1
mut,2,DNAJC11,1,1,1
mut,2,DNAJC12,1,1,1
mut,2,DNAJC13,1,1,1
mut,2,DNAL4,1,1,1
mut,2,DNASE2,0,1,1
mut,2,DNPH1,0,1,1
mut,2,DOC2A,1,1,1
mut,2,DPM2,0,1,1
mut,2,DRAP1,0,1,1
mut,2,DST,0,1,1
mut,2,DSTN,0,1,1
mut,2,DUOX1,1,1,1
mut,2,DUSP10,1,1,1
mut,2,DUSP2,0,1,1
mut,2,DUSP5,1,1,1
mut,2,DUSP6,1,1,1
mut,2,DYM,1,1,1
mut,2,DYSF,0,1,1
mut,2,ECT2,1,1,1
mut,2,EEA1,1,1,1
mut,2,EEF1A1,1,1,1
mut,2,EEF1B2,0,1,1
mut,2,EFCAB2,0,1,1
mut,2,EFHC1,1,1,1
mut,2,EGLN1,0,1,1
mut,2,EGR1,0,1,1
mut,2,EGR2,1,1,1
mut,2,EHD1,1,1,1
mut,2,EIF2A,0,1,1
mut,2,EIF2B3,0,1,1
mut,2,EIF2S1,1,1,1
mut,2,EIF3J,1,1,1
mut,2,EIF4E,1,1,1
mut,2,EIF5A2,1,1,1
mut,2,EIF5B,0,1,1
mut,2,EML4,0,1,1
mut,2,EMP1,1,1,1
mut,2,EMR2,0,1,1
mut,2,ENHO,0,1,1
mut,2,ENKUR,0,1,1
mut,2,EPB41L1,1,1,1
mut,2,EPC2,0,1,1
mut,2,EPHB6,0,1,1
mut,2,EPM2A,1,1,1
mut,2,EPSTI1,0,1,1
mut,2,ERC1,1,1,1
mut,2,ERCC4,1,1,1
mut,2,ERCC8,1,1,1
mut,2,EREG,0,1,1
mut,2,ERI3,1,1,1
mut,2,ERP27,1,1,1
mut,2,ESF1,1,1,1
mut,2,ETHE1,0,1,1
mut,2,ETS1,0,1,1
mut,2,ETV3,0,1,1
mut,2,ETV6,0,1,1
mut,2,ETV7,1,1,1
mut,2,EVA1C,1,1,1
mut,2,EVI5L,0,1,1
mut,2,EVL,0,1,1
mut,2,EXOC3L1,1,1,1
mut,2,EXOC4,0,1,1
mut,2,EXOSC1,0,1,1
mut,2,EZR,1,1,1
mut,2,F13A1,0,1,1
mut,2,F5,0,1,1
mut,2,F8,1,1,1
mut,2,FABP5,1,1,1
mut,2,FADD,1,1,1
mut,2,FADS1,1,1,1
mut,2,FAF2,0,1,1
mut,2,FAHD1,0,1,1
mut,2,FAIM,1,1,1
mut,2,FAM107B,1,1,1
mut,2,FAM122B,1,1,1
mut,2,FAM124B,1,1,1
mut,2,FAM127C,1,1,1
mut,2,FAM13A,1,1,1
mut,2,FAM179B,1,1,1
mut,2,FAM20A,1,1,1
mut,2,FAM210A,1,1,1
mut,2,FAM211A,1,1,1
mut,2,FAM213A,0,1,1
mut,2,FAM220A,1,1,1
mut,2,FAM222B,1,1,1
mut,2,FAM26F,1,1,1
mut,2,FAM27A,1,1,1
mut,2,FAM3D,1,1,1
mut,2,FAM50A,0,1,1
mut,2,FAM72A,1,1,1
mut,2,FAM72B,1,1,1
mut,2,FAM81A,1,1,1
mut,2,FAM89B,0,1,1
mut,2,FAM98C,1,1,1
mut,2,FBF1,1,1,1
mut,2,FBL,1,1,1
mut,2,FBN2,1,1,1
mut,2,FBP1,0,1,1
mut,2,FBXL8,1,1,1
mut,2,FBXO33,0,1,1
mut,2,FBXO36,1,1,1
mut,2,FBXO42,0,1,1
mut,2,FBXW4,0,1,1
mut,2,FCAR,0,1,1
mut,2,FCER1A,1,1,1
mut,2,FCER1G,1,1,1
mut,2,FCER2,1,1,1
mut,2,FCGR1A,0,1,1
mut,2,FCGR1B,1,1,1
mut,2,FCGR2B,0,1,1
mut,2,FCGR3A,0,1,1
mut,2,FCRL1,1,1,1
mut,2,FER,0,1,1
mut,2,FFAR3,1,1,1
mut,2,FGD2,1,1,1
mut,2,FGFBP2,1,1,1
mut,2,FGFBP3,1,1,1
mut,2,FHL3,0,1,1
mut,2,FIBCD1,1,1,1
mut,2,FIGNL1,1,1,1
mut,2,FKBP4,1,1,1
mut,2,FKBP5,1,1,1
mut,2,FKBP6,0,1,1
mut,2,FMN1,1,1,1
mut,2,FMNL2,1,1,1
mut,2,FOLR2,0,1,1
mut,2,FOLR3,0,1,1
mut,2,FOXJ2,0,1,1
mut,2,FOXO4,0,1,1
mut,2,FOXRED2,1,1,1
mut,2,FPR1,0,1,1
mut,2,FRA10AC1,1,1,1
mut,2,FRMD4B,0,1,1
mut,2,FSCN1,1,1,1
mut,2,FTH1,0,1,1
mut,2,FTL,0,1,1
mut,2,FTSJ1,1,1,1
mut,2,FUCA1,0,1,1
mut,2,FUOM,0,1,1
mut,2,FXR2,0,1,1
mut,2,FZD3,1,1,1
mut,2,G0S2,0,1,1
mut,2,GAD1,1,1,1
mut,2,GADD45A,0,1,1
mut,2,GADD45B,0,1,1
mut,2,GADD45G,1,1,1
mut,2,GALE,1,1,1
mut,2,GALR2,1,1,1
mut,2,GAPVD1,0,1,1
mut,2,GATM,1,1,1
mut,2,GBE1,0,1,1
mut,2,GBP1,0,1,1
mut,2,GBP2,0,1,1
mut,2,GBP4,1,1,1
mut,2,GBP5,0,1,1
mut,2,GBP7,1,1,1
mut,2,GCH1,0,1,1
mut,2,GCHFR,0,1,1
mut,2,GET4,1,1,1
mut,2,GFRA2,1,1,1
mut,2,GGCX,0,1,1
mut,2,GHRL,0,1,1
mut,2,GIMAP1,0,1,1
mut,2,GIMAP4,1,1,1
mut,2,GIMAP7,1,1,1
mut,2,GINS4,1,1,1
mut,2,GK,1,1,1
mut,2,GLO1,0,1,1
mut,2,GLOD4,1,1,1
mut,2,GLYR1,1,1,1
mut,2,GMNN,0,1,1
mut,2,GMPS,1,1,1
mut,2,GNE,1,1,1
mut,2,GNG11,0,1,1
mut,2,GNGT2,1,1,1
mut,2,GNL1,0,1,1
mut,2,GNLY,1,1,1
mut,2,GOLGA4,0,1,1
mut,2,GOPC,1,1,1
mut,2,GORAB,1,1,1
mut,2,GP6,0,1,1
mut,2,GP9,0,1,1
mut,2,GPA33,1,1,1
mut,2,GPBAR1,0,1,1
mut,2,GPHN,1,1,1
mut,2,GPI,0,1,1
mut,2,GPN1,1,1,1
mut,2,GPN3,1,1,1
mut,2,GPNMB,1,1,1
mut,2,GPR132,1,1,1
mut,2,GPR146,1,1,1
mut,2,GPR155,0,1,1
mut,2,GPR162,0,1,1
mut,2,GPR180,0,1,1
mut,2,GPR183,0,1,1
mut,2,GPR35,0,1,1
mut,2,GPR42,1,1,1
mut,2,GPRC5B,1,1,1
mut,2,GRAMD1A,0,1,1
mut,2,GRASP,0,1,1
mut,2,GRK4,1,1,1
mut,2,GSN,1,1,1
mut,2,GSTA4,1,1,1
mut,2,GSTM1,1,1,1
mut,2,GSTM5,1,1,1
mut,2,GTF3C2,0,1,1
mut,2,GTF3C4,1,1,1
mut,2,GUCY1A3,1,1,1
mut,2,GUCY2D,0,1,1
mut,2,GUF1,1,1,1
mut,2,GYLTL1B,1,1,1
mut,2,GYPC,0,1,1
mut,2,GZMA,0,1,1
mut,2,GZMB,0,1,1
mut,2,GZMH,1,1,1
mut,2,GZMK,0,1,1
mut,2,GZMM,0,1,1
mut,2,H1F0,0,1,1
mut,2,H1FX,0,1,1
mut,2,H6PD,1,1,1
mut,2,HACL1,0,1,1
mut,2,HBEGF,1,1,1
mut,2,HBG2,0,1,1
mut,2,HCAR3,0,1,1
mut,2,HCFC1,0,1,1
mut,2,HDAC11,0,1,1
mut,2,HDAC7,1,1,1
mut,2,HDAC9,1,1,1
mut,2,HERC5,1,1,1
mut,2,HES1,0,1,1
mut,2,HES4,1,1,1
mut,2,HEXB,1,1,1
mut,2,HHAT,1,1,1
mut,2,HIATL1,0,1,1
mut,2,HIBADH,0,1,1
mut,2,HILPDA,1,1,1
mut,2,HIST1H1C,0,1,1
mut,2,HIST1H2AC,1,1,1
mut,2,HIST1H2AK,1,1,1
mut,2,HIST1H2BC,1,1,1
mut,2,HIST1H2BH,0,1,1
mut,2,HIST1H2BJ,1,1,1
mut,2,HIST1H2BK,0,1,1
mut,2,HIST1H4C,1,1,1
mut,2,HIST1H4H,1,1,1
mut,2,HIST2H2AB,1,1,1
mut,2,HIVEP3,0,1,1
mut,2,HKR1,1,1,1
mut,2,HLTF,1,1,1
mut,2,HMCN2,1,1,1
mut,2,HMGB2,0,1,1
mut,2,HMGCS1,1,1,1
mut,2,HMGN1,0,1,1
mut,2,HMGN5,1,1,1
mut,2,HMGXB4,1,1,1
mut,2,HMOX1,0,1,1
mut,2,HMOX2,0,1,1
mut,2,HOMEZ,0,1,1
mut,2,HOPX,0,1,1
mut,2,HOXA10,1,1,1
mut,2,HOXA5,0,1,1
mut,2,HOXB2,1,1,1
mut,2,HP,1,1,1
mut,2,HRH1,1,1,1
mut,2,HSD11B1L,1,1,1
mut,2,HSD17B4,1,1,1
mut,2,HSF2BP,1,1,1
mut,2,HSF4,0,1,1
mut,2,HSP90AA1,1,1,1
mut,2,HSP90AB1,1,1,1
mut,2,HSP90B1,1,1,1
mut,2,HSPA1A,1,1,1
mut,2,HSPA1B,1,1,1
mut,2,HSPA1L,1,1,1
mut,2,HSPA5,0,1,1
mut,2,HSPA6,1,1,1
mut,2,HSPA8,1,1,1
mut,2,HSPB1,0,1,1
mut,2,HTATIP2,0,1,1
mut,2,HTR7,1,1,1
mut,2,HYAL2,1,1,1
mut,2,HYAL3,1,1,1
mut,2,HYPK,0,1,1
mut,2,IBA57,1,1,1
mut,2,ICA1L,1,1,1
mut,2,ICAM2,1,1,1
mut,2,ICAM4,0,1,1
mut,2,ID1,1,1,1
mut,2,ID2,1,1,1
mut,2,ID3,0,1,1
mut,2,IDH2,0,1,1
mut,2,IDH3G,0,1,1
mut,2,IDI1,0,1,1
mut,2,IER2,1,1,1
mut,2,IER3,0,1,1
mut,2,IFI27,1,1,1
mut,2,IFI30,0,1,1
mut,2,IFI35,0,1,1
mut,2,IFI44,1,1,1
mut,2,IFI44L,1,1,1
mut,2,IFI6,1,1,1
mut,2,IFIT1,1,1,1
mut,2,IFIT2,1,1,1
mut,2,IFIT3,1,1,1
mut,2,IFIT5,1,1,1
mut,2,IFITM1,1,1,1
mut,2,IFITM2,0,1,1
mut,2,IFITM3,0,1,1
mut,2,IFT172,1,1,1
mut,2,IFT88,1,1,1
mut,2,IGF2R,1,1,1
mut,2,IGFBP2,1,1,1
mut,2,IGFBP6,1,1,1
mut,2,IGJ,1,1,1
mut,2,IGSF6,1,1,1
mut,2,IKZF1,0,1,1
mut,2,IL11RA,1,1,1
mut,2,IL18BP,0,1,1
mut,2,IL1A,1,1,1
mut,2,IL1B,0,1,1
mut,2,IL1R2,1,1,1
mut,2,IL1RN,1,1,1
mut,2,IL21R,1,1,1
mut,2,IL24,1,1,1
mut,2,IL27RA,0,1,1
mut,2,IL2RG,0,1,1
mut,2,IL32,0,1,1
mut,2,IL4I1,0,1,1
mut,2,IL7,0,1,1
mut,2,IL7R,1,1,1
mut,2,IL8,0,1,1
mut,2,ILVBL,1,1,1
mut,2,INO80D,1,1,1
mut,2,INPP1,1,1,1
mut,2,INPP4B,1,1,1
mut,2,INPP5A,0,1,1
mut,2,INSIG1,0,1,1
mut,2,INSR,1,1,1
mut,2,INTS12,1,1,1
mut,2,INTS5,1,1,1
mut,2,INTS6,0,1,1
mut,2,IPPK,1,1,1
mut,2,IQCK,1,1,1
mut,2,IRAK4,0,1,1
mut,2,IRF1,0,1,1
mut,2,IRF2,1,1,1
mut,2,IRF2BPL,1,1,1
mut,2,IRF4,0,1,1
mut,2,IRS2,1,1,1
mut,2,IRX5,1,1,1
mut,2,ISG15,0,1,1
mut,2,ISG20,1,1,1
mut,2,ISOC1,1,1,1
mut,2,ITGA2B,1,1,1
mut,2,ITGA4,0,1,1
mut,2,ITGA5,0,1,1
mut,2,ITGB1BP2,1,1,1
mut,2,ITLN1,1,1,1
mut,2,ITM2A,1,1,1
mut,2,ITPKB,1,1,1
mut,2,ITSN1,1,1,1
mut,2,IVD,1,1,1
mut,2,JMJD4,1,1,1
mut,2,JPH4,1,1,1
mut,2,JRKL,1,1,1
mut,2,JUN,1,1,1
mut,2,JUNB,1,1,1
mut,2,KANSL1,1,1,1
mut,2,KANSL1L,1,1,1
mut,2,KAZALD1,0,1,1
